r,t,f,y,val,solvedtm,region_name,tech_name,fuel_name
R13,S63I,F63,2055,0.07963121616010305,2026-05-13 13:38:49.789,Laos,Kerosene Imports,"Kerosene output from ""Gas Processing"" [LEAP ID:5]"
R13,S63I,F63,2060,0.07057627132470215,2026-05-13 13:38:49.789,Laos,Kerosene Imports,"Kerosene output from ""Gas Processing"" [LEAP ID:5]"
R13,S63I,F63,2050,0.0872332034569985,2026-05-13 13:38:49.789,Laos,Kerosene Imports,"Kerosene output from ""Gas Processing"" [LEAP ID:5]"
R13,P2641,F4,2025,107.52980748842839,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,P2641,F4,2045,127.4970204357415,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,P2641,F4,2040,114.62326450989198,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,P2641,F4,2035,106.00214655843634,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,P2641,F4,2030,108.21345174684268,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,P2641,F4,2055,145.8768699654386,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,P2641,F4,2060,150.06182532599604,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,P2641,F4,2050,138.0154118575366,2026-05-13 13:38:49.789,Laos,Electricity,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
R13,S13D,F13,2025,0.005385662703678619,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2045,5.587334803665667,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2040,5.586318166761849,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2035,4.414316055918654,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2030,3.1542131438662726,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2055,5.588938916627437,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2060,5.589541351066198,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2050,5.588376492314815,2026-05-13 13:38:49.789,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S67I,F67,2025,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2045,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2040,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2035,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2030,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2055,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2060,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2050,0.04982291999999999,2026-05-13 13:38:49.789,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S77I,F77,2025,1.8351361905205472,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2045,0.7585783799999997,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2040,0.3179794305205478,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2035,0.9539382915616433,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2030,2.1531156210410956,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2055,1.6397762789589034,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2060,1.6397762789589039,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2050,1.1991773294794514,2026-05-13 13:38:49.789,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,P2683,F9,2025,24.22908974227399,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2045,34.897855939931425,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2040,32.338593770744204,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2035,30.23032163677159,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2030,28.40308919137421,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2055,40.52512936510733,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2060,43.4614717100811,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2050,37.80208674903261,2026-05-13 13:38:49.789,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2668,F6,2025,20.967732406361087,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2045,20.293591552795494,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2040,20.775252944838808,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2035,21.43354964015372,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2030,22.202769927976796,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2060,18.39375617416815,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2055,19.21926800173188,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2050,19.844684147208238,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2724,F25,2025,116.87243670212332,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2045,142.77063697360768,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2040,114.96448069740381,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2035,90.30192761075634,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2030,96.4280518578384,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2055,188.63357952055625,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2060,204.67530932227842,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2050,165.3898123272205,2026-05-13 13:38:49.789,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2045,5.578090212282481,2026-05-13 13:38:49.789,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2040,5.57809021228248,2026-05-13 13:38:49.789,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2035,4.407069016476002,2026-05-13 13:38:49.789,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2030,3.14790644034,2026-05-13 13:38:49.789,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2055,5.578090212282481,2026-05-13 13:38:49.789,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2060,5.578090212282481,2026-05-13 13:38:49.789,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2050,5.57809021228248,2026-05-13 13:38:49.789,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2605,F71,2025,20.96773240636109,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2045,22.202769927976803,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2040,22.202769927976792,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2035,22.20276992797679,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2030,22.202769927976796,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2055,19.21926800173188,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2060,18.39375617416815,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2050,22.202769927976792,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,S77D,F77,2025,16.370744929479436,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2045,17.44730273999998,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2040,17.887901689479435,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2035,17.251942828438338,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2030,16.05276549895889,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2055,16.566104841041092,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2060,16.56610484104108,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2050,17.00670379052053,2026-05-13 13:38:49.789,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,P2847,F25,2025,0.5225524690964398,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2045,7.026127174838883,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2040,7.026127174838883,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2035,5.351440948578001,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2030,3.676754722317119,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2055,7.026127174838884,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2060,7.026127174838882,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2050,7.026127174838883,2026-05-13 13:38:49.789,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,S59I,F59,2025,44.68200568594587,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2045,47.974626668876205,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2040,47.974626668876205,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2035,47.974626668876205,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2030,46.96745459516092,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2055,9.535436999999996,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2060,9.53543700000002,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2050,47.974626668876205,2026-05-13 13:38:49.789,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S26D,F26,2025,0.5861997710275064,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2045,2.3371317993914116,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2040,6.895712245135384,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2035,6.575350845274766,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2030,6.331736501412956,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2055,8.458927733052036,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2060,4.082592068718155,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2050,2.8780878687085325,2026-05-13 13:38:49.789,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,P19886,F5,2025,1.3291359662925912,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2045,21.40115934655794,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2040,20.401236567559156,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2035,17.068415129394225,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2030,12.379714031907131,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2055,18.454296709784177,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2060,16.269596103202808,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2050,20.411913308923726,2026-05-13 13:38:49.789,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,S58I,F58,2025,47.79200815705524,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2045,16.03759550075482,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2040,23.35363390944129,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2035,30.803582161462856,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2030,38.223537841746094,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2055,9.398897556361561,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2060,9.917613440350161,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2050,8.926479631712203,2026-05-13 13:38:49.789,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,P2521,F22,2025,20.967732406361087,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2045,20.737540907846217,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2040,21.46587132092771,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2035,21.991849022571436,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2030,22.202769927976796,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2055,19.21926800173188,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2060,18.39375617416815,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2050,20.957237632586835,2026-05-13 13:38:49.789,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P11942,F25,2055,0.22639843996352807,2026-05-13 13:38:49.789,Laos,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P11942,F25,2060,2.0962794324994296,2026-05-13 13:38:49.789,Laos,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,S20I,F20,2025,0.5517000487524157,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2045,7.970867049300957,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2040,5.788747622897277,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2035,3.896339046865483,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2030,2.188655647662866,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2055,13.366627858664978,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2060,16.59464999666109,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2050,10.503671929380182,2026-05-13 13:38:49.789,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,P19882,F5,2025,87.132246679181,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2045,214.0115934655794,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2040,204.01236567559158,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2035,170.68415129394222,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2030,123.79714031907132,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2055,184.54296709784177,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2060,162.69596103202807,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2050,204.1191330892372,2026-05-13 13:38:49.789,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,S46I,F46,2025,1.8714403277101113,2026-05-13 13:38:49.789,Laos,Residual Fuel Oil Imports,"Residual Fuel Oil output from ""Oil Refining"" [LEAP ID:7]"
R13,S46I,F46,2045,2.4580224306191774,2026-05-13 13:38:49.789,Laos,Residual Fuel Oil Imports,"Residual Fuel Oil output from ""Oil Refining"" [LEAP ID:7]"
R13,S46I,F46,2040,2.310141869748616,2026-05-13 13:38:49.789,Laos,Residual Fuel Oil Imports,"Residual Fuel Oil output from ""Oil Refining"" [LEAP ID:7]"
