r,t,y,val,solvedtm,region_name,tech_name
R11,P14937,2050,1.0333935688168734,2026-05-13 13:38:49.789,Thailand,SMR
R16,P14937,2050,0.065287545538444,2026-05-13 13:38:49.789,Singapore,SMR
R6,P14937,2050,8.265417461491369,2026-05-13 13:38:49.789,Cambodia,SMR
R1,P15103,2050,6.814077154585506,2026-05-13 13:38:49.789,Indonesia,PEM Electrolysis
R17,P15103,2050,8.636704928618107,2026-05-13 13:38:49.789,Malaysia,PEM Electrolysis
R1,P16040,2050,109.77769067710278,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel
R11,P16040,2050,6.768112841706678,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel
R17,P16040,2050,20.549127594235344,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel
R20,P23146,2050,58.798133948837155,2026-05-13 13:38:49.789,Timor Leste,POME Biodiesel
R17,P2544,2050,1.4604948899086445,2026-05-13 13:38:49.789,Malaysia,All Refineries
R11,P2831,2050,1621.8777052688968,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle
R12,P2831,2050,115.71817178336133,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle
R16,P2831,2050,82.29491087491262,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle
R11,P11937,2055,40.60285130304756,2026-05-13 13:38:49.789,Thailand,Lithium Ion Batteries
R12,P11937,2055,7.036049257163154,2026-05-13 13:38:49.789,Myanmar,Lithium Ion Batteries
R16,P11937,2055,5.234039291287482,2026-05-13 13:38:49.789,Singapore,Lithium Ion Batteries
R11,P14937,2055,2.516204095501103,2026-05-13 13:38:49.789,Thailand,SMR
R16,P14937,2055,0.023385067577732933,2026-05-13 13:38:49.789,Singapore,SMR
R6,P14937,2055,26.28509609903978,2026-05-13 13:38:49.789,Cambodia,SMR
R1,P15103,2055,11.065358481587664,2026-05-13 13:38:49.789,Indonesia,PEM Electrolysis
R17,P15103,2055,10.606472685767393,2026-05-13 13:38:49.789,Malaysia,PEM Electrolysis
R1,P16040,2055,190.0261462430108,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel
R11,P16040,2055,17.56663307996003,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel
R17,P16040,2055,19.294760043278306,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel
R20,P23146,2055,154.78786168554208,2026-05-13 13:38:49.789,Timor Leste,POME Biodiesel
R15,P2544,2055,864.8636511267515,2026-05-13 13:38:49.789,Brunei,All Refineries
R17,P2544,2055,640.2135052272689,2026-05-13 13:38:49.789,Malaysia,All Refineries
R11,P2831,2055,1575.109165550794,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle
R12,P2831,2055,128.41160387685483,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle
R16,P2831,2055,253.99609433781285,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle
R11,P11937,2060,167.0133911173874,2026-05-13 13:38:49.789,Thailand,Lithium Ion Batteries
R12,P11937,2060,20.688987077385054,2026-05-13 13:38:49.789,Myanmar,Lithium Ion Batteries
R16,P11937,2060,33.08565724835087,2026-05-13 13:38:49.789,Singapore,Lithium Ion Batteries
R11,P14937,2060,3.659118814494489,2026-05-13 13:38:49.789,Thailand,SMR
R16,P14937,2060,0.01936902134395311,2026-05-13 13:38:49.789,Singapore,SMR
R6,P14937,2060,9.423994387092035,2026-05-13 13:38:49.789,Cambodia,SMR
R1,P15103,2060,15.127085089089015,2026-05-13 13:38:49.789,Indonesia,PEM Electrolysis
R17,P15103,2060,12.394566817949134,2026-05-13 13:38:49.789,Malaysia,PEM Electrolysis
R1,P16040,2060,268.51756916585344,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel
R11,P16040,2060,26.405157442390106,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel
R17,P16040,2060,26.997273933501305,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel
R16,P16756,2060,57.80042887706496,2026-05-13 13:38:49.789,Singapore,Solar PV Rooftop
R20,P23146,2060,166.02100106166768,2026-05-13 13:38:49.789,Timor Leste,POME Biodiesel
R17,P2544,2060,93.74639630675378,2026-05-13 13:38:49.789,Malaysia,All Refineries
R11,P2831,2060,1495.9182130753838,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle
R12,P2831,2060,107.89177928688873,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle
R16,P2831,2060,597.6601979553484,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle
R6,P2831,2060,112.23805964488021,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle
R16,P4240,2060,27.55574454962504,2026-05-13 13:38:49.789,Singapore,Solar Floating
