branch_path,variable,scenario,region,expression,units,scale,per
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Indonesia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Philippines,19.2,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,AMS Target Scenario,Vietnam,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Brunei,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Cambodia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Indonesia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Laos,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Malaysia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Myanmar,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Philippines,19.2,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Singapore,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Thailand,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Baseline Simulation,Vietnam,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Brunei,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Cambodia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Indonesia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Laos,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Malaysia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Myanmar,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Philippines,19.2,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Singapore,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Thailand,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Current Accounts,Vietnam,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Indonesia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Philippines,19.2,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biodiesel,Activity Level,Regional Aspiration Scenario,Vietnam,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Indonesia,8.1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Philippines,9.8,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,AMS Target Scenario,Vietnam,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Brunei,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Cambodia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Indonesia,8.1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Laos,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Malaysia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Myanmar,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Philippines,9.8,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Singapore,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Thailand,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Baseline Simulation,Vietnam,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Brunei,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Cambodia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Indonesia,8.1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Laos,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Malaysia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Myanmar,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Philippines,9.8,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Singapore,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Thailand,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Current Accounts,Vietnam,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Indonesia,8.1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Philippines,9.8,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Biomass,Activity Level,Regional Aspiration Scenario,Vietnam,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Indonesia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Laos,10.1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Philippines,2.36,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,AMS Target Scenario,Vietnam,2.65,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Brunei,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Cambodia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Indonesia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Laos,10.1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Malaysia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Myanmar,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Philippines,2.36,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Singapore,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Thailand,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Baseline Simulation,Vietnam,2.65,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Brunei,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Cambodia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Indonesia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Laos,10.1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Malaysia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Myanmar,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Philippines,2.36,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Singapore,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Thailand,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Current Accounts,Vietnam,2.65,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Indonesia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Laos,10.1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Philippines,2.36,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Charcoal,Activity Level,Regional Aspiration Scenario,Vietnam,2.65,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Indonesia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Philippines,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,AMS Target Scenario,Vietnam,10.85,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Brunei,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Cambodia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Indonesia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Laos,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Malaysia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Myanmar,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Philippines,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Singapore,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Thailand,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Baseline Simulation,Vietnam,10.85,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Brunei,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Cambodia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Indonesia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Laos,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Malaysia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Myanmar,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Philippines,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Singapore,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Thailand,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Current Accounts,Vietnam,10.85,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Indonesia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Malaysia,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Philippines,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Coal,Activity Level,Regional Aspiration Scenario,Vietnam,10.85,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Indonesia,10.5,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Malaysia,11.15,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Philippines,19.07,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,AMS Target Scenario,Vietnam,10.45,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Brunei,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Cambodia,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Indonesia,10.5,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Laos,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Malaysia,11.15,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Myanmar,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Philippines,19.07,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Singapore,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Thailand,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Baseline Simulation,Vietnam,10.45,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Brunei,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Cambodia,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Indonesia,10.5,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Laos,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Malaysia,11.15,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Myanmar,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Philippines,19.07,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Singapore,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Thailand,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Current Accounts,Vietnam,10.45,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Brunei,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Cambodia,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Indonesia,10.5,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Laos,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Malaysia,11.15,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Myanmar,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Philippines,19.07,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Singapore,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Thailand,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Diesel,Activity Level,Regional Aspiration Scenario,Vietnam,10.45,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Brunei,1.8,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Cambodia,0.714,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Indonesia,0.7289,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Laos,0.35,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Malaysia,1.4725,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Myanmar,0.188,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Philippines,0.34,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Singapore,0.78,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Thailand,0.41165,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,AMS Target Scenario,Vietnam,0.6485,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Brunei,1.8,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Cambodia,0.714,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Indonesia,0.7289,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Laos,0.35,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Malaysia,1.4725,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Myanmar,0.188,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Philippines,0.34,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Singapore,0.78,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Thailand,0.41165,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Baseline Simulation,Vietnam,0.6485,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Brunei,1.8,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Cambodia,0.714,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Indonesia,0.7289,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Laos,0.35,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Malaysia,1.4725,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Myanmar,0.188,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Philippines,0.34,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Singapore,0.78,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Thailand,0.41165,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Current Accounts,Vietnam,0.6485,Factor,,
Key\Cal\Commercial\Electricity,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
