ams,branch,variable,expression,unit,fuel,source,note,src_csv,data_confidence,scenario
Brunei,Demand\Residential\Projections\Lighting\Electricity\CFL,Activity Level,"Interp(2025, 10, 2026, 9.293, 2027, 8.4206, 2028, 7.3894, 2029, 6.2305, 2030, 5, 2031, 3.7695, 2032, 2.6106, 2033, 1.5794, 2034, 0.707, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Brunei,Demand\Residential\Projections\Lighting\Electricity\Fluorescent,Activity Level,"Interp(2025, 10, 2026, 9.293, 2027, 8.4206, 2028, 7.3894, 2029, 6.2305, 2030, 5, 2031, 3.7695, 2032, 2.6106, 2033, 1.5794, 2034, 0.707, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Brunei,Demand\Residential\Projections\Lighting\Electricity\Halogen,Activity Level,"Interp(2025, 4, 2026, 3.7172, 2027, 3.3682, 2028, 2.9557, 2029, 2.4922, 2030, 2, 2031, 1.5078, 2032, 1.0443, 2033, 0.6318, 2034, 0.2828, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Brunei,Demand\Residential\Projections\Lighting\Electricity\Incandescent,Activity Level,"Interp(2025, 4, 2026, 3.7172, 2027, 3.3682, 2028, 2.9557, 2029, 2.4922, 2030, 2, 2031, 1.5078, 2032, 1.0443, 2033, 0.6318, 2034, 0.2828, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Brunei,Demand\Residential\Projections\Lighting\Electricity\LED,Activity Level,"Interp(2025, 72, 2026, 73.9797, 2027, 76.4224, 2028, 79.3098, 2029, 82.5545, 2030, 86, 2031, 89.4455, 2032, 92.6902, 2033, 95.5776, 2034, 98.0203, 2035, 100, 2036, 100, 2037, 100, 2038, 100, 2039, 100, 2040, 100, 2041, 100, 2042, 100, 2043, 100, 2044, 100, 2045, 100, 2046, 100, 2047, 100, 2048, 100, 2049, 100, 2050, 100, 2051, 100, 2052, 100, 2053, 100, 2054, 100, 2055, 100, 2056, 100, 2057, 100, 2058, 100, 2059, 100, 2060, 100)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Brunei,Demand\Residential\Projections\Lighting\Electricity\CFL,Bulb Wattage,"Interp(2025, 14)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Brunei,Demand\Residential\Projections\Lighting\Electricity\Fluorescent,Bulb Wattage,"Interp(2025, 32)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Brunei,Demand\Residential\Projections\Lighting\Electricity\Halogen,Bulb Wattage,"Interp(2025, 42)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Brunei,Demand\Residential\Projections\Lighting\Electricity\Incandescent,Bulb Wattage,"Interp(2025, 60)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Brunei,Demand\Residential\Projections\Lighting\Electricity\LED,Bulb Wattage,"Interp(2025, 7)",Watts,,"Median residential LED-lamp wattage per AMS from lighting_catalogue_v1.csv (Stage 3 classified detail, Size_group=Lamp)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Cambodia,Demand\Residential\Projections\Lighting\Electricity\CFL,Activity Level,"Interp(2025, 22, 2026, 21.2061, 2027, 20.2124, 2028, 18.9956, 2029, 17.5452, 2030, 15.8708, 2031, 14.0076, 2032, 12.0175, 2033, 9.9825, 2034, 7.9924, 2035, 6.1292, 2036, 4.4548, 2037, 3.0044, 2038, 1.7876, 2039, 0.7939, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=AMS Target Scenario",lighting_tech_shares.csv,Medium,AMS Target Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Fluorescent,Activity Level,"Interp(2025, 18, 2026, 17.3505, 2027, 16.5374, 2028, 15.5419, 2029, 14.3552, 2030, 12.9852, 2031, 11.4608, 2032, 9.8325, 2033, 8.1675, 2034, 6.5392, 2035, 5.0148, 2036, 3.6448, 2037, 2.4581, 2038, 1.4626, 2039, 0.6495, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=AMS Target Scenario",lighting_tech_shares.csv,Medium,AMS Target Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Halogen,Activity Level,"Interp(2025, 2, 2026, 1.9278, 2027, 1.8375, 2028, 1.7269, 2029, 1.595, 2030, 1.4428, 2031, 1.2734, 2032, 1.0925, 2033, 0.9075, 2034, 0.7266, 2035, 0.5572, 2036, 0.405, 2037, 0.2731, 2038, 0.1625, 2039, 0.0722, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=AMS Target Scenario",lighting_tech_shares.csv,Medium,AMS Target Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Incandescent,Activity Level,"Interp(2025, 13, 2026, 12.5309, 2027, 11.9437, 2028, 11.2247, 2029, 10.3676, 2030, 9.3782, 2031, 8.2772, 2032, 7.1012, 2033, 5.8988, 2034, 4.7228, 2035, 3.6218, 2036, 2.6324, 2037, 1.7753, 2038, 1.0563, 2039, 0.4691, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=AMS Target Scenario",lighting_tech_shares.csv,Medium,AMS Target Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\LED,Activity Level,"Interp(2025, 45, 2026, 46.9847, 2027, 49.469, 2028, 52.511, 2029, 56.137, 2030, 60.323, 2031, 64.981, 2032, 69.9563, 2033, 75.0437, 2034, 80.019, 2035, 84.677, 2036, 88.863, 2037, 92.489, 2038, 95.531, 2039, 98.0153, 2040, 100, 2041, 100, 2042, 100, 2043, 100, 2044, 100, 2045, 100, 2046, 100, 2047, 100, 2048, 100, 2049, 100, 2050, 100, 2051, 100, 2052, 100, 2053, 100, 2054, 100, 2055, 100, 2056, 100, 2057, 100, 2058, 100, 2059, 100, 2060, 100)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=AMS Target Scenario",lighting_tech_shares.csv,Medium,AMS Target Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\CFL,Activity Level,"Interp(2025, 22, 2026, 22, 2027, 22, 2028, 22, 2029, 22, 2030, 22, 2031, 22, 2032, 22, 2033, 22, 2034, 22, 2035, 22, 2036, 22, 2037, 22, 2038, 22, 2039, 22, 2040, 22, 2041, 22, 2042, 22, 2043, 22, 2044, 22, 2045, 22, 2046, 22, 2047, 22, 2048, 22, 2049, 22, 2050, 22, 2051, 22, 2052, 22, 2053, 22, 2054, 22, 2055, 22, 2056, 22, 2057, 22, 2058, 22, 2059, 22, 2060, 22)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Baseline Simulation",lighting_tech_shares.csv,Medium,Baseline Simulation
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Fluorescent,Activity Level,"Interp(2025, 18, 2026, 18, 2027, 18, 2028, 18, 2029, 18, 2030, 18, 2031, 18, 2032, 18, 2033, 18, 2034, 18, 2035, 18, 2036, 18, 2037, 18, 2038, 18, 2039, 18, 2040, 18, 2041, 18, 2042, 18, 2043, 18, 2044, 18, 2045, 18, 2046, 18, 2047, 18, 2048, 18, 2049, 18, 2050, 18, 2051, 18, 2052, 18, 2053, 18, 2054, 18, 2055, 18, 2056, 18, 2057, 18, 2058, 18, 2059, 18, 2060, 18)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Baseline Simulation",lighting_tech_shares.csv,Medium,Baseline Simulation
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Halogen,Activity Level,"Interp(2025, 2, 2026, 2, 2027, 2, 2028, 2, 2029, 2, 2030, 2, 2031, 2, 2032, 2, 2033, 2, 2034, 2, 2035, 2, 2036, 2, 2037, 2, 2038, 2, 2039, 2, 2040, 2, 2041, 2, 2042, 2, 2043, 2, 2044, 2, 2045, 2, 2046, 2, 2047, 2, 2048, 2, 2049, 2, 2050, 2, 2051, 2, 2052, 2, 2053, 2, 2054, 2, 2055, 2, 2056, 2, 2057, 2, 2058, 2, 2059, 2, 2060, 2)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Baseline Simulation",lighting_tech_shares.csv,Medium,Baseline Simulation
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Incandescent,Activity Level,"Interp(2025, 13, 2026, 13, 2027, 13, 2028, 13, 2029, 13, 2030, 13, 2031, 13, 2032, 13, 2033, 13, 2034, 13, 2035, 13, 2036, 13, 2037, 13, 2038, 13, 2039, 13, 2040, 13, 2041, 13, 2042, 13, 2043, 13, 2044, 13, 2045, 13, 2046, 13, 2047, 13, 2048, 13, 2049, 13, 2050, 13, 2051, 13, 2052, 13, 2053, 13, 2054, 13, 2055, 13, 2056, 13, 2057, 13, 2058, 13, 2059, 13, 2060, 13)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Baseline Simulation",lighting_tech_shares.csv,Medium,Baseline Simulation
Cambodia,Demand\Residential\Projections\Lighting\Electricity\LED,Activity Level,"Interp(2025, 45, 2026, 45, 2027, 45, 2028, 45, 2029, 45, 2030, 45, 2031, 45, 2032, 45, 2033, 45, 2034, 45, 2035, 45, 2036, 45, 2037, 45, 2038, 45, 2039, 45, 2040, 45, 2041, 45, 2042, 45, 2043, 45, 2044, 45, 2045, 45, 2046, 45, 2047, 45, 2048, 45, 2049, 45, 2050, 45, 2051, 45, 2052, 45, 2053, 45, 2054, 45, 2055, 45, 2056, 45, 2057, 45, 2058, 45, 2059, 45, 2060, 45)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Baseline Simulation",lighting_tech_shares.csv,Medium,Baseline Simulation
Cambodia,Demand\Residential\Projections\Lighting\Electricity\CFL,Activity Level,"Interp(2025, 22, 2026, 20.4445, 2027, 18.5252, 2028, 16.2566, 2029, 13.7072, 2030, 11, 2031, 8.2928, 2032, 5.7434, 2033, 3.4748, 2034, 1.5555, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Fluorescent,Activity Level,"Interp(2025, 18, 2026, 16.7273, 2027, 15.157, 2028, 13.3008, 2029, 11.215, 2030, 9, 2031, 6.785, 2032, 4.6992, 2033, 2.843, 2034, 1.2727, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Halogen,Activity Level,"Interp(2025, 2, 2026, 1.8586, 2027, 1.6841, 2028, 1.4779, 2029, 1.2461, 2030, 1, 2031, 0.7539, 2032, 0.5221, 2033, 0.3159, 2034, 0.1414, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Incandescent,Activity Level,"Interp(2025, 13, 2026, 12.0808, 2027, 10.9467, 2028, 9.6062, 2029, 8.0997, 2030, 6.5, 2031, 4.9003, 2032, 3.3938, 2033, 2.0533, 2034, 0.9192, 2035, 0, 2036, 0, 2037, 0, 2038, 0, 2039, 0, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\LED,Activity Level,"Interp(2025, 45, 2026, 48.8887, 2027, 53.6869, 2028, 59.3586, 2029, 65.7321, 2030, 72.5, 2031, 79.2679, 2032, 85.6414, 2033, 91.3131, 2034, 96.1113, 2035, 100, 2036, 100, 2037, 100, 2038, 100, 2039, 100, 2040, 100, 2041, 100, 2042, 100, 2043, 100, 2044, 100, 2045, 100, 2046, 100, 2047, 100, 2048, 100, 2049, 100, 2050, 100, 2051, 100, 2052, 100, 2053, 100, 2054, 100, 2055, 100, 2056, 100, 2057, 100, 2058, 100, 2059, 100, 2060, 100)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=Regional Aspiration Scenario",lighting_tech_shares.csv,Medium,Regional Aspiration Scenario
Cambodia,Demand\Residential\Projections\Lighting\Electricity\CFL,Bulb Wattage,"Interp(2025, 14)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Fluorescent,Bulb Wattage,"Interp(2025, 32)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Halogen,Bulb Wattage,"Interp(2025, 42)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Cambodia,Demand\Residential\Projections\Lighting\Electricity\Incandescent,Bulb Wattage,"Interp(2025, 60)",Watts,,"US DOE Lighting Facts / ENERGY STAR typical residential lamp wattages + UNEP U4E lamp-class conventions (60W-incandescent-equivalent, ~800 lm)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Cambodia,Demand\Residential\Projections\Lighting\Electricity\LED,Bulb Wattage,"Interp(2025, 8.25)",Watts,,"Median residential LED-lamp wattage per AMS from lighting_catalogue_v1.csv (Stage 3 classified detail, Size_group=Lamp)",scenario-invariant; applies to all scenarios,lighting_bulb_wattage.csv,Medium,
Indonesia,Demand\Residential\Projections\Lighting\Electricity\CFL,Activity Level,"Interp(2025, 20, 2026, 19.2783, 2027, 18.3749, 2028, 17.2687, 2029, 15.9502, 2030, 14.428, 2031, 12.7342, 2032, 10.925, 2033, 9.075, 2034, 7.2658, 2035, 5.572, 2036, 4.0498, 2037, 2.7313, 2038, 1.6251, 2039, 0.7217, 2040, 0, 2041, 0, 2042, 0, 2043, 0, 2044, 0, 2045, 0, 2046, 0, 2047, 0, 2048, 0, 2049, 0, 2050, 0, 2051, 0, 2052, 0, 2053, 0, 2054, 0, 2055, 0, 2056, 0, 2057, 0, 2058, 0, 2059, 0, 2060, 0)",Percent,,Residential team handover 2026-05-21,"tech share within electricity-lit households, scenario=AMS Target Scenario",lighting_tech_shares.csv,Medium,AMS Target Scenario
