r,t,f,y,val,solvedtm,region_name,tech_name,fuel_name
R13,S13D,F13,2025,0.005385662703678619,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2045,5.587334803665667,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2040,0.04167070570704922,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2035,0.0072470394426539485,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2030,0.006306703526271636,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2055,5.588938916627438,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2060,5.589541351066198,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S13D,F13,2050,5.588376492314815,2026-05-13 09:47:49.138,Laos,Solar Domestic Production,"Solar input to ""Centralized Electricity Generation"" [LEAP ID:30]"
R13,S67I,F67,2025,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2045,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2040,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2035,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2030,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2055,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2060,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S67I,F67,2050,0.04982291999999999,2026-05-13 09:47:49.138,Laos,Oil Imports,"Oil output from ""Gas Processing"" [LEAP ID:9]"
R13,S77I,F77,2025,5.923146254794516,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2045,10.719855572712325,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2040,7.440303014794519,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2035,10.474616534794515,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2030,4.91932883687671,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2055,6.999704065315067,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2060,6.436485596876711,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77I,F77,2050,13.999408130630133,2026-05-13 09:47:49.138,Laos,Coal Lignite Imports,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,P2683,F9,2025,24.22908974227399,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2045,34.897855939931425,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2040,32.338593770744204,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2035,30.23032163677159,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2030,28.40308919137421,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2055,40.52512936510733,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2060,43.4614717100811,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2683,F9,2050,37.80208674903261,2026-05-13 09:47:49.138,Laos,LPG,"LPG output from ""Energy Sector Own Use"" [LEAP ID:8]"
R13,P2668,F6,2025,20.967732406361083,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2045,20.293591552795494,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2040,20.775252944838808,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2035,21.43354964015372,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2030,22.202769927976796,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2060,18.39375617416815,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2055,19.21926800173188,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2668,F6,2050,19.844684147208238,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Energy Sector Own Use"" [LEAP ID:2]"
R13,P2724,F25,2025,31.683599618902527,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2045,62.25456839609964,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2040,48.32144230440189,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2035,45.6334951317503,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2030,45.6334951317503,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2055,95.75037323673112,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2060,118.17818218879779,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2724,F25,2050,79.61543534492986,2026-05-13 09:47:49.138,Laos,Large Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2045,5.57809021228248,2026-05-13 09:47:49.138,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2040,0.03344275122768001,2026-05-13 09:47:49.138,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2055,5.57809021228248,2026-05-13 09:47:49.138,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2060,5.578090212282479,2026-05-13 09:47:49.138,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P4240,F25,2050,5.578090212282481,2026-05-13 09:47:49.138,Laos,Solar Floating,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2605,F71,2025,21.377258100413083,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2045,40.596526102145006,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2040,40.596526102145006,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2035,40.596526102145006,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2030,22.2027699279768,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2055,19.21926800173188,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2060,18.393756174168164,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,P2605,F71,2050,40.596526102145006,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R13,S77D,F77,2025,12.282734865205478,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2045,25.691906667287675,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2040,28.971459225205486,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2035,25.937145705205484,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2030,13.28655228312329,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2055,11.20617705468493,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2060,11.769395523123288,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,S77D,F77,2050,22.41235410936986,2026-05-13 09:47:49.138,Laos,Coal Lignite Domestic Production,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R13,P23146,F17,2025,9.562190019793064,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P23146,F17,2045,32.82628554884932,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P23146,F17,2040,30.995318844479126,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P23146,F17,2035,27.033311282905427,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P23146,F17,2030,21.843484802370185,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P23146,F17,2055,31.97874909969751,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P23146,F17,2060,30.980433663625988,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P23146,F17,2050,32.843547253635705,2026-05-13 09:47:49.138,Laos,POME Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R13,P2847,F25,2025,0.32031289250699985,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2045,7.026127174838883,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2040,6.825518499665576,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2035,3.9969858847523763,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2030,3.676754722317119,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2055,7.026127174838883,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2060,7.026127174838883,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P2847,F25,2050,7.026127174838883,2026-05-13 09:47:49.138,Laos,Solar PV,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,S59I,F59,2025,44.68200568594587,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2045,47.974626668876205,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2040,47.974626668876205,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2035,47.974626668876205,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2030,46.96745459516092,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2055,9.535436999999996,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2060,9.53543700000002,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S59I,F59,2050,47.974626668876205,2026-05-13 09:47:49.138,Laos,Gasoline Imports,"Gasoline output from ""Oil Refining"" [LEAP ID:3]"
R13,S26D,F26,2025,5.586199771027507,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2045,2.337131799391411,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2040,6.8957122451353845,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2035,6.575350845274768,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2030,6.331736501412956,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2055,8.458927733052038,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2060,9.082592068718155,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,S26D,F26,2050,7.878087868708533,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R13,P19886,F5,2025,1.3291359662925903,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2045,21.401159346557968,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2040,20.401236567559163,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2035,17.068415129394218,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2030,12.379714031907177,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2055,18.45429670978415,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2060,16.2695961032028,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19886,F5,2050,20.41191330892373,2026-05-13 09:47:49.138,Laos,Biodiesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,S58I,F58,2025,47.79200815705524,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2045,16.03759550075482,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2040,23.353633909441285,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2035,30.803582161462856,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2030,38.223537841746094,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2055,9.398897556361561,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2060,9.91761344035016,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,S58I,F58,2050,8.926479631712203,2026-05-13 09:47:49.138,Laos,Wood Imports,"Wood input to ""Charcoal Production"" [LEAP ID:20]"
R13,P2521,F22,2025,20.967732406361073,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2045,20.293591552795498,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2040,20.77525294483881,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2035,21.4335496401537,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2030,22.202769927976806,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2055,19.21926800173188,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2060,18.39375617416816,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P2521,F22,2050,19.844684147208252,2026-05-13 09:47:49.138,Laos,Natural Gas,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R13,P11942,F25,2045,2.0911536249987352,2026-05-13 09:47:49.138,Laos,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P11942,F25,2040,3.4934684775757336,2026-05-13 09:47:49.138,Laos,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P11942,F25,2035,7.6767848208587415,2026-05-13 09:47:49.138,Laos,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P11942,F25,2030,7.980926766808441,2026-05-13 09:47:49.138,Laos,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,P11942,F25,2050,0.07638815341339013,2026-05-13 09:47:49.138,Laos,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R13,S20I,F20,2025,0.5517000487524157,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2045,7.970867049300957,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2040,5.788747622897277,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2035,3.896339046865483,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2030,2.188655647662866,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2055,13.366627858664978,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2060,16.59464999666109,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,S20I,F20,2050,10.503671929380182,2026-05-13 09:47:49.138,Laos,LNG Imports,"LNG output from ""Gas Processing"" [LEAP ID:64]"
R13,P19882,F5,2025,87.13224667918098,2026-05-13 09:47:49.138,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2045,214.01159346557938,2026-05-13 09:47:49.138,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
R13,P19882,F5,2040,204.01236567559187,2026-05-13 09:47:49.138,Laos,Diesel,"Blended Diesel output from ""Diesel Blending"" [LEAP ID:82]"
