r,t,y,val,solvedtm,region_name,tech_name
R13,P2605,2025,0.6778684075473452,2026-05-13 09:47:49.138,Laos,Natural Gas
R14,P2605,2025,14.928987131677872,2026-05-13 09:47:49.138,Vietnam,Natural Gas
R15,P2605,2025,1.0022342293314221,2026-05-13 09:47:49.138,Brunei,Natural Gas
R16,P2605,2025,3.9272593080772804,2026-05-13 09:47:49.138,Singapore,Natural Gas
R17,P2605,2025,24.115503609648705,2026-05-13 09:47:49.138,Malaysia,Natural Gas
R19,P2605,2025,1.6738844689072585,2026-05-13 09:47:49.138,Philippines,Natural Gas
R6,P2605,2025,0.47428566374211933,2026-05-13 09:47:49.138,Cambodia,Natural Gas
R1,P2613,2025,2.805710947488587,2026-05-13 09:47:49.138,Indonesia,Crude Oil
R11,P2613,2025,10.502222778397241,2026-05-13 09:47:49.138,Thailand,Crude Oil
R12,P2613,2025,0.040658533105022834,2026-05-13 09:47:49.138,Myanmar,Crude Oil
R14,P2613,2025,3.5195353881278573,2026-05-13 09:47:49.138,Vietnam,Crude Oil
R15,P2613,2025,15.492296721181562,2026-05-13 09:47:49.138,Brunei,Crude Oil
R16,P2613,2025,37.49053546535043,2026-05-13 09:47:49.138,Singapore,Crude Oil
R17,P2613,2025,38.171395256128115,2026-05-13 09:47:49.138,Malaysia,Crude Oil
R19,P2613,2025,0.4731700306137015,2026-05-13 09:47:49.138,Philippines,Crude Oil
R1,P2627,2025,230.68943445441613,2026-05-13 09:47:49.138,Indonesia,All Mines
R11,P2627,2025,27.546445938338483,2026-05-13 09:47:49.138,Thailand,All Mines
R12,P2627,2025,3.479946901617603,2026-05-13 09:47:49.138,Myanmar,All Mines
R13,P2627,2025,1.0654867067562979,2026-05-13 09:47:49.138,Laos,All Mines
R14,P2627,2025,72.36799602601403,2026-05-13 09:47:49.138,Vietnam,All Mines
R15,P2627,2025,0.08981229522277165,2026-05-13 09:47:49.138,Brunei,All Mines
R16,P2627,2025,2.3034009435920186,2026-05-13 09:47:49.138,Singapore,All Mines
R17,P2627,2025,16.5868245033035,2026-05-13 09:47:49.138,Malaysia,All Mines
R19,P2627,2025,7.381079527349681,2026-05-13 09:47:49.138,Philippines,All Mines
R20,P2627,2025,0.0011297259030790638,2026-05-13 09:47:49.138,Timor Leste,All Mines
R6,P2627,2025,1.5871909487539722,2026-05-13 09:47:49.138,Cambodia,All Mines
R1,P2641,2025,31.456721960597925,2026-05-13 09:47:49.138,Indonesia,Electricity
R11,P2641,2025,19.761665089159667,2026-05-13 09:47:49.138,Thailand,Electricity
R12,P2641,2025,1.973900294991388,2026-05-13 09:47:49.138,Myanmar,Electricity
R13,P2641,2025,1.468401549572003,2026-05-13 09:47:49.138,Laos,Electricity
R14,P2641,2025,19.047916249233026,2026-05-13 09:47:49.138,Vietnam,Electricity
R15,P2641,2025,0.6845196669081562,2026-05-13 09:47:49.138,Brunei,Electricity
R16,P2641,2025,4.6210067481148105,2026-05-13 09:47:49.138,Singapore,Electricity
R17,P2641,2025,15.32174799138738,2026-05-13 09:47:49.138,Malaysia,Electricity
R19,P2641,2025,11.078779616804322,2026-05-13 09:47:49.138,Philippines,Electricity
R20,P2641,2025,0.07469989714168818,2026-05-13 09:47:49.138,Timor Leste,Electricity
R6,P2641,2025,1.930130846409765,2026-05-13 09:47:49.138,Cambodia,Electricity
R1,P2653,2025,17.018021810573913,2026-05-13 09:47:49.138,Indonesia,LNG
R11,P2653,2025,0.6559479477371953,2026-05-13 09:47:49.138,Thailand,LNG
R12,P2653,2025,0.1022062736009405,2026-05-13 09:47:49.138,Myanmar,LNG
R13,P2653,2025,0.06940181531148099,2026-05-13 09:47:49.138,Laos,LNG
R14,P2653,2025,1.345520877340571,2026-05-13 09:47:49.138,Vietnam,LNG
R15,P2653,2025,7.292998911305201,2026-05-13 09:47:49.138,Brunei,LNG
R16,P2653,2025,0.1212823436159159,2026-05-13 09:47:49.138,Singapore,LNG
R17,P2653,2025,38.11488791774224,2026-05-13 09:47:49.138,Malaysia,LNG
R19,P2653,2025,0.1952557245813361,2026-05-13 09:47:49.138,Philippines,LNG
R20,P2653,2025,0.00010861917881633779,2026-05-13 09:47:49.138,Timor Leste,LNG
R6,P2653,2025,0.04621589984804324,2026-05-13 09:47:49.138,Cambodia,LNG
R1,P2668,2025,32.69096877052965,2026-05-13 09:47:49.138,Indonesia,Natural Gas
R11,P2668,2025,11.879001013979872,2026-05-13 09:47:49.138,Thailand,Natural Gas
R12,P2668,2025,15.3892700828899,2026-05-13 09:47:49.138,Myanmar,Natural Gas
R13,P2668,2025,0.6778684075473451,2026-05-13 09:47:49.138,Laos,Natural Gas
R14,P2668,2025,14.928987131677872,2026-05-13 09:47:49.138,Vietnam,Natural Gas
R15,P2668,2025,0.9293531877048865,2026-05-13 09:47:49.138,Brunei,Natural Gas
R16,P2668,2025,2.0054709965359385,2026-05-13 09:47:49.138,Singapore,Natural Gas
R17,P2668,2025,18.192098783593075,2026-05-13 09:47:49.138,Malaysia,Natural Gas
R19,P2668,2025,1.6201527774553355,2026-05-13 09:47:49.138,Philippines,Natural Gas
R20,P2668,2025,0.0009730275254562335,2026-05-13 09:47:49.138,Timor Leste,Natural Gas
R6,P2668,2025,0.4739906459941223,2026-05-13 09:47:49.138,Cambodia,Natural Gas
R1,P2683,2025,13.600397280833326,2026-05-13 09:47:49.138,Indonesia,LPG
R11,P2683,2025,8.144468145640516,2026-05-13 09:47:49.138,Thailand,LPG
R12,P2683,2025,0.22025951293288712,2026-05-13 09:47:49.138,Myanmar,LPG
R13,P2683,2025,0.9006560499547887,2026-05-13 09:47:49.138,Laos,LPG
R14,P2683,2025,4.297526696697337,2026-05-13 09:47:49.138,Vietnam,LPG
R15,P2683,2025,0.8353293840246293,2026-05-13 09:47:49.138,Brunei,LPG
R16,P2683,2025,0.7618389999361534,2026-05-13 09:47:49.138,Singapore,LPG
R17,P2683,2025,5.391907926246464,2026-05-13 09:47:49.138,Malaysia,LPG
R19,P2683,2025,2.7458223284015504,2026-05-13 09:47:49.138,Philippines,LPG
R20,P2683,2025,0.0008863296783849398,2026-05-13 09:47:49.138,Timor Leste,LPG
R6,P2683,2025,0.9549985710192511,2026-05-13 09:47:49.138,Cambodia,LPG
R1,P2698,2025,2.8057109474885844,2026-05-13 09:47:49.138,Indonesia,Crude Oil
R11,P2698,2025,10.502222778397241,2026-05-13 09:47:49.138,Thailand,Crude Oil
R12,P2698,2025,0.04065853310502283,2026-05-13 09:47:49.138,Myanmar,Crude Oil
R14,P2698,2025,3.5195353881278533,2026-05-13 09:47:49.138,Vietnam,Crude Oil
R15,P2698,2025,3.8732015639269406,2026-05-13 09:47:49.138,Brunei,Crude Oil
R16,P2698,2025,1.7322765513698626,2026-05-13 09:47:49.138,Singapore,Crude Oil
R17,P2698,2025,12.585439018264838,2026-05-13 09:47:49.138,Malaysia,Crude Oil
R19,P2698,2025,0.460672796803653,2026-05-13 09:47:49.138,Philippines,Crude Oil
R16,P2831,2025,1.0,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle
R16,P2847,2025,1.537037037037037,2026-05-13 09:47:49.138,Singapore,Solar PV
R16,P4240,2025,0.026670000000000003,2026-05-13 09:47:49.138,Singapore,Solar Floating
R6,P6131,2025,0.006347081476741101,2026-05-13 09:47:49.138,Cambodia,FAME Biodiesel
R1,S13D,2025,7.5956162372675315,2026-05-13 09:47:49.138,Indonesia,Solar Domestic Production
R11,S13D,2025,1.108990891789894,2026-05-13 09:47:49.138,Thailand,Solar Domestic Production
R12,S13D,2025,0.004508835501967368,2026-05-13 09:47:49.138,Myanmar,Solar Domestic Production
R13,S13D,2025,0.009777891618879118,2026-05-13 09:47:49.138,Laos,Solar Domestic Production
R14,S13D,2025,19.027042755909815,2026-05-13 09:47:49.138,Vietnam,Solar Domestic Production
R15,S13D,2025,0.055154336885155426,2026-05-13 09:47:49.138,Brunei,Solar Domestic Production
R16,S13D,2025,1.67260369958456,2026-05-13 09:47:49.138,Singapore,Solar Domestic Production
R17,S13D,2025,1.0473322741023847,2026-05-13 09:47:49.138,Malaysia,Solar Domestic Production
R19,S13D,2025,1.3173766031553642,2026-05-13 09:47:49.138,Philippines,Solar Domestic Production
R20,S13D,2025,7.858976391010737e-05,2026-05-13 09:47:49.138,Timor Leste,Solar Domestic Production
R6,S13D,2025,0.012298145918904215,2026-05-13 09:47:49.138,Cambodia,Solar Domestic Production
R14,S15I,2025,0.0007384719395201002,2026-05-13 09:47:49.138,Vietnam,Ethanol Imports
R19,S15I,2025,11.759982352941174,2026-05-13 09:47:49.138,Philippines,Ethanol Imports
R1,S16I,2025,22.408759686933728,2026-05-13 09:47:49.138,Indonesia,Diesel Imports
R11,S16I,2025,15.38473178997876,2026-05-13 09:47:49.138,Thailand,Diesel Imports
R12,S16I,2025,1000000000000.0708,2026-05-13 09:47:49.138,Myanmar,Diesel Imports
R13,S16I,2025,3.022261168582617,2026-05-13 09:47:49.138,Laos,Diesel Imports
R14,S16I,2025,23.84964145623043,2026-05-13 09:47:49.138,Vietnam,Diesel Imports
R15,S16I,2025,1000000000000.5403,2026-05-13 09:47:49.138,Brunei,Diesel Imports
R16,S16I,2025,1000000000032.6063,2026-05-13 09:47:49.138,Singapore,Diesel Imports
R17,S16I,2025,72.7844304275687,2026-05-13 09:47:49.138,Malaysia,Diesel Imports
R19,S16I,2025,215.5071008493172,2026-05-13 09:47:49.138,Philippines,Diesel Imports
R20,S16I,2025,1000000000000.0001,2026-05-13 09:47:49.138,Timor Leste,Diesel Imports
R6,S16I,2025,1000000000000.4467,2026-05-13 09:47:49.138,Cambodia,Diesel Imports
R1,S20I,2025,15.004011010432196,2026-05-13 09:47:49.138,Indonesia,LNG Imports
R11,S20I,2025,0.1762808222933959,2026-05-13 09:47:49.138,Thailand,LNG Imports
R12,S20I,2025,0.026945035954417104,2026-05-13 09:47:49.138,Myanmar,LNG Imports
R13,S20I,2025,0.017494293783371882,2026-05-13 09:47:49.138,Laos,LNG Imports
R14,S20I,2025,0.28474655164987106,2026-05-13 09:47:49.138,Vietnam,LNG Imports
R15,S20I,2025,7.291173753787538,2026-05-13 09:47:49.138,Brunei,LNG Imports
R16,S20I,2025,0.031998122294486744,2026-05-13 09:47:49.138,Singapore,LNG Imports
R17,S20I,2025,37.81966488740327,2026-05-13 09:47:49.138,Malaysia,LNG Imports
R19,S20I,2025,0.04837412633113017,2026-05-13 09:47:49.138,Philippines,LNG Imports
R20,S20I,2025,0.000996999102967253,2026-05-13 09:47:49.138,Timor Leste,LNG Imports
R6,S20I,2025,0.012598696320025655,2026-05-13 09:47:49.138,Cambodia,LNG Imports
R1,S21I,2025,13.600397280833326,2026-05-13 09:47:49.138,Indonesia,LPG Imports
R11,S21I,2025,8.078266572950703,2026-05-13 09:47:49.138,Thailand,LPG Imports
R12,S21I,2025,0.15552769596145513,2026-05-13 09:47:49.138,Myanmar,LPG Imports
R13,S21I,2025,0.7682993956834724,2026-05-13 09:47:49.138,Laos,LPG Imports
R14,S21I,2025,3.8684961132499542,2026-05-13 09:47:49.138,Vietnam,LPG Imports
R16,S21I,2025,0.7324227070285451,2026-05-13 09:47:49.138,Singapore,LPG Imports
R17,S21I,2025,2.9069213272238437,2026-05-13 09:47:49.138,Malaysia,LPG Imports
R19,S21I,2025,2.4520287131427674,2026-05-13 09:47:49.138,Philippines,LPG Imports
R20,S21I,2025,0.0006435201921281763,2026-05-13 09:47:49.138,Timor Leste,LPG Imports
R6,S21I,2025,0.6341331405446433,2026-05-13 09:47:49.138,Cambodia,LPG Imports
R1,S26D,2025,502.9482469114198,2026-05-13 09:47:49.138,Indonesia,Biomass Domestic Production
R12,S26D,2025,54.35350159156631,2026-05-13 09:47:49.138,Myanmar,Biomass Domestic Production
R13,S26D,2025,7.319444144428075,2026-05-13 09:47:49.138,Laos,Biomass Domestic Production
R14,S26D,2025,60.251938404599926,2026-05-13 09:47:49.138,Vietnam,Biomass Domestic Production
R15,S26D,2025,5.435056465355811,2026-05-13 09:47:49.138,Brunei,Biomass Domestic Production
R16,S26D,2025,103.49044055650499,2026-05-13 09:47:49.138,Singapore,Biomass Domestic Production
R19,S26D,2025,52.27593960603441,2026-05-13 09:47:49.138,Philippines,Biomass Domestic Production
R20,S26D,2025,16.17368052384838,2026-05-13 09:47:49.138,Timor Leste,Biomass Domestic Production
R6,S26D,2025,0.05632673163309126,2026-05-13 09:47:49.138,Cambodia,Biomass Domestic Production
R1,S26I,2025,0.17632431853795452,2026-05-13 09:47:49.138,Indonesia,Biomass Imports
R11,S26I,2025,109.86037713667129,2026-05-13 09:47:49.138,Thailand,Biomass Imports
R17,S26I,2025,245.2475000186346,2026-05-13 09:47:49.138,Malaysia,Biomass Imports
R6,S26I,2025,5.4098194911903335,2026-05-13 09:47:49.138,Cambodia,Biomass Imports
R16,S27I,2025,0.006501398039215686,2026-05-13 09:47:49.138,Singapore,Domestic Biogas Imports
R1,S29D,2025,25.60136319495256,2026-05-13 09:47:49.138,Indonesia,Palm Oil Domestic Production
R11,S29D,2025,7.439102714547974,2026-05-13 09:47:49.138,Thailand,Palm Oil Domestic Production
R17,S29D,2025,0.051837958174423694,2026-05-13 09:47:49.138,Malaysia,Palm Oil Domestic Production
R6,S29D,2025,0.007721880240207567,2026-05-13 09:47:49.138,Cambodia,Palm Oil Domestic Production
R20,S33D,2025,0.000297995536931508,2026-05-13 09:47:49.138,Timor Leste,Palm Oil Mill Effluent Domestic Production
R12,S33I,2025,0.1274728336700408,2026-05-13 09:47:49.138,Myanmar,Palm Oil Mill Effluent Imports
R13,S33I,2025,0.3032150564368677,2026-05-13 09:47:49.138,Laos,Palm Oil Mill Effluent Imports
R14,S33I,2025,0.8950137584446534,2026-05-13 09:47:49.138,Vietnam,Palm Oil Mill Effluent Imports
R15,S33I,2025,0.01320004402218295,2026-05-13 09:47:49.138,Brunei,Palm Oil Mill Effluent Imports
R16,S33I,2025,0.5064026720144731,2026-05-13 09:47:49.138,Singapore,Palm Oil Mill Effluent Imports
R17,S33I,2025,1.7429078313758275,2026-05-13 09:47:49.138,Malaysia,Palm Oil Mill Effluent Imports
R19,S33I,2025,0.3464330570200019,2026-05-13 09:47:49.138,Philippines,Palm Oil Mill Effluent Imports
R20,S33I,2025,0.000297995536931508,2026-05-13 09:47:49.138,Timor Leste,Palm Oil Mill Effluent Imports
R6,S33I,2025,0.14797474754832837,2026-05-13 09:47:49.138,Cambodia,Palm Oil Mill Effluent Imports
R1,S38I,2025,1.8099526103583612,2026-05-13 09:47:49.138,Indonesia,Coke Oven Gas Imports
R11,S38I,2025,0.5224641156687585,2026-05-13 09:47:49.138,Thailand,Coke Oven Gas Imports
R6,S38I,2025,0.0005466490567897286,2026-05-13 09:47:49.138,Cambodia,Coke Oven Gas Imports
R1,S39I,2025,0.0029414181100081704,2026-05-13 09:47:49.138,Indonesia,Blast Furnace Gas Imports
R11,S39I,2025,0.0008490749442070828,2026-05-13 09:47:49.138,Thailand,Blast Furnace Gas Imports
R6,S39I,2025,8.883787488457128e-07,2026-05-13 09:47:49.138,Cambodia,Blast Furnace Gas Imports
R14,S40I,2025,0.009592794525391357,2026-05-13 09:47:49.138,Vietnam,Ammonia Imports
R1,S46I,2025,4.221361319621248,2026-05-13 09:47:49.138,Indonesia,Residual Fuel Oil Imports
R11,S46I,2025,6.018770614818253,2026-05-13 09:47:49.138,Thailand,Residual Fuel Oil Imports
R12,S46I,2025,0.08528789010184384,2026-05-13 09:47:49.138,Myanmar,Residual Fuel Oil Imports
R13,S46I,2025,0.05934298350171581,2026-05-13 09:47:49.138,Laos,Residual Fuel Oil Imports
R14,S46I,2025,1.584551288153408,2026-05-13 09:47:49.138,Vietnam,Residual Fuel Oil Imports
R16,S46I,2025,76.22946015595666,2026-05-13 09:47:49.138,Singapore,Residual Fuel Oil Imports
R17,S46I,2025,0.2041589782182513,2026-05-13 09:47:49.138,Malaysia,Residual Fuel Oil Imports
R19,S46I,2025,28.763608180225543,2026-05-13 09:47:49.138,Philippines,Residual Fuel Oil Imports
R20,S46I,2025,8.596720641431656e-05,2026-05-13 09:47:49.138,Timor Leste,Residual Fuel Oil Imports
R6,S46I,2025,9.306501221161156,2026-05-13 09:47:49.138,Cambodia,Residual Fuel Oil Imports
R1,S53D,2025,1011.2764913717183,2026-05-13 09:47:49.138,Indonesia,Non Energy Domestic Production
R1,S53I,2025,1011.4691913204003,2026-05-13 09:47:49.138,Indonesia,Non Energy Imports
R11,S57I,2025,0.6279909024738676,2026-05-13 09:47:49.138,Thailand,Charcoal Imports
R12,S57I,2025,0.16133248996863933,2026-05-13 09:47:49.138,Myanmar,Charcoal Imports
R13,S57I,2025,0.19295703741715392,2026-05-13 09:47:49.138,Laos,Charcoal Imports
R14,S57I,2025,0.26631763598374486,2026-05-13 09:47:49.138,Vietnam,Charcoal Imports
R19,S57I,2025,1.927255866955207,2026-05-13 09:47:49.138,Philippines,Charcoal Imports
R6,S57I,2025,0.10116189914516528,2026-05-13 09:47:49.138,Cambodia,Charcoal Imports
R1,S58D,2025,4.0582827448205085,2026-05-13 09:47:49.138,Indonesia,Wood Domestic Production
R11,S58D,2025,60.4294562673588,2026-05-13 09:47:49.138,Thailand,Wood Domestic Production
R19,S58D,2025,219.00841036572663,2026-05-13 09:47:49.138,Philippines,Wood Domestic Production
R6,S58D,2025,22.719607327892565,2026-05-13 09:47:49.138,Cambodia,Wood Domestic Production
R12,S58I,2025,164.34932932973342,2026-05-13 09:47:49.138,Myanmar,Wood Imports
R13,S58I,2025,62.62055576134072,2026-05-13 09:47:49.138,Laos,Wood Imports
R14,S58I,2025,28.211347508574146,2026-05-13 09:47:49.138,Vietnam,Wood Imports
R20,S58I,2025,0.42875264070651553,2026-05-13 09:47:49.138,Timor Leste,Wood Imports
R1,S59I,2025,114.70940451670148,2026-05-13 09:47:49.138,Indonesia,Gasoline Imports
R11,S59I,2025,21.20053336472825,2026-05-13 09:47:49.138,Thailand,Gasoline Imports
R12,S59I,2025,4.1880375385385085,2026-05-13 09:47:49.138,Myanmar,Gasoline Imports
R13,S59I,2025,1.416857105718727,2026-05-13 09:47:49.138,Laos,Gasoline Imports
R14,S59I,2025,36.96136058589244,2026-05-13 09:47:49.138,Vietnam,Gasoline Imports
R15,S59I,2025,2.2347574865346513,2026-05-13 09:47:49.138,Brunei,Gasoline Imports
R16,S59I,2025,34.78535066888256,2026-05-13 09:47:49.138,Singapore,Gasoline Imports
