r,t,e,y,val,solvedtm,region_name,tech_name,emission_name
R1,P22303,E13,2025,100.74191686863709,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDSA,Sulfur Dioxide
R1,P22320,E13,2025,15.833416185201092,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDJW,Sulfur Dioxide
R15,P2544,E13,2025,5425.848259495884,2026-05-13 09:47:49.138,Brunei,All Refineries,Sulfur Dioxide
R16,P2544,E13,2025,12692.937445254522,2026-05-13 09:47:49.138,Singapore,All Refineries,Sulfur Dioxide
R17,P2544,E13,2025,11392.945631234661,2026-05-13 09:47:49.138,Malaysia,All Refineries,Sulfur Dioxide
R1,P2653,E13,2025,1976.6906338713752,2026-05-13 09:47:49.138,Indonesia,LNG,Sulfur Dioxide
R11,P2653,E13,2025,23.22396658574986,2026-05-13 09:47:49.138,Thailand,LNG,Sulfur Dioxide
R12,P2653,E13,2025,3.5498507807939492,2026-05-13 09:47:49.138,Myanmar,LNG,Sulfur Dioxide
R13,P2653,E13,2025,2.3047708138671474,2026-05-13 09:47:49.138,Laos,LNG,Sulfur Dioxide
R14,P2653,E13,2025,37.51369159101002,2026-05-13 09:47:49.138,Vietnam,LNG,Sulfur Dioxide
R15,P2653,E13,2025,960.5694676590001,2026-05-13 09:47:49.138,Brunei,LNG,Sulfur Dioxide
R16,P2653,E13,2025,4.215565330964182,2026-05-13 09:47:49.138,Singapore,LNG,Sulfur Dioxide
R17,P2653,E13,2025,4982.5194947608115,2026-05-13 09:47:49.138,Malaysia,LNG,Sulfur Dioxide
R19,P2653,E13,2025,6.373008015921293,2026-05-13 09:47:49.138,Philippines,LNG,Sulfur Dioxide
R20,P2653,E13,2025,0.003158115034187074,2026-05-13 09:47:49.138,Timor Leste,LNG,Sulfur Dioxide
R6,P2653,E13,2025,1.6598045014409208,2026-05-13 09:47:49.138,Cambodia,LNG,Sulfur Dioxide
R1,P2668,E13,2025,4675.187353746633,2026-05-13 09:47:49.138,Indonesia,Natural Gas,Sulfur Dioxide
R11,P2668,E13,2025,1857.0260775225524,2026-05-13 09:47:49.138,Thailand,Natural Gas,Sulfur Dioxide
R12,P2668,E13,2025,2230.9877826752786,2026-05-13 09:47:49.138,Myanmar,Natural Gas,Sulfur Dioxide
R13,P2668,E13,2025,87.15572906961286,2026-05-13 09:47:49.138,Laos,Natural Gas,Sulfur Dioxide
R14,P2668,E13,2025,1527.920049911482,2026-05-13 09:47:49.138,Vietnam,Natural Gas,Sulfur Dioxide
R15,P2668,E13,2025,116.63720754727458,2026-05-13 09:47:49.138,Brunei,Natural Gas,Sulfur Dioxide
R16,P2668,E13,2025,263.6241529758559,2026-05-13 09:47:49.138,Singapore,Natural Gas,Sulfur Dioxide
R17,P2668,E13,2025,2152.440199479722,2026-05-13 09:47:49.138,Malaysia,Natural Gas,Sulfur Dioxide
R19,P2668,E13,2025,219.42017720743667,2026-05-13 09:47:49.138,Philippines,Natural Gas,Sulfur Dioxide
R20,P2668,E13,2025,0.10637800778403605,2026-05-13 09:47:49.138,Timor Leste,Natural Gas,Sulfur Dioxide
R6,P2668,E13,2025,62.132789610380144,2026-05-13 09:47:49.138,Cambodia,Natural Gas,Sulfur Dioxide
R1,P2698,E13,2025,16888.696707634783,2026-05-13 09:47:49.138,Indonesia,Crude Oil,Sulfur Dioxide
R11,P2698,E13,2025,54930.65872419593,2026-05-13 09:47:49.138,Thailand,Crude Oil,Sulfur Dioxide
R12,P2698,E13,2025,244.73997751005047,2026-05-13 09:47:49.138,Myanmar,Crude Oil,Sulfur Dioxide
R14,P2698,E13,2025,21185.491604216953,2026-05-13 09:47:49.138,Vietnam,Crude Oil,Sulfur Dioxide
R15,P2698,E13,2025,23314.349811854565,2026-05-13 09:47:49.138,Brunei,Crude Oil,Sulfur Dioxide
R16,P2698,E13,2025,11157.234630251181,2026-05-13 09:47:49.138,Singapore,Crude Oil,Sulfur Dioxide
R17,P2698,E13,2025,75807.58374079365,2026-05-13 09:47:49.138,Malaysia,Crude Oil,Sulfur Dioxide
R19,P2698,E13,2025,2848.199721118841,2026-05-13 09:47:49.138,Philippines,Crude Oil,Sulfur Dioxide
R11,P2720,E13,2025,143673.30732784767,2026-05-13 09:47:49.138,Thailand,Coal Subcritical,Sulfur Dioxide
R12,P2720,E13,2025,3276.2429522249968,2026-05-13 09:47:49.138,Myanmar,Coal Subcritical,Sulfur Dioxide
R13,P2720,E13,2025,73622.67083284655,2026-05-13 09:47:49.138,Laos,Coal Subcritical,Sulfur Dioxide
R14,P2720,E13,2025,466433.95631588146,2026-05-13 09:47:49.138,Vietnam,Coal Subcritical,Sulfur Dioxide
R19,P2720,E13,2025,328458.3664074781,2026-05-13 09:47:49.138,Philippines,Coal Subcritical,Sulfur Dioxide
R6,P2720,E13,2025,28074.698491833373,2026-05-13 09:47:49.138,Cambodia,Coal Subcritical,Sulfur Dioxide
R20,P2776,E13,2025,796.1275507164836,2026-05-13 09:47:49.138,Timor Leste,Diesel,Sulfur Dioxide
R12,P2808,E13,2025,18.381708648868496,2026-05-13 09:47:49.138,Myanmar,Gas Turbine,Sulfur Dioxide
R15,P2808,E13,2025,126.64812288123048,2026-05-13 09:47:49.138,Brunei,Gas Turbine,Sulfur Dioxide
R11,P2831,E13,2025,4857.290106514554,2026-05-13 09:47:49.138,Thailand,Gas Combined Cycle,Sulfur Dioxide
R12,P2831,E13,2025,48.31099945640885,2026-05-13 09:47:49.138,Myanmar,Gas Combined Cycle,Sulfur Dioxide
R14,P2831,E13,2025,654.581279956594,2026-05-13 09:47:49.138,Vietnam,Gas Combined Cycle,Sulfur Dioxide
R15,P2831,E13,2025,65.86029490814546,2026-05-13 09:47:49.138,Brunei,Gas Combined Cycle,Sulfur Dioxide
R16,P2831,E13,2025,170.44485899313364,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle,Sulfur Dioxide
R19,P2831,E13,2025,633.3109431154901,2026-05-13 09:47:49.138,Philippines,Gas Combined Cycle,Sulfur Dioxide
R12,P2858,E13,2025,53.1758442311426,2026-05-13 09:47:49.138,Myanmar,Gas Engine,Sulfur Dioxide
R1,P3012,E13,2025,128960.04772614085,2026-05-13 09:47:49.138,Indonesia,Coal Supercritical,Sulfur Dioxide
R14,P3012,E13,2025,46842.6982565813,2026-05-13 09:47:49.138,Vietnam,Coal Supercritical,Sulfur Dioxide
R17,P3067,E13,2025,91863.45387562936,2026-05-13 09:47:49.138,Malaysia,Coal Ultrasupercritical,Sulfur Dioxide
R15,P3122,E13,2025,7067.270300660442,2026-05-13 09:47:49.138,Brunei,Coal IGCC,Sulfur Dioxide
R16,P15321,E15,2025,8.82657001380542,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle with CCS,Ammonia
R17,P20955,E15,2025,229.53771324412978,2026-05-13 09:47:49.138,Malaysia,Gas Turbine_MYPE,Ammonia
R17,P21230,E15,2025,526.8785526780596,2026-05-13 09:47:49.138,Malaysia,Gas Combined Cycle_MYPE,Ammonia
R1,P22129,E15,2025,12.99416373547233,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDEast,Ammonia
R1,P22147,E15,2025,2.062257250355005,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDKA,Ammonia
R1,P22165,E15,2025,52.45141809370381,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDSA,Ammonia
R1,P22183,E15,2025,207.02367182149396,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDJW,Ammonia
R1,P22235,E15,2025,1.0670569510558894,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDSA,Ammonia
R1,P22252,E15,2025,6.071452228618812,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDJW,Ammonia
R1,P22269,E15,2025,101.89506904348416,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDEast,Ammonia
R1,P22286,E15,2025,23.064502868308736,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDKA,Ammonia
R1,P22303,E15,2025,33.78278430699321,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDSA,Ammonia
R1,P22320,E15,2025,5.309576196817707,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDJW,Ammonia
R1,P2653,E15,2025,662.8632390706443,2026-05-13 09:47:49.138,Indonesia,LNG,Ammonia
R11,P2653,E15,2025,7.787922627502207,2026-05-13 09:47:49.138,Thailand,LNG,Ammonia
R12,P2653,E15,2025,1.1904066050872222,2026-05-13 09:47:49.138,Myanmar,LNG,Ammonia
R13,P2653,E15,2025,0.7728816137522481,2026-05-13 09:47:49.138,Laos,LNG,Ammonia
R14,P2653,E15,2025,12.579837578737765,2026-05-13 09:47:49.138,Vietnam,LNG,Ammonia
R15,P2653,E15,2025,322.1172690224026,2026-05-13 09:47:49.138,Brunei,LNG,Ammonia
R16,P2653,E15,2025,1.4136472556274886,2026-05-13 09:47:49.138,Singapore,LNG,Ammonia
R17,P2653,E15,2025,1670.8375880556193,2026-05-13 09:47:49.138,Malaysia,LNG,Ammonia
R19,P2653,E15,2025,2.1371238693953645,2026-05-13 09:47:49.138,Philippines,LNG,Ammonia
R20,P2653,E15,2025,0.0010590419790774208,2026-05-13 09:47:49.138,Timor Leste,LNG,Ammonia
R6,P2653,E15,2025,0.5565986751777957,2026-05-13 09:47:49.138,Cambodia,LNG,Ammonia
R1,P2668,E15,2025,1567.7768586868617,2026-05-13 09:47:49.138,Indonesia,Natural Gas,Ammonia
R11,P2668,E15,2025,622.734938736676,2026-05-13 09:47:49.138,Thailand,Natural Gas,Ammonia
R12,P2668,E15,2025,748.1392194664484,2026-05-13 09:47:49.138,Myanmar,Natural Gas,Ammonia
R13,P2668,E15,2025,29.226793451992645,2026-05-13 09:47:49.138,Laos,Natural Gas,Ammonia
R14,P2668,E15,2025,512.3725564185626,2026-05-13 09:47:49.138,Vietnam,Natural Gas,Ammonia
R15,P2668,E15,2025,39.11310949023919,2026-05-13 09:47:49.138,Brunei,Natural Gas,Ammonia
R16,P2668,E15,2025,88.40369704013165,2026-05-13 09:47:49.138,Singapore,Natural Gas,Ammonia
R17,P2668,E15,2025,721.7990807892064,2026-05-13 09:47:49.138,Malaysia,Natural Gas,Ammonia
R19,P2668,E15,2025,73.58034023580065,2026-05-13 09:47:49.138,Philippines,Natural Gas,Ammonia
R20,P2668,E15,2025,0.035672790469748715,2026-05-13 09:47:49.138,Timor Leste,Natural Gas,Ammonia
R6,P2668,E15,2025,20.83560344137869,2026-05-13 09:47:49.138,Cambodia,Natural Gas,Ammonia
R1,P2683,E15,2025,607.4073688319619,2026-05-13 09:47:49.138,Indonesia,LPG,Ammonia
R11,P2683,E15,2025,360.7834787822115,2026-05-13 09:47:49.138,Thailand,LPG,Ammonia
R12,P2683,E15,2025,6.946022725202069,2026-05-13 09:47:49.138,Myanmar,LPG,Ammonia
R13,P2683,E15,2025,34.313020772191024,2026-05-13 09:47:49.138,Laos,LPG,Ammonia
R14,P2683,E15,2025,172.77091227307523,2026-05-13 09:47:49.138,Vietnam,LPG,Ammonia
R15,P2683,E15,2025,37.30664720900963,2026-05-13 09:47:49.138,Brunei,LPG,Ammonia
R16,P2683,E15,2025,32.710731911923425,2026-05-13 09:47:49.138,Singapore,LPG,Ammonia
R17,P2683,E15,2025,227.513882492876,2026-05-13 09:47:49.138,Malaysia,LPG,Ammonia
R19,P2683,E15,2025,109.51005902227674,2026-05-13 09:47:49.138,Philippines,LPG,Ammonia
R20,P2683,E15,2025,0.02874025652483459,2026-05-13 09:47:49.138,Timor Leste,LPG,Ammonia
R6,P2683,E15,2025,28.321021396205094,2026-05-13 09:47:49.138,Cambodia,LPG,Ammonia
R1,P2698,E15,2025,213.4361343310248,2026-05-13 09:47:49.138,Indonesia,Crude Oil,Ammonia
R11,P2698,E15,2025,694.2032092416621,2026-05-13 09:47:49.138,Thailand,Crude Oil,Ammonia
R12,P2698,E15,2025,3.0929772510150473,2026-05-13 09:47:49.138,Myanmar,Crude Oil,Ammonia
R14,P2698,E15,2025,267.73821036541705,2026-05-13 09:47:49.138,Vietnam,Crude Oil,Ammonia
R15,P2698,E15,2025,294.6423151784094,2026-05-13 09:47:49.138,Brunei,Crude Oil,Ammonia
R16,P2698,E15,2025,141.00300754578208,2026-05-13 09:47:49.138,Singapore,Crude Oil,Ammonia
R17,P2698,E15,2025,958.0418138065088,2026-05-13 09:47:49.138,Malaysia,Crude Oil,Ammonia
R19,P2698,E15,2025,35.99500593811328,2026-05-13 09:47:49.138,Philippines,Crude Oil,Ammonia
R20,P2776,E15,2025,10.061308447947745,2026-05-13 09:47:49.138,Timor Leste,Diesel,Ammonia
R12,P2808,E15,2025,6.164120336209731,2026-05-13 09:47:49.138,Myanmar,Gas Turbine,Ammonia
R15,P2808,E15,2025,42.47016883509557,2026-05-13 09:47:49.138,Brunei,Gas Turbine,Ammonia
R11,P2831,E15,2025,1628.8431775508386,2026-05-13 09:47:49.138,Thailand,Gas Combined Cycle,Ammonia
R12,P2831,E15,2025,16.200605716280787,2026-05-13 09:47:49.138,Myanmar,Gas Combined Cycle,Ammonia
R14,P2831,E15,2025,219.50722082253264,2026-05-13 09:47:49.138,Vietnam,Gas Combined Cycle,Ammonia
R15,P2831,E15,2025,22.085584694383645,2026-05-13 09:47:49.138,Brunei,Gas Combined Cycle,Ammonia
R16,P2831,E15,2025,57.15696193382155,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle,Ammonia
R19,P2831,E15,2025,212.37442819781927,2026-05-13 09:47:49.138,Philippines,Gas Combined Cycle,Ammonia
R12,P2858,E15,2025,17.83198227551517,2026-05-13 09:47:49.138,Myanmar,Gas Engine,Ammonia
R13,P2956,E15,2025,0.02222361904801242,2026-05-13 09:47:49.138,Laos,Biomass Other,Ammonia
R14,P2956,E15,2025,23.14910388946386,2026-05-13 09:47:49.138,Vietnam,Biomass Other,Ammonia
R19,P2956,E15,2025,1.2082691750563497,2026-05-13 09:47:49.138,Philippines,Biomass Other,Ammonia
R6,P2956,E15,2025,0.038648803362264506,2026-05-13 09:47:49.138,Cambodia,Biomass Other,Ammonia
R1,P14937,E16,2025,0.1486295596191163,2026-05-13 09:47:49.138,Indonesia,SMR,Particulates PM2pt5
R11,P14937,E16,2025,0.2553912798464349,2026-05-13 09:47:49.138,Thailand,SMR,Particulates PM2pt5
R16,P14937,E16,2025,116.88603926136396,2026-05-13 09:47:49.138,Singapore,SMR,Particulates PM2pt5
R17,P14937,E16,2025,0.2249411720189182,2026-05-13 09:47:49.138,Malaysia,SMR,Particulates PM2pt5
R6,P14937,E16,2025,0.010199417574333467,2026-05-13 09:47:49.138,Cambodia,SMR,Particulates PM2pt5
R16,P15321,E16,2025,5.635757168959968,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle with CCS,Particulates PM2pt5
R17,P21096,E16,2025,1343.4684797582872,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYPE,Particulates PM2pt5
R17,P21163,E16,2025,153.72863067187726,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYSR,Particulates PM2pt5
R17,P21230,E16,2025,336.4114911887998,2026-05-13 09:47:49.138,Malaysia,Gas Combined Cycle_MYPE,Particulates PM2pt5
R1,P22129,E16,2025,8.296762084511599,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDEast,Particulates PM2pt5
R1,P22147,E16,2025,1.316749435482822,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDKA,Particulates PM2pt5
R1,P22165,E16,2025,33.490184191748526,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDSA,Particulates PM2pt5
R1,P22183,E16,2025,132.18443186736624,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDJW,Particulates PM2pt5
R1,P22235,E16,2025,0.6813149221267101,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDSA,Particulates PM2pt5
R1,P22252,E16,2025,3.8766168930760334,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDJW,Particulates PM2pt5
R1,P22269,E16,2025,65.05991171489121,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDEast,Particulates PM2pt5
R1,P22286,E16,2025,14.726664738993847,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDKA,Particulates PM2pt5
R1,P22303,E16,2025,21.570277984288182,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDSA,Particulates PM2pt5
R1,P22320,E16,2025,3.390159718730154,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDJW,Particulates PM2pt5
R11,P2668,E16,2025,397.61570914384833,2026-05-13 09:47:49.138,Thailand,Natural Gas,Particulates PM2pt5
R1,P2698,E16,2025,1707.6813784920014,2026-05-13 09:47:49.138,Indonesia,Crude Oil,Particulates PM2pt5
R11,P2698,E16,2025,5554.251144151524,2026-05-13 09:47:49.138,Thailand,Crude Oil,Particulates PM2pt5
R12,P2698,E16,2025,24.746604750000003,2026-05-13 09:47:49.138,Myanmar,Crude Oil,Particulates PM2pt5
R14,P2698,E16,2025,2142.146912400002,2026-05-13 09:47:49.138,Vietnam,Crude Oil,Particulates PM2pt5
R15,P2698,E16,2025,2357.4039912360004,2026-05-13 09:47:49.138,Brunei,Crude Oil,Particulates PM2pt5
R16,P2698,E16,2025,1128.1511026799863,2026-05-13 09:47:49.138,Singapore,Crude Oil,Particulates PM2pt5
R17,P2698,E16,2025,7665.197696640747,2026-05-13 09:47:49.138,Malaysia,Crude Oil,Particulates PM2pt5
R19,P2698,E16,2025,287.99247864887025,2026-05-13 09:47:49.138,Philippines,Crude Oil,Particulates PM2pt5
R19,P2720,E16,2025,362.60274223452507,2026-05-13 09:47:49.138,Philippines,Coal Subcritical,Particulates PM2pt5
R20,P2776,E16,2025,3.453120752867927,2026-05-13 09:47:49.138,Timor Leste,Diesel,Particulates PM2pt5
R12,P2808,E16,2025,3.935785398041453,2026-05-13 09:47:49.138,Myanmar,Gas Turbine,Particulates PM2pt5
R15,P2808,E16,2025,27.117165343385512,2026-05-13 09:47:49.138,Brunei,Gas Turbine,Particulates PM2pt5
R11,P2831,E16,2025,1040.0149322597374,2026-05-13 09:47:49.138,Thailand,Gas Combined Cycle,Particulates PM2pt5
R12,P2831,E16,2025,10.34407246124135,2026-05-13 09:47:49.138,Myanmar,Gas Combined Cycle,Particulates PM2pt5
R14,P2831,E16,2025,140.15516689429376,2026-05-13 09:47:49.138,Vietnam,Gas Combined Cycle,Particulates PM2pt5
R15,P2831,E16,2025,14.10162634832855,2026-05-13 09:47:49.138,Brunei,Gas Combined Cycle,Particulates PM2pt5
R16,P2831,E16,2025,36.49466978346997,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle,Particulates PM2pt5
R19,P2831,E16,2025,135.6008850943919,2026-05-13 09:47:49.138,Philippines,Gas Combined Cycle,Particulates PM2pt5
R12,P2858,E16,2025,11.385704955471637,2026-05-13 09:47:49.138,Myanmar,Gas Engine,Particulates PM2pt5
R13,P2956,E16,2025,4.926235555642753,2026-05-13 09:47:49.138,Laos,Biomass Other,Particulates PM2pt5
R14,P2956,E16,2025,5131.384695497823,2026-05-13 09:47:49.138,Vietnam,Biomass Other,Particulates PM2pt5
R19,P2956,E16,2025,267.8330004708242,2026-05-13 09:47:49.138,Philippines,Biomass Other,Particulates PM2pt5
R6,P2956,E16,2025,8.567151411968634,2026-05-13 09:47:49.138,Cambodia,Biomass Other,Particulates PM2pt5
R17,P3067,E16,2025,327.2803246371143,2026-05-13 09:47:49.138,Malaysia,Coal Ultrasupercritical,Particulates PM2pt5
R1,P2698,E18,2025,95.55937247520008,2026-05-13 09:47:49.138,Indonesia,Crude Oil,Black Carbon
R11,P2698,E18,2025,310.80783604578477,2026-05-13 09:47:49.138,Thailand,Crude Oil,Black Carbon
R12,P2698,E18,2025,1.3847841000000003,2026-05-13 09:47:49.138,Myanmar,Crude Oil,Black Carbon
R14,P2698,E18,2025,119.8714334400001,2026-05-13 09:47:49.138,Vietnam,Crude Oil,Black Carbon
R15,P2698,E18,2025,131.91690728160003,2026-05-13 09:47:49.138,Brunei,Crude Oil,Black Carbon
R16,P2698,E18,2025,63.12969901007176,2026-05-13 09:47:49.138,Singapore,Crude Oil,Black Carbon
R17,P2698,E18,2025,428.9333426099486,2026-05-13 09:47:49.138,Malaysia,Crude Oil,Black Carbon
R19,P2698,E18,2025,16.11564129226839,2026-05-13 09:47:49.138,Philippines,Crude Oil,Black Carbon
R1,P14612,E2,2025,7.673577918989849,2026-05-13 09:47:49.138,Indonesia,Anaerobic Digestion,Carbon Dioxide
R12,P14612,E2,2025,1.192100751310001,2026-05-13 09:47:49.138,Myanmar,Anaerobic Digestion,Carbon Dioxide
R6,P14612,E2,2025,2.4513213361180086,2026-05-13 09:47:49.138,Cambodia,Anaerobic Digestion,Carbon Dioxide
R1,P14937,E2,2025,4970.411148868476,2026-05-13 09:47:49.138,Indonesia,SMR,Carbon Dioxide
R11,P14937,E2,2025,8540.694515448477,2026-05-13 09:47:49.138,Thailand,SMR,Carbon Dioxide
R16,P14937,E2,2025,3908856.853109043,2026-05-13 09:47:49.138,Singapore,SMR,Carbon Dioxide
R17,P14937,E2,2025,7522.394011712946,2026-05-13 09:47:49.138,Malaysia,SMR,Carbon Dioxide
R6,P14937,E2,2025,341.08490231247276,2026-05-13 09:47:49.138,Cambodia,SMR,Carbon Dioxide
R16,P15321,E2,2025,355242.670987252,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle with CCS,Carbon Dioxide
R1,P15464,E2,2025,248328.80696917273,2026-05-13 09:47:49.138,Indonesia,CO2 Utilization for Iron and Steel,Carbon Dioxide
R11,P15464,E2,2025,17782.984842915786,2026-05-13 09:47:49.138,Thailand,CO2 Utilization for Iron and Steel,Carbon Dioxide
R6,P15464,E2,2025,169.85164129410288,2026-05-13 09:47:49.138,Cambodia,CO2 Utilization for Iron and Steel,Carbon Dioxide
R1,P16040,E2,2025,3.413326353696294,2026-05-13 09:47:49.138,Indonesia,HVO Renewable Diesel,Carbon Dioxide
R11,P16040,E2,2025,5.865144108870405,2026-05-13 09:47:49.138,Thailand,HVO Renewable Diesel,Carbon Dioxide
R17,P16040,E2,2025,5.165847442804057,2026-05-13 09:47:49.138,Malaysia,HVO Renewable Diesel,Carbon Dioxide
R17,P20955,E2,2025,9238196.742065534,2026-05-13 09:47:49.138,Malaysia,Gas Turbine_MYPE,Carbon Dioxide
R17,P21096,E2,2025,37972741.44257982,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYPE,Carbon Dioxide
R17,P21163,E2,2025,4345094.531637472,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYSR,Carbon Dioxide
R17,P21230,E2,2025,21205263.658080526,2026-05-13 09:47:49.138,Malaysia,Gas Combined Cycle_MYPE,Carbon Dioxide
R1,P21809,E2,2025,9409928.011700707,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDEast,Carbon Dioxide
R1,P21872,E2,2025,80134177.19117337,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDJW,Carbon Dioxide
R1,P21935,E2,2025,4829168.353172331,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDKA,Carbon Dioxide
R1,P21998,E2,2025,16925639.347362965,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDSA,Carbon Dioxide
R1,P22129,E2,2025,522975.677461911,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDEast,Carbon Dioxide
R1,P22147,E2,2025,82999.5992478498,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDKA,Carbon Dioxide
