r,t,y,val,solvedtm,region_name,tech_name
R1,P21627,2025,7.150885897061817,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDJW
R1,P21659,2025,97.83548658126665,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDSA
R1,P21691,2025,17.546664524363027,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDKA
R1,P21723,2025,0.8884129219409092,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDEast
R1,P21755,2025,0.18638787611270305,2026-05-13 09:47:49.138,Indonesia,Biogas_IDJW
R1,P21773,2025,3.6868431110481215,2026-05-13 09:47:49.138,Indonesia,Biogas_IDKA
R1,P21791,2025,9.711262950850909,2026-05-13 09:47:49.138,Indonesia,Biogas_IDSA
R1,P21809,2025,388.41661762436365,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDEast
R1,P21872,2025,1515.3065334688183,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDJW
R1,P21935,2025,118.3150948608,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDKA
R1,P21998,2025,314.5352985680909,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDSA
R1,P22061,2025,22.219616414060603,2026-05-13 09:47:49.138,Indonesia,Diesel_IDEast
R1,P22078,2025,9.88876964809697,2026-05-13 09:47:49.138,Indonesia,Diesel_IDKA
R1,P22095,2025,11.269129579248485,2026-05-13 09:47:49.138,Indonesia,Diesel_IDSA
R1,P22112,2025,2.894577447117576,2026-05-13 09:47:49.138,Indonesia,Diesel_IDJW
R1,P22129,2025,20.412154011774852,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2025,3.991971111889394,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2025,49.55729146532122,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2025,345.8127752167576,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2025,2.686557728,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDSA
R1,P22252,2025,16.205288168,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDJW
R1,P22269,2025,9.388420478467877,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDEast
R1,P22286,2025,4.364476284528484,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDKA
R1,P22303,2025,14.341978909090908,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDSA
R1,P22320,2025,1.8968082090860605,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDJW
R11,P2713,2025,59.3516,2026-05-13 09:47:49.138,Thailand,Wind Onshore
R14,P2713,2025,517.05264,2026-05-13 09:47:49.138,Vietnam,Wind Onshore
R19,P2713,2025,70.53205399999999,2026-05-13 09:47:49.138,Philippines,Wind Onshore
R11,P2720,2025,184.20000000000002,2026-05-13 09:47:49.138,Thailand,Coal Subcritical
R12,P2720,2025,5.7,2026-05-13 09:47:49.138,Myanmar,Coal Subcritical
R13,P2720,2025,56.34,2026-05-13 09:47:49.138,Laos,Coal Subcritical
R14,P2720,2025,852.57,2026-05-13 09:47:49.138,Vietnam,Coal Subcritical
R19,P2720,2025,336.61307999999997,2026-05-13 09:47:49.138,Philippines,Coal Subcritical
R6,P2720,2025,39.0,2026-05-13 09:47:49.138,Cambodia,Coal Subcritical
R11,P2724,2025,115.248,2026-05-13 09:47:49.138,Thailand,Large Hydro
R12,P2724,2025,120.1725,2026-05-13 09:47:49.138,Myanmar,Large Hydro
R13,P2724,2025,406.59612000000004,2026-05-13 09:47:49.138,Laos,Large Hydro
R14,P2724,2025,920.33025,2026-05-13 09:47:49.138,Vietnam,Large Hydro
R19,P2724,2025,140.97399225,2026-05-13 09:47:49.138,Philippines,Large Hydro
R6,P2724,2025,66.003,2026-05-13 09:47:49.138,Cambodia,Large Hydro
R11,P2731,2025,599.2125,2026-05-13 09:47:49.138,Thailand,Biomass Gasification
R11,P2776,2025,0.5915,2026-05-13 09:47:49.138,Thailand,Diesel
R12,P2776,2025,1.6447249,2026-05-13 09:47:49.138,Myanmar,Diesel
R14,P2776,2025,13.679575,2026-05-13 09:47:49.138,Vietnam,Diesel
R15,P2776,2025,0.13649999999999998,2026-05-13 09:47:49.138,Brunei,Diesel
R19,P2776,2025,29.664507599999997,2026-05-13 09:47:49.138,Philippines,Diesel
R20,P2776,2025,2.5707500000000003,2026-05-13 09:47:49.138,Timor Leste,Diesel
R6,P2792,2025,3.64,2026-05-13 09:47:49.138,Cambodia,Fuel Oil
R12,P2808,2025,25.745422222222224,2026-05-13 09:47:49.138,Myanmar,Gas Turbine
R15,P2808,2025,15.322508888888889,2026-05-13 09:47:49.138,Brunei,Gas Turbine
R12,P2824,2025,1.4202120000000003,2026-05-13 09:47:49.138,Myanmar,Small Hydro
R14,P2824,2025,90.516,2026-05-13 09:47:49.138,Vietnam,Small Hydro
R19,P2824,2025,4.6398,2026-05-13 09:47:49.138,Philippines,Small Hydro
R11,P2831,2025,1100.8855,2026-05-13 09:47:49.138,Thailand,Gas Combined Cycle
R12,P2831,2025,29.896879999999996,2026-05-13 09:47:49.138,Myanmar,Gas Combined Cycle
R14,P2831,2025,271.0851,2026-05-13 09:47:49.138,Vietnam,Gas Combined Cycle
R15,P2831,2025,10.58655,2026-05-13 09:47:49.138,Brunei,Gas Combined Cycle
R16,P2831,2025,29.317552745,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle
R19,P2831,2025,107.9361829,2026-05-13 09:47:49.138,Philippines,Gas Combined Cycle
R11,P2847,2025,27.884999999999998,2026-05-13 09:47:49.138,Thailand,Solar PV
R12,P2847,2025,1.815,2026-05-13 09:47:49.138,Myanmar,Solar PV
R13,P2847,2025,0.6847500000000001,2026-05-13 09:47:49.138,Laos,Solar PV
R14,P2847,2025,142.41975000000002,2026-05-13 09:47:49.138,Vietnam,Solar PV
R15,P2847,2025,0.0561,2026-05-13 09:47:49.138,Brunei,Solar PV
R16,P2847,2025,12.680555555555555,2026-05-13 09:47:49.138,Singapore,Solar PV
R19,P2847,2025,40.89505200000001,2026-05-13 09:47:49.138,Philippines,Solar PV
R20,P2847,2025,0.0165,2026-05-13 09:47:49.138,Timor Leste,Solar PV
R6,P2847,2025,14.157,2026-05-13 09:47:49.138,Cambodia,Solar PV
R19,P2851,2025,37.394888949999995,2026-05-13 09:47:49.138,Philippines,Geothermal Flash
R12,P2858,2025,20.453120000000002,2026-05-13 09:47:49.138,Myanmar,Gas Engine
R1,P2890,2025,9.591154125000001,2026-05-13 09:47:49.138,Indonesia,Waste
R19,P2890,2025,2.757,2026-05-13 09:47:49.138,Philippines,Waste
R17,P2907,2025,8.78479875,2026-05-13 09:47:49.138,Malaysia,Biogas
R13,P2956,2025,6.169500000000001,2026-05-13 09:47:49.138,Laos,Biomass Other
R14,P2956,2025,45.3344,2026-05-13 09:47:49.138,Vietnam,Biomass Other
R19,P2956,2025,27.1926882,2026-05-13 09:47:49.138,Philippines,Biomass Other
R6,P2956,2025,2.2393,2026-05-13 09:47:49.138,Cambodia,Biomass Other
R1,P3012,2025,308.361625,2026-05-13 09:47:49.138,Indonesia,Coal Supercritical
R14,P3012,2025,57.330000000000005,2026-05-13 09:47:49.138,Vietnam,Coal Supercritical
R17,P3067,2025,145.65837,2026-05-13 09:47:49.138,Malaysia,Coal Ultrasupercritical
R15,P3122,2025,17.173575,2026-05-13 09:47:49.138,Brunei,Coal IGCC
R16,P4240,2025,0.22502812500000002,2026-05-13 09:47:49.138,Singapore,Solar Floating
R1,P11937,2030,25.6095,2026-05-13 09:47:49.138,Indonesia,Lithium Ion Batteries
R14,P11937,2030,171.15021,2026-05-13 09:47:49.138,Vietnam,Lithium Ion Batteries
R16,P11937,2030,6.45,2026-05-13 09:47:49.138,Singapore,Lithium Ion Batteries
R19,P11937,2030,5.46,2026-05-13 09:47:49.138,Philippines,Lithium Ion Batteries
R6,P11937,2030,10.5,2026-05-13 09:47:49.138,Cambodia,Lithium Ion Batteries
R1,P11942,2030,8.632000000000001,2026-05-13 09:47:49.138,Indonesia,Pumped Hydro
R13,P11942,2030,8.3,2026-05-13 09:47:49.138,Laos,Pumped Hydro
R14,P11942,2030,49.80000000000001,2026-05-13 09:47:49.138,Vietnam,Pumped Hydro
R19,P11942,2030,9.13,2026-05-13 09:47:49.138,Philippines,Pumped Hydro
R6,P11942,2030,8.3,2026-05-13 09:47:49.138,Cambodia,Pumped Hydro
R1,P14432,2030,9.200000000000001,2026-05-13 09:47:49.138,Indonesia,Tidal
R14,P14442,2030,645.0,2026-05-13 09:47:49.138,Vietnam,Wind Offshore
R19,P14442,2030,301.0,2026-05-13 09:47:49.138,Philippines,Wind Offshore
R16,P14446,2030,24.8,2026-05-13 09:47:49.138,Singapore,Solar CSP
R1,P14937,2030,0.05252182078963598,2026-05-13 09:47:49.138,Indonesia,SMR
R11,P14937,2030,0.6528771923012979,2026-05-13 09:47:49.138,Thailand,SMR
R16,P14937,2030,44.22149639865545,2026-05-13 09:47:49.138,Singapore,SMR
R17,P14937,2030,0.9979976349244744,2026-05-13 09:47:49.138,Malaysia,SMR
R6,P14937,2030,0.003604208902795584,2026-05-13 09:47:49.138,Cambodia,SMR
R1,P15103,2030,0.7840443569130617,2026-05-13 09:47:49.138,Indonesia,PEM Electrolysis
R6,P15103,2030,0.19881119940722694,2026-05-13 09:47:49.138,Cambodia,PEM Electrolysis
R16,P15321,2030,5.769230769230771,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle with CCS
R16,P16146,2030,43.639922981161995,2026-05-13 09:47:49.138,Singapore,H2 Fuel Cell
R1,P16756,2030,68.1252,2026-05-13 09:47:49.138,Indonesia,Solar PV Rooftop
R14,P16756,2030,166.98000000000002,2026-05-13 09:47:49.138,Vietnam,Solar PV Rooftop
R15,P16756,2030,0.8800000000000001,2026-05-13 09:47:49.138,Brunei,Solar PV Rooftop
R16,P16756,2030,3.390057374849988,2026-05-13 09:47:49.138,Singapore,Solar PV Rooftop
R17,P16756,2030,5.4142,2026-05-13 09:47:49.138,Malaysia,Solar PV Rooftop
R19,P16756,2030,0.036256000000000004,2026-05-13 09:47:49.138,Philippines,Solar PV Rooftop
R6,P16756,2030,0.456923076923077,2026-05-13 09:47:49.138,Cambodia,Solar PV Rooftop
R1,P19896,2030,5.060807575757576,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDJW
R1,P20164,2030,28.458112121212125,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDSA
R1,P20186,2030,14.429333333333334,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDKA
R1,P20208,2030,32.1368893939394,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDEast
R1,P20230,2030,1.3578666666666666,2026-05-13 09:47:49.138,Indonesia,Wind Onshore_IDJW
R1,P20296,2030,138.73546666666667,2026-05-13 09:47:49.138,Indonesia,Wind Onshore_IDEast
R17,P21096,2030,77.13659999999999,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYPE
R17,P21163,2030,21.653,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYSR
R17,P21230,2030,152.532,2026-05-13 09:47:49.138,Malaysia,Gas Combined Cycle_MYPE
R1,P21627,2030,6.978767289825454,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDJW
R1,P21659,2030,111.40978496888786,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDSA
R1,P21691,2030,18.235660564988788,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDKA
R1,P21723,2030,14.285386798255303,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDEast
R1,P21755,2030,0.18259578378264243,2026-05-13 09:47:49.138,Indonesia,Biogas_IDJW
R1,P21773,2030,4.54276700827903,2026-05-13 09:47:49.138,Indonesia,Biogas_IDKA
R1,P21791,2030,10.867770539917574,2026-05-13 09:47:49.138,Indonesia,Biogas_IDSA
R1,P21809,2030,389.1570086716364,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDEast
R1,P21872,2030,1508.3508000124548,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDJW
R1,P21935,2030,117.77199137280002,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDKA
R1,P21998,2030,315.6148281008182,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDSA
R1,P22061,2030,22.134937997848482,2026-05-13 09:47:49.138,Indonesia,Diesel_IDEast
R1,P22078,2030,9.851083788157576,2026-05-13 09:47:49.138,Indonesia,Diesel_IDKA
R1,P22095,2030,11.26578926188485,2026-05-13 09:47:49.138,Indonesia,Diesel_IDSA
R1,P22112,2030,2.8835462830660603,2026-05-13 09:47:49.138,Indonesia,Diesel_IDJW
R1,P22129,2030,66.98611298863698,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2030,19.08549558733636,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2030,180.66718555216968,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2030,414.1766572229697,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2030,2.4064000000000014,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDSA
R1,P22252,2030,6.434088168000002,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDJW
R1,P22269,2030,21.51170204307091,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDEast
R1,P22286,2030,4.743903977919394,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDKA
R1,P22303,2030,38.93813409848485,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDSA
R1,P22320,2030,3.473821943507273,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDJW
R11,P2713,2030,55.7172,2026-05-13 09:47:49.138,Thailand,Wind Onshore
R13,P2713,2030,36.18,2026-05-13 09:47:49.138,Laos,Wind Onshore
R14,P2713,2030,936.3384,2026-05-13 09:47:49.138,Vietnam,Wind Onshore
R19,P2713,2030,236.910258,2026-05-13 09:47:49.138,Philippines,Wind Onshore
R6,P2713,2030,19.899,2026-05-13 09:47:49.138,Cambodia,Wind Onshore
R11,P2720,2030,181.13000000000002,2026-05-13 09:47:49.138,Thailand,Coal Subcritical
R12,P2720,2030,5.605,2026-05-13 09:47:49.138,Myanmar,Coal Subcritical
R13,P2720,2030,126.20100000000001,2026-05-13 09:47:49.138,Laos,Coal Subcritical
R14,P2720,2030,843.9655,2026-05-13 09:47:49.138,Vietnam,Coal Subcritical
R19,P2720,2030,328.052862,2026-05-13 09:47:49.138,Philippines,Coal Subcritical
R6,P2720,2030,38.35,2026-05-13 09:47:49.138,Cambodia,Coal Subcritical
R11,P2724,2030,178.40034999999997,2026-05-13 09:47:49.138,Thailand,Large Hydro
R12,P2724,2030,144.74620199999998,2026-05-13 09:47:49.138,Myanmar,Large Hydro
R13,P2724,2030,601.291072,2026-05-13 09:47:49.138,Laos,Large Hydro
R14,P2724,2030,919.3082,2026-05-13 09:47:49.138,Vietnam,Large Hydro
R19,P2724,2030,137.3297666,2026-05-13 09:47:49.138,Philippines,Large Hydro
R6,P2724,2030,95.89746,2026-05-13 09:47:49.138,Cambodia,Large Hydro
R11,P2731,2030,571.78125,2026-05-13 09:47:49.138,Thailand,Biomass Gasification
R11,P2776,2030,0.5915,2026-05-13 09:47:49.138,Thailand,Diesel
R12,P2776,2030,1.6447249,2026-05-13 09:47:49.138,Myanmar,Diesel
R14,P2776,2030,5.744829999999999,2026-05-13 09:47:49.138,Vietnam,Diesel
R15,P2776,2030,0.13649999999999998,2026-05-13 09:47:49.138,Brunei,Diesel
R19,P2776,2030,30.560584600000002,2026-05-13 09:47:49.138,Philippines,Diesel
R20,P2776,2030,2.5707500000000003,2026-05-13 09:47:49.138,Timor Leste,Diesel
R6,P2792,2030,3.64,2026-05-13 09:47:49.138,Cambodia,Fuel Oil
R12,P2808,2030,25.308,2026-05-13 09:47:49.138,Myanmar,Gas Turbine
R15,P2808,2030,15.062175,2026-05-13 09:47:49.138,Brunei,Gas Turbine
R12,P2824,2030,1.7169920000000003,2026-05-13 09:47:49.138,Myanmar,Small Hydro
R14,P2824,2030,148.2,2026-05-13 09:47:49.138,Vietnam,Small Hydro
R19,P2824,2030,4.6398,2026-05-13 09:47:49.138,Philippines,Small Hydro
R11,P2831,2030,1145.2155,2026-05-13 09:47:49.138,Thailand,Gas Combined Cycle
R12,P2831,2030,29.457599999999996,2026-05-13 09:47:49.138,Myanmar,Gas Combined Cycle
R14,P2831,2030,1052.391,2026-05-13 09:47:49.138,Vietnam,Gas Combined Cycle
R15,P2831,2030,14.8390038,2026-05-13 09:47:49.138,Brunei,Gas Combined Cycle
R16,P2831,2030,51.359511507011014,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle
R19,P2831,2030,137.700258,2026-05-13 09:47:49.138,Philippines,Gas Combined Cycle
R6,P2831,2030,22.8,2026-05-13 09:47:49.138,Cambodia,Gas Combined Cycle
R11,P2847,2030,63.5684,2026-05-13 09:47:49.138,Thailand,Solar PV
R12,P2847,2030,1.6059999999999999,2026-05-13 09:47:49.138,Myanmar,Solar PV
R13,P2847,2030,4.263199999999999,2026-05-13 09:47:49.138,Laos,Solar PV
R14,P2847,2030,149.95163599999998,2026-05-13 09:47:49.138,Vietnam,Solar PV
R15,P2847,2030,3.2616400000000003,2026-05-13 09:47:49.138,Brunei,Solar PV
R16,P2847,2030,18.520370370370372,2026-05-13 09:47:49.138,Singapore,Solar PV
R19,P2847,2030,76.6323048,2026-05-13 09:47:49.138,Philippines,Solar PV
R20,P2847,2030,0.0146,2026-05-13 09:47:49.138,Timor Leste,Solar PV
R6,P2847,2030,34.7918,2026-05-13 09:47:49.138,Cambodia,Solar PV
R17,P2851,2030,0.5219999999999999,2026-05-13 09:47:49.138,Malaysia,Geothermal Flash
R19,P2851,2030,41.738058599999995,2026-05-13 09:47:49.138,Philippines,Geothermal Flash
R12,P2858,2030,20.453120000000002,2026-05-13 09:47:49.138,Myanmar,Gas Engine
R1,P2890,2030,112.11300100000003,2026-05-13 09:47:49.138,Indonesia,Waste
R16,P2890,2030,0.137128,2026-05-13 09:47:49.138,Singapore,Waste
R19,P2890,2030,10.3408,2026-05-13 09:47:49.138,Philippines,Waste
R17,P2907,2030,13.139640000000002,2026-05-13 09:47:49.138,Malaysia,Biogas
R13,P2956,2030,6.9204,2026-05-13 09:47:49.138,Laos,Biomass Other
R14,P2956,2030,100.2144,2026-05-13 09:47:49.138,Vietnam,Biomass Other
R19,P2956,2030,26.062138799999996,2026-05-13 09:47:49.138,Philippines,Biomass Other
R6,P2956,2030,19.6662,2026-05-13 09:47:49.138,Cambodia,Biomass Other
R1,P3012,2030,341.9544,2026-05-13 09:47:49.138,Indonesia,Coal Supercritical
R11,P3012,2030,1.89,2026-05-13 09:47:49.138,Thailand,Coal Supercritical
R14,P3012,2030,211.26004200000006,2026-05-13 09:47:49.138,Vietnam,Coal Supercritical
R17,P3067,2030,145.65837,2026-05-13 09:47:49.138,Malaysia,Coal Ultrasupercritical
R15,P3122,2030,16.8402,2026-05-13 09:47:49.138,Brunei,Coal IGCC
R13,P4240,2030,3.75,2026-05-13 09:47:49.138,Laos,Solar Floating
R16,P4240,2030,0.200025,2026-05-13 09:47:49.138,Singapore,Solar Floating
R19,P4240,2030,6.045,2026-05-13 09:47:49.138,Philippines,Solar Floating
R1,P11937,2035,58.48615,2026-05-13 09:47:49.138,Indonesia,Lithium Ion Batteries
R14,P11937,2035,247.02102949999997,2026-05-13 09:47:49.138,Vietnam,Lithium Ion Batteries
R16,P11937,2035,10.565108074665318,2026-05-13 09:47:49.138,Singapore,Lithium Ion Batteries
R19,P11937,2035,21.560325,2026-05-13 09:47:49.138,Philippines,Lithium Ion Batteries
R6,P11937,2035,9.725,2026-05-13 09:47:49.138,Cambodia,Lithium Ion Batteries
R1,P11942,2035,35.2169,2026-05-13 09:47:49.138,Indonesia,Pumped Hydro
R13,P11942,2035,8.3,2026-05-13 09:47:49.138,Laos,Pumped Hydro
R14,P11942,2035,68.3791765,2026-05-13 09:47:49.138,Vietnam,Pumped Hydro
R19,P11942,2035,11.620000000000003,2026-05-13 09:47:49.138,Philippines,Pumped Hydro
R6,P11942,2035,23.240000000000006,2026-05-13 09:47:49.138,Cambodia,Pumped Hydro
R19,P14268,2035,162.71280000000002,2026-05-13 09:47:49.138,Philippines,Nuclear LWR
R1,P14428,2035,51.9230736,2026-05-13 09:47:49.138,Indonesia,Nuclear SMR
R19,P14428,2035,25.919999999999998,2026-05-13 09:47:49.138,Philippines,Nuclear SMR
R1,P14432,2035,7.109090909090909,2026-05-13 09:47:49.138,Indonesia,Tidal
R14,P14442,2035,742.5,2026-05-13 09:47:49.138,Vietnam,Wind Offshore
R19,P14442,2035,577.5,2026-05-13 09:47:49.138,Philippines,Wind Offshore
R16,P14446,2035,24.8,2026-05-13 09:47:49.138,Singapore,Solar CSP
R1,P14937,2035,0.05252182078963598,2026-05-13 09:47:49.138,Indonesia,SMR
R11,P14937,2035,1.4577144394560144,2026-05-13 09:47:49.138,Thailand,SMR
R16,P14937,2035,44.22149639865545,2026-05-13 09:47:49.138,Singapore,SMR
R17,P14937,2035,3.5945050569629258,2026-05-13 09:47:49.138,Malaysia,SMR
R6,P14937,2035,0.003604208902795584,2026-05-13 09:47:49.138,Cambodia,SMR
R1,P15103,2035,2.1621057262164927,2026-05-13 09:47:49.138,Indonesia,PEM Electrolysis
R6,P15103,2035,0.9026234318672979,2026-05-13 09:47:49.138,Cambodia,PEM Electrolysis
R16,P15321,2035,5.761538461538463,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle with CCS
R1,P16756,2035,66.18982500000001,2026-05-13 09:47:49.138,Indonesia,Solar PV Rooftop
R14,P16756,2035,206.12340000000003,2026-05-13 09:47:49.138,Vietnam,Solar PV Rooftop
R15,P16756,2035,1.7100000000000002,2026-05-13 09:47:49.138,Brunei,Solar PV Rooftop
R16,P16756,2035,3.2937489267008404,2026-05-13 09:47:49.138,Singapore,Solar PV Rooftop
R17,P16756,2035,6.990052500000001,2026-05-13 09:47:49.138,Malaysia,Solar PV Rooftop
R19,P16756,2035,0.03522600000000001,2026-05-13 09:47:49.138,Philippines,Solar PV Rooftop
R6,P16756,2035,0.813894230769231,2026-05-13 09:47:49.138,Cambodia,Solar PV Rooftop
R1,P19896,2035,15.350931818181818,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDJW
R1,P20164,2035,62.55148181818182,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDSA
R1,P20186,2035,31.713850000000004,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDKA
R1,P20208,2035,70.63824545454546,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDEast
R1,P20230,2035,3.3908,2026-05-13 09:47:49.138,Indonesia,Wind Onshore_IDJW
R1,P20296,2035,348.77219999999994,2026-05-13 09:47:49.138,Indonesia,Wind Onshore_IDEast
R17,P21163,2035,21.653,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYSR
R17,P21230,2035,152.532,2026-05-13 09:47:49.138,Malaysia,Gas Combined Cycle_MYPE
R1,P21627,2035,6.806648682589091,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDJW
R1,P21659,2035,110.62919244741818,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDSA
R1,P21691,2035,19.03042024197818,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDKA
R1,P21723,2035,14.535245523054547,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDEast
R1,P21755,2035,0.17880369145258185,2026-05-13 09:47:49.138,Indonesia,Biogas_IDJW
R1,P21773,2035,4.8793624206614545,2026-05-13 09:47:49.138,Indonesia,Biogas_IDKA
R1,P21791,2035,11.719417522923637,2026-05-13 09:47:49.138,Indonesia,Biogas_IDSA
R1,P21809,2035,387.597890628,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDEast
R1,P21872,2035,1501.3950665560913,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDJW
R1,P21935,2035,126.92251515752729,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDKA
R1,P21998,2035,324.0884758153637,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDSA
R1,P22061,2035,22.05025958163636,2026-05-13 09:47:49.138,Indonesia,Diesel_IDEast
R1,P22078,2035,9.813397928218182,2026-05-13 09:47:49.138,Indonesia,Diesel_IDKA
R1,P22095,2035,11.222691368763638,2026-05-13 09:47:49.138,Indonesia,Diesel_IDSA
R1,P22112,2035,2.8725151190145453,2026-05-13 09:47:49.138,Indonesia,Diesel_IDJW
R1,P22129,2035,66.66643560186273,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2035,18.994414002177272,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDKA
