Country,Year,Scenario,Size_group,Efficiency_level,units_per_hh_parent,penetration_pct,intensity,size_share_pct,eff_share_pct,leaf_units_per_hh,drift_rate_pct_yr,drift_factor,kwh_unit_2024,final_kwh_unit,efficiency_pct,useful_energy_intensity_toe,unit_capacity_kw,price_usd,crf,annualized_capital_usd,tariff_usd_per_kwh,om_electricity_usd,demand_cost_usd_per_unit,source
Brunei Darussalam,2016,ATS,Small,Mid_eff,2.29,81.39,2.81,27.699999999999996,37.36462093862816,0.237015,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2017,ATS,Large,High_eff,2.29,81.45,2.81,48.11962392478495,16.711702348784037,0.184116,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1136.62,0.12405888265031004,141.0078071979954,0.0072,13.425839999999999,141.0078071979954,historical
Brunei Darussalam,2017,ATS,Large,Low_eff,2.29,81.45,2.81,48.11962392478495,38.45354396175431,0.42365,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1082.5,0.12405888265031004,134.2937404689606,0.0072,25.36272,134.2937404689606,historical
Brunei Darussalam,2017,ATS,Large,Mid_eff,2.29,81.45,2.81,48.11962392478495,44.83475368946166,0.493953,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1109.56,0.12405888265031004,137.65077383347798,0.0072,18.563039999999997,137.65077383347798,historical
Brunei Darussalam,2017,ATS,Medium,High_eff,2.29,81.45,2.81,24.084816963392676,14.908637873754152,0.08221099999999999,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,709.3,0.12405888265031004,87.9949654638649,0.0072,8.18352,87.9949654638649,historical
Brunei Darussalam,2017,ATS,Medium,Low_eff,2.29,81.45,2.81,24.084816963392676,56.18770764119601,0.309837,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,528.0,0.12405888265031004,65.5030900393637,0.0072,16.020719999999997,65.5030900393637,historical
Brunei Darussalam,2017,ATS,Medium,Mid_eff,2.29,81.45,2.81,24.084816963392676,28.903654485049834,0.159384,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,481.4,0.12405888265031004,59.721946107859246,0.0072,10.905119999999998,59.721946107859246,historical
Brunei Darussalam,2017,ATS,Small,High_eff,2.29,81.45,2.81,27.79555911182236,11.1910759265923,0.071219,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,557.5,0.12405888265031004,69.16282707754785,0.0072,5.63472,69.16282707754785,historical
Brunei Darussalam,2017,ATS,Small,Low_eff,2.29,81.45,2.81,27.79555911182236,51.169485426412386,0.325638,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,309.9,0.12405888265031004,38.44584773333108,0.0072,8.74008,38.44584773333108,historical
Brunei Darussalam,2017,ATS,Small,Mid_eff,2.29,81.45,2.81,27.79555911182236,37.63943864699533,0.23953400000000002,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2018,ATS,Large,High_eff,2.28,81.28,2.81,48.07,18.34824214686915,0.201096,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1136.62,0.12405888265031004,141.0078071979954,0.0072,13.425839999999999,141.0078071979954,historical
Brunei Darussalam,2018,ATS,Large,Low_eff,2.28,81.28,2.81,48.07,37.424589140836275,0.410172,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1082.5,0.12405888265031004,134.2937404689606,0.0072,25.36272,134.2937404689606,historical
Brunei Darussalam,2018,ATS,Large,Mid_eff,2.28,81.28,2.81,48.07,44.22716871229457,0.484728,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1109.56,0.12405888265031004,137.65077383347798,0.0072,18.563039999999997,137.65077383347798,historical
Brunei Darussalam,2018,ATS,Medium,High_eff,2.28,81.28,2.81,24.05,16.174636174636177,0.088692,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,709.3,0.12405888265031004,87.9949654638649,0.0072,8.18352,87.9949654638649,historical
Brunei Darussalam,2018,ATS,Medium,Low_eff,2.28,81.28,2.81,24.05,54.719334719334725,0.300048,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,528.0,0.12405888265031004,65.5030900393637,0.0072,16.020719999999997,65.5030900393637,historical
Brunei Darussalam,2018,ATS,Medium,Mid_eff,2.28,81.28,2.81,24.05,29.10602910602911,0.1596,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,481.4,0.12405888265031004,59.721946107859246,0.0072,10.905119999999998,59.721946107859246,historical
Brunei Darussalam,2018,ATS,Small,High_eff,2.28,81.28,2.81,27.880000000000006,12.230989956958393,0.077748,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,557.5,0.12405888265031004,69.16282707754785,0.0072,5.63472,69.16282707754785,historical
Brunei Darussalam,2018,ATS,Small,Low_eff,2.28,81.28,2.81,27.880000000000006,49.820659971305595,0.316692,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,309.9,0.12405888265031004,38.44584773333108,0.0072,8.74008,38.44584773333108,historical
Brunei Darussalam,2018,ATS,Small,Mid_eff,2.28,81.28,2.81,27.880000000000006,37.94835007173601,0.241224,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2019,ATS,Large,High_eff,2.31,81.85,2.82,48.099999999999994,20.145530145530145,0.223839,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1136.62,0.12405888265031004,141.0078071979954,0.0072,13.425839999999999,141.0078071979954,historical
Brunei Darussalam,2019,ATS,Large,Low_eff,2.31,81.85,2.82,48.099999999999994,36.299376299376306,0.4033260000000001,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1082.5,0.12405888265031004,134.2937404689606,0.0072,25.36272,134.2937404689606,historical
Brunei Darussalam,2019,ATS,Large,Mid_eff,2.31,81.85,2.82,48.099999999999994,43.55509355509356,0.483945,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1109.56,0.12405888265031004,137.65077383347798,0.0072,18.563039999999997,137.65077383347798,historical
Brunei Darussalam,2019,ATS,Medium,High_eff,2.31,81.85,2.82,24.060000000000002,17.581047381546135,0.09771300000000002,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,709.3,0.12405888265031004,87.9949654638649,0.0072,8.18352,87.9949654638649,historical
Brunei Darussalam,2019,ATS,Medium,Low_eff,2.31,81.85,2.82,24.060000000000002,53.20033250207814,0.29568,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,528.0,0.12405888265031004,65.5030900393637,0.0072,16.020719999999997,65.5030900393637,historical
Brunei Darussalam,2019,ATS,Medium,Mid_eff,2.31,81.85,2.82,24.060000000000002,29.218620116375725,0.162393,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,481.4,0.12405888265031004,59.721946107859246,0.0072,10.905119999999998,59.721946107859246,historical
Brunei Darussalam,2019,ATS,Small,High_eff,2.31,81.85,2.82,27.839999999999996,13.254310344827585,0.085239,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,557.5,0.12405888265031004,69.16282707754785,0.0072,5.63472,69.16282707754785,historical
Brunei Darussalam,2019,ATS,Small,Low_eff,2.31,81.85,2.82,27.839999999999996,48.45545977011494,0.31161900000000003,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,309.9,0.12405888265031004,38.44584773333108,0.0072,8.74008,38.44584773333108,historical
Brunei Darussalam,2019,ATS,Small,Mid_eff,2.31,81.85,2.82,27.839999999999996,38.29022988505747,0.24624600000000002,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2020,ATS,Large,High_eff,2.31,81.91,2.82,48.11,21.88734150904178,0.243243,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1136.62,0.12405888265031004,141.0078071979954,0.0072,13.425839999999999,141.0078071979954,historical
Brunei Darussalam,2020,ATS,Large,Low_eff,2.31,81.91,2.82,48.11,35.21097484930368,0.39131400000000005,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1082.5,0.12405888265031004,134.2937404689606,0.0072,25.36272,134.2937404689606,historical
Brunei Darussalam,2020,ATS,Large,Mid_eff,2.31,81.91,2.82,48.11,42.90168364165454,0.47678400000000004,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1109.56,0.12405888265031004,137.65077383347798,0.0072,18.563039999999997,137.65077383347798,historical
Brunei Darussalam,2020,ATS,Medium,High_eff,2.31,81.91,2.82,24.08,19.01993355481728,0.105798,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,709.3,0.12405888265031004,87.9949654638649,0.0072,8.18352,87.9949654638649,historical
Brunei Darussalam,2020,ATS,Medium,Low_eff,2.31,81.91,2.82,24.08,51.619601328903656,0.287133,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,528.0,0.12405888265031004,65.5030900393637,0.0072,16.020719999999997,65.5030900393637,historical
Brunei Darussalam,2020,ATS,Medium,Mid_eff,2.31,81.91,2.82,24.08,29.360465116279073,0.16331700000000002,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,481.4,0.12405888265031004,59.721946107859246,0.0072,10.905119999999998,59.721946107859246,historical
Brunei Darussalam,2020,ATS,Small,High_eff,2.31,81.91,2.82,27.810000000000002,14.27544048903272,0.091707,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,557.5,0.12405888265031004,69.16282707754785,0.0072,5.63472,69.16282707754785,historical
Brunei Darussalam,2020,ATS,Small,Low_eff,2.31,81.91,2.82,27.810000000000002,47.069399496583955,0.302379,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,309.9,0.12405888265031004,38.44584773333108,0.0072,8.74008,38.44584773333108,historical
Brunei Darussalam,2020,ATS,Small,Mid_eff,2.31,81.91,2.82,27.810000000000002,38.65516001438331,0.248325,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2021,ATS,Large,High_eff,2.29,81.43,2.81,48.09480948094809,23.539197338323977,0.259228,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1136.62,0.12405888265031004,141.0078071979954,0.0072,13.425839999999999,141.0078071979954,historical
Brunei Darussalam,2021,ATS,Large,Low_eff,2.29,81.43,2.81,48.09480948094809,34.14431274693284,0.376018,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1082.5,0.12405888265031004,134.2937404689606,0.0072,25.36272,134.2937404689606,historical
Brunei Darussalam,2021,ATS,Large,Mid_eff,2.29,81.43,2.81,48.09480948094809,42.31648991474319,0.466015,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1109.56,0.12405888265031004,137.65077383347798,0.0072,18.563039999999997,137.65077383347798,historical
Brunei Darussalam,2021,ATS,Medium,High_eff,2.29,81.43,2.81,24.062406240624064,20.407315045719034,0.112439,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,709.3,0.12405888265031004,87.9949654638649,0.0072,8.18352,87.9949654638649,historical
Brunei Darussalam,2021,ATS,Medium,Low_eff,2.29,81.43,2.81,24.062406240624064,50.12468827930174,0.276174,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,528.0,0.12405888265031004,65.5030900393637,0.0072,16.020719999999997,65.5030900393637,historical
Brunei Darussalam,2021,ATS,Medium,Mid_eff,2.29,81.43,2.81,24.062406240624064,29.46799667497921,0.162361,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,481.4,0.12405888265031004,59.721946107859246,0.0072,10.905119999999998,59.721946107859246,historical
Brunei Darussalam,2021,ATS,Small,High_eff,2.29,81.43,2.81,27.84278427842784,15.265804597701148,0.097325,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,557.5,0.12405888265031004,69.16282707754785,0.0072,5.63472,69.16282707754785,historical
Brunei Darussalam,2021,ATS,Small,Low_eff,2.29,81.43,2.81,27.84278427842784,45.76149425287356,0.291746,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,309.9,0.12405888265031004,38.44584773333108,0.0072,8.74008,38.44584773333108,historical
Brunei Darussalam,2021,ATS,Small,Mid_eff,2.29,81.43,2.81,27.84278427842784,38.97270114942529,0.248465,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2022,ATS,Large,High_eff,2.26,80.94,2.8,48.04480448044804,25.062447960033303,0.27210399999999996,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1136.62,0.12405888265031004,141.0078071979954,0.0072,13.425839999999999,141.0078071979954,historical
Brunei Darussalam,2022,ATS,Large,Low_eff,2.26,80.94,2.8,48.04480448044804,33.18068276436303,0.36024399999999995,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1082.5,0.12405888265031004,134.2937404689606,0.0072,25.36272,134.2937404689606,historical
Brunei Darussalam,2022,ATS,Large,Mid_eff,2.26,80.94,2.8,48.04480448044804,41.75686927560366,0.4533559999999999,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1109.56,0.12405888265031004,137.65077383347798,0.0072,18.563039999999997,137.65077383347798,historical
Brunei Darussalam,2022,ATS,Medium,High_eff,2.26,80.94,2.8,24.02240224022403,21.60699417152373,0.117294,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,709.3,0.12405888265031004,87.9949654638649,0.0072,8.18352,87.9949654638649,historical
Brunei Darussalam,2022,ATS,Medium,Low_eff,2.26,80.94,2.8,24.02240224022403,48.79267277268942,0.264872,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,528.0,0.12405888265031004,65.5030900393637,0.0072,16.020719999999997,65.5030900393637,historical
Brunei Darussalam,2022,ATS,Medium,Mid_eff,2.26,80.94,2.8,24.02240224022403,29.60033305578684,0.160686,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,481.4,0.12405888265031004,59.721946107859246,0.0072,10.905119999999998,59.721946107859246,historical
Brunei Darussalam,2022,ATS,Small,High_eff,2.26,80.94,2.8,27.93279327932793,16.18331543143573,0.10215199999999998,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,557.5,0.12405888265031004,69.16282707754785,0.0072,5.63472,69.16282707754785,historical
Brunei Darussalam,2022,ATS,Small,Low_eff,2.26,80.94,2.8,27.93279327932793,44.53992123165055,0.28114399999999995,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,309.9,0.12405888265031004,38.44584773333108,0.0072,8.74008,38.44584773333108,historical
Brunei Darussalam,2022,ATS,Small,Mid_eff,2.26,80.94,2.8,27.93279327932793,39.27676333691372,0.24792199999999998,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2023,ATS,Large,High_eff,2.27,81.07,2.8,48.02,26.46813827571845,0.288517,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1136.62,0.12405888265031004,141.0078071979954,0.0072,13.425839999999999,141.0078071979954,historical
Brunei Darussalam,2023,ATS,Large,Low_eff,2.27,81.07,2.8,48.02,32.299042065805914,0.35207700000000003,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1082.5,0.12405888265031004,134.2937404689606,0.0072,25.36272,134.2937404689606,historical
Brunei Darussalam,2023,ATS,Large,Mid_eff,2.27,81.07,2.8,48.02,41.232819658475634,0.44946,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1109.56,0.12405888265031004,137.65077383347798,0.0072,18.563039999999997,137.65077383347798,historical
Brunei Darussalam,2023,ATS,Medium,High_eff,2.27,81.07,2.8,24.02,22.689425478767696,0.123715,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,709.3,0.12405888265031004,87.9949654638649,0.0072,8.18352,87.9949654638649,historical
Brunei Darussalam,2023,ATS,Medium,Low_eff,2.27,81.07,2.8,24.02,47.58534554537885,0.259461,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,528.0,0.12405888265031004,65.5030900393637,0.0072,16.020719999999997,65.5030900393637,historical
Brunei Darussalam,2023,ATS,Medium,Mid_eff,2.27,81.07,2.8,24.02,29.725228975853458,0.162078,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,481.4,0.12405888265031004,59.721946107859246,0.0072,10.905119999999998,59.721946107859246,historical
Brunei Darussalam,2023,ATS,Small,High_eff,2.27,81.07,2.8,27.96,17.02432045779685,0.108052,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,557.5,0.12405888265031004,69.16282707754785,0.0072,5.63472,69.16282707754785,historical
Brunei Darussalam,2023,ATS,Small,Low_eff,2.27,81.07,2.8,27.96,43.4549356223176,0.275805,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,309.9,0.12405888265031004,38.44584773333108,0.0072,8.74008,38.44584773333108,historical
Brunei Darussalam,2023,ATS,Small,Mid_eff,2.27,81.07,2.8,27.96,39.520743919885554,0.25083500000000003,1.5,1.0,955.2,955.2,33.77591159379848,0.02774097227377155,,328.9,0.12405888265031004,40.80296650368697,0.0072,6.87744,40.80296650368697,historical
Brunei Darussalam,2024,ATS,Large,High_eff,2.3,81.64,2.82,48.04480448044804,36.157368859283935,0.39951000000000003,1.5,1.0,1864.7,1864.7,41.225084020439965,0.06609837848057988,,1142.31,0.12405888265031004,141.71370224027567,0.0072,13.425839999999999,141.71370224027567,projected
Brunei Darussalam,2024,ATS,Large,Low_eff,2.3,81.64,2.82,48.04480448044804,26.228143213988343,0.28979999999999995,1.5,1.0,3522.6,3522.6,21.82263503460921,0.06609837848057988,,1087.91,0.12405888265031004,134.9648990240988,0.0072,25.36272,134.9648990240988,projected
Brunei Darussalam,2024,ATS,Large,Mid_eff,2.3,81.64,2.82,48.04480448044804,37.61448792672773,0.41561,1.5,1.0,2578.2,2578.2,29.816311447100457,0.06609837848057988,,1115.11,0.12405888265031004,138.33930063218722,0.0072,18.563039999999997,138.33930063218722,projected
Brunei Darussalam,2024,ATS,Medium,High_eff,2.3,81.64,2.82,24.02240224022403,30.30807660283097,0.16744,1.5,1.0,1136.6,1136.6,41.225084020439965,0.040289278157895146,,706.5,0.12405888265031004,87.64760059244404,0.0072,8.18352,87.64760059244404,projected
Brunei Darussalam,2024,ATS,Medium,Low_eff,2.3,81.64,2.82,24.02240224022403,39.17568692756036,0.21642999999999998,1.5,1.0,2225.1,2225.1,21.058123454061416,0.040289278157895146,,530.64,0.12405888265031004,65.83060548956051,0.0072,16.020719999999997,65.83060548956051,projected
Brunei Darussalam,2024,ATS,Medium,Mid_eff,2.3,81.64,2.82,24.02240224022403,30.516236469608653,0.16859,1.5,1.0,1514.6,1514.6,30.936505016263077,0.040289278157895146,,485.44,0.12405888265031004,60.223143993766506,0.0072,10.905119999999998,60.223143993766506,projected
Brunei Darussalam,2024,ATS,Small,High_eff,2.3,81.64,2.82,27.93279327932793,22.77121374865736,0.14628,1.5,1.0,782.6,782.6,41.225084020439965,0.02774097227377155,,551.62,0.12405888265031004,68.43336084756402,0.0072,5.63472,68.43336084756402,projected
Brunei Darussalam,2024,ATS,Small,Low_eff,2.3,81.64,2.82,27.93279327932793,36.018617973505194,0.23137999999999997,1.5,1.0,1213.9,1213.9,26.57776650003815,0.02774097227377155,,311.45,0.12405888265031004,38.63813900143906,0.0072,8.74008,38.63813900143906,projected
