ams,branch,variable,expression,unit,fuel,source,note,src_csv,data_confidence,scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Fixed OM Cost,"Interp(2022, 59, 2030, 50.2, 2050, 37.8) ? batch-2 P4 template param (national template)",USD/kW,Natural Gas,batch-2 P4 template param (national template),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Variable OM Cost,"Interp(2022, 4.96, 2030, 4.36, 2050, 3.62) ? batch-2 P4 template param (national template)",USD/MWh,Natural Gas,batch-2 P4 template param (national template),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"13170 ? batch-2 P4: node CCS at IDJW, 50/50 of the P1 gas addition (26.3 GW) => 13.2 GW each; clean-firm for the RE-exhausted node",Megawatt,Coal,"batch-2 P4: node CCS at IDJW, 50/50 of the P1 gas addition (26.3 GW) => 13.2 GW each; clean-firm for the RE-exhausted node",P4 CCS create (IDJW) - LEAP team creates branch + pastes params,batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity Addition,1000 ? batch-2 P4: build rate for Coal Ultrasupercritical CCS_IDJW,Megawatt,Coal,batch-2 P4: build rate for Coal Ultrasupercritical CCS_IDJW,P4 CCS MCA (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Process Efficiency,"Interp(2022, 29.7, 2023, 30.4) ? batch-2 P4 template param (Coal USC eff x 70.8pct capture (Handayani 2022))",,Coal,batch-2 P4 template param (Coal USC eff x 70.8pct capture (Handayani 2022)),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Availability,85 ? batch-2 P4 template param (firm baseload),,Coal,batch-2 P4 template param (firm baseload),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Capacity Credit,85 ? batch-2 P4 template param (national template),,Coal,batch-2 P4 template param (national template),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Capital Cost,"Interp(2022, 4100, 2030, 3950, 2050, 3800) ? batch-2 P4 template param (USC base + CCS adder ~2350 USD/kW)",USD/kW,Coal,batch-2 P4 template param (USC base + CCS adder ~2350 USD/kW),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Fixed OM Cost,"Interp(2022, 95, 2030, 92, 2050, 89) ? batch-2 P4 template param (USC base 64.5 + CCS adder)",USD/kW,Coal,batch-2 P4 template param (USC base 64.5 + CCS adder),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Variable OM Cost,"Interp(2022, 8.5, 2030, 8.2, 2050, 7.9) ? batch-2 P4 template param (USC base + CCS adder)",USD/MWh,Coal,batch-2 P4 template param (USC base + CCS adder),P4 param (IDJW),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Vietnam,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Maximum Capacity,"Max(Exogenous Capacity[MW], 24800) ? batch-2 P5: un-inert VNM nuclear ceiling. Old Max(Exo,8267) was inert (exo LWR=14000 > 8267 => 0 headroom); put the whole 24.8 GW W2 ceiling on LWR (the leg carrying the fleet)",Megawatt,,"batch-2 P5: un-inert VNM nuclear ceiling. Old Max(Exo,8267) was inert (exo LWR=14000 > 8267 => 0 headroom); put the whole 24.8 GW W2 ceiling on LWR (the leg carrying the fleet)",P5 VNM un-inert ceiling,batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Vietnam,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Maximum Capacity,Exogenous Capacity[MW] ? batch-2 P5: freeze SFR at fleet so the 24.8 GW ceiling is not additively over-capped across techs (gate WP-G watch-note),Megawatt,,batch-2 P5: freeze SFR at fleet so the 24.8 GW ceiling is not additively over-capped across techs (gate WP-G watch-note),P5 VNM freeze SFR,batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Vietnam,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Maximum Capacity,Exogenous Capacity[MW] ? batch-2 P5: freeze SMR at fleet (avoid additive over-cap),Megawatt,,batch-2 P5: freeze SMR at fleet (avoid additive over-cap),P5 VNM freeze SMR,batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Vietnam,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Minimum Utilization,"70 ? batch-2 P5: must-run floor so the built 14 GW dispatches (economics-loss to uncapped gas otherwise; RAS lever is Minimum Utilization, Dispatch Rule is inert in RAS). POLICY CHOICE",Percent,,"batch-2 P5: must-run floor so the built 14 GW dispatches (economics-loss to uncapped gas otherwise; RAS lever is Minimum Utilization, Dispatch Rule is inert in RAS). POLICY CHOICE",P5 VNM must-run (policy),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Minimum Utilization,"70 ? batch-2 P5: must-run floor so PHL nuclear dispatches in RAS (runs 58pct in simulated ATS, 0 in optimized RAS on inherited VNM cost). POLICY CHOICE; cleaner alt = region-source PHL cost",Percent,,"batch-2 P5: must-run floor so PHL nuclear dispatches in RAS (runs 58pct in simulated ATS, 0 in optimized RAS on inherited VNM cost). POLICY CHOICE; cleaner alt = region-source PHL cost",P5 PHL must-run (policy),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Minimum Utilization,"70 ? batch-2 P5: must-run floor, PHL SMR",Percent,,"batch-2 P5: must-run floor, PHL SMR",P5 PHL must-run (policy),batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Maximum Availability,"90 ? batch-2 P5: derate IDN nuclear availability from nameplate 95 (vendor/NREL spec) to a fleet-realistic 90pct; current 93pct fleet CF is the mean of 95/93/91 nameplates, not a dispatch result. Extend to ATS/BAS for consistency",Percent,,"batch-2 P5: derate IDN nuclear availability from nameplate 95 (vendor/NREL spec) to a fleet-realistic 90pct; current 93pct fleet CF is the mean of 95/93/91 nameplates, not a dispatch result. Extend to ATS/BAS for consistency",P5 IDN availability derate,batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Maximum Availability,"90 ? batch-2 P5: derate IDN nuclear availability from nameplate 93 (vendor/NREL spec) to a fleet-realistic 90pct; current 93pct fleet CF is the mean of 95/93/91 nameplates, not a dispatch result. Extend to ATS/BAS for consistency",Percent,,"batch-2 P5: derate IDN nuclear availability from nameplate 93 (vendor/NREL spec) to a fleet-realistic 90pct; current 93pct fleet CF is the mean of 95/93/91 nameplates, not a dispatch result. Extend to ATS/BAS for consistency",P5 IDN availability derate,batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Maximum Availability,"90 ? batch-2 P5: derate IDN nuclear availability from nameplate 91 (vendor/NREL spec) to a fleet-realistic 90pct; current 93pct fleet CF is the mean of 95/93/91 nameplates, not a dispatch result. Extend to ATS/BAS for consistency",Percent,,"batch-2 P5: derate IDN nuclear availability from nameplate 91 (vendor/NREL spec) to a fleet-realistic 90pct; current 93pct fleet CF is the mean of 95/93/91 nameplates, not a dispatch result. Extend to ATS/BAS for consistency",P5 IDN availability derate,batch2_unmet_nuclear_20260721.csv,Medium,Regional Aspiration Scenario
