branch_path,variable,units,scale,per
Demand\Residential\Historical\Biogas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Biogas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Charcoal,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Charcoal,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Charcoal,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Charcoal,RefHH,Ref/hh,,
Demand\Residential\Historical\Charcoal,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Charcoal\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Black Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Charcoal\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Charcoal\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Charcoal\Methane,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Organic Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Particulates PM10,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Charcoal\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Coal,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Coal,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Coal,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Coal,RefHH,Ref/hh,,
Demand\Residential\Historical\Coal,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Coal\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Coal\Black Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Coal\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Coal\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Coal\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Coal\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Coal\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Coal\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Coal\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Coal\Organic Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Coal\Particulates PM10,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Coal\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Coal\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Diesel,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Diesel,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Diesel,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Diesel,RefHH,Ref/hh,,
Demand\Residential\Historical\Diesel,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Diesel\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Diesel\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Diesel\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Diesel\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Electricity,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Electricity,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Electricity,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Electricity,Load Shape,Percent,%,
Demand\Residential\Historical\Electricity,RefHH,Ref/hh,,
Demand\Residential\Historical\Electricity,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Gasoline,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Gasoline,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Gasoline,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Gasoline,RefHH,Ref/hh,,
Demand\Residential\Historical\Gasoline,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Gasoline\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Gasoline\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Gasoline\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Gasoline\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Kerosene,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Kerosene,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Kerosene,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Kerosene,RefHH,Ref/hh,,
Demand\Residential\Historical\Kerosene,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Kerosene\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Kerosene\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Kerosene\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Kerosene\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\LPG,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\LPG,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\LPG,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\LPG,RefHH,Ref/hh,,
Demand\Residential\Historical\LPG,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\LPG\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\LPG\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\LPG\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Natural Gas,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Natural Gas,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Natural Gas,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Natural Gas,RefHH,Ref/hh,,
Demand\Residential\Historical\Natural Gas,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Natural Gas\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Natural Gas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Natural Gas\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Natural Gas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Other Biomass,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Other Biomass,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Other Biomass,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Other Biomass,RefHH,Ref/hh,,
Demand\Residential\Historical\Other Biomass,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Other Biomass\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Black Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Other Biomass\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Other Biomass\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Methane,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Other Biomass\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Organic Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Particulates PM10,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Other Biomass\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Residual Fuel Oil,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Residual Fuel Oil,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Residual Fuel Oil,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Residual Fuel Oil,RefHH,Ref/hh,,
Demand\Residential\Historical\Residual Fuel Oil,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Residual Fuel Oil\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Residual Fuel Oil\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Historical\Solar Heating,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Solar Heating,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Solar Heating,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Solar Heating,RefHH,Ref/hh,,
Demand\Residential\Historical\Solar Heating,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Wood,Activity Level,Saturation,%,of Household
Demand\Residential\Historical\Wood,Demand Cost,2020 USD,,Household
Demand\Residential\Historical\Wood,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Historical\Wood,RefHH,Ref/hh,,
Demand\Residential\Historical\Wood,TotalEnergyRes,TOE,Thousand,
Demand\Residential\Historical\Wood\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Black Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Wood\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Historical\Wood\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Methane,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Historical\Wood\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Organic Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Particulates PM10,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Residential\Historical\Wood\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Projections,Activity Level,Saturation,%,of Household
Demand\Residential\Projections,Demand Cost,2020 USD,,Household
Demand\Residential\Projections,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning,ACHH,AC/hh,,
Demand\Residential\Projections\Air Conditioning,Activity Level,Saturation,%,of Household
Demand\Residential\Projections\Air Conditioning,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning,End Year Penetration,%,,
Demand\Residential\Projections\Air Conditioning,Final Energy Intensity,Kilowatt-Hour,,Household
Demand\Residential\Projections\Air Conditioning,Load Shape,Percent,%,
Demand\Residential\Projections\Air Conditioning,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning,Useful Energy Intensity,Kilowatt-Hour,,Household
Demand\Residential\Projections\Air Conditioning\Best Practice,!EER,Btu/Wh,,
Demand\Residential\Projections\Air Conditioning\Best Practice,ACHH,AC/hh,,
Demand\Residential\Projections\Air Conditioning\Best Practice,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning\Best Practice,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning\Best Practice,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning\Best Practice,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning\Best Practice,Fuel Share,Share,%,
Demand\Residential\Projections\Air Conditioning\Best Practice,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,!EER,Btu/Wh,,
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,ACHH,AC/hh,,
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,Fuel Share,Share,%,
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning\Current_Sales Average,Uncalibrated Final Intensity,kwh/hh,,
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,!EER,Btu/Wh,,
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,ACHH,AC/hh,,
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,Fuel Share,Share,%,
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning\Current_Stock Average,Uncalibrated Final Intensity,kwh/hh,,
Demand\Residential\Projections\Air Conditioning\Efficient,!EER,Btu/Wh,,
Demand\Residential\Projections\Air Conditioning\Efficient,ACHH,AC/hh,,
Demand\Residential\Projections\Air Conditioning\Efficient,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning\Efficient,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning\Efficient,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning\Efficient,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning\Efficient,Fuel Share,Share,%,
Demand\Residential\Projections\Air Conditioning\Efficient,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning\Efficient,Uncalibrated Final Intensity,kwh/hh,,
Demand\Residential\Projections\Air Conditioning_,Activity Level,Saturation,%,of Household
Demand\Residential\Projections\Air Conditioning_,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_,End Year Penetration,%,,
Demand\Residential\Projections\Air Conditioning_,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Large,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Large,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Large,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Large,Load Shape,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Large,Optimize Devices,Percent,,
Demand\Residential\Projections\Air Conditioning_\Large,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Large,Useful Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Maximum Device Additions,Device,,
