ams,branch,variable,expression,unit,fuel,source,note,src_csv,data_confidence,scenario
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Maximum Capacity,"Exogenous Capacity[MW] ? AEO-9 Power batch-1b W1a (2026-07-09): freeze-at-fleet idiom, matches batch-1 _ID*/_MY* and Singapore Coal Subcritical RAS state; blocks endogenous rebuild of the retiring subcritical fleet",Megawatt,,,W1a freeze-at-fleet (Thailand); RAS-only | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,"Max(Existing Capacity[MW] + Capacity Additions[MW] - Capacity Retirement[MW], 0) ? AEO-9 Power batch-1b W7 safeguard (2026-07-09): inject-team accounting-floor idiom authored on every branch where batch-1b deepens retirement, so exogenous capacity can never go negative",Megawatt,,,W7 self-safeguarding floor (Thailand) | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Retirement,"Add(2031, 58.5, 2032, 58.5, 2033, 58.5, 2034, 58.5, 2035, 58.5, 2036, 58.5, 2037, 58.5, 2038, 58.5, 2039, 58.5, 2040, 58.5, 2041, 58.5, 2042, 58.5, 2043, 58.5, 2044, 58.5, 2045, 58.5, 2046, 58.5, 2047, 58.5, 2048, 58.5, 2049, 58.5, 2050, 58.5, 2051, 13, 2052, 13, 2053, 13, 2054, 13, 2055, 13, 2056, 13, 2057, 13, 2058, 13, 2059, 13, 2060, 13) ? AEO-9 Power batch-1b W1a gate decision (2026-07-09): RAS subcritical phase-down extended beyond Indonesia - aggressive 30-yr life, oldest first, ~10% of fleet left at 2050 and ~0 by 2060, same shape as batch-1 delta_WP-D-coal; fleet base = aeo9 v0.71 RAS Existing Capacity(2024) + committed Capacity Additions = 1300 MW (POWER_RESULTS_v0.71.csv); 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/)",MW,,,"W1a RAS subcritical phase-down (Cambodia); RAS-only, ATS keeps PDP untouched | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b",delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Maximum Capacity Addition,"0 ? AEO-9 Power batch-1b W1a gate decision (2026-07-09): subcritical additions = 0 in RAS - build-rate zeroed so no new subcritical is ever built; committed exogenous Add() schedule retained, matching the batch-1 _ID* subcritical idiom (MCA=0 with committed additions kept)",Megawatt,,,W1a no-new-subcritical (Cambodia); RAS-only | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Maximum Capacity,"Exogenous Capacity[MW] ? AEO-9 Power batch-1b W1a (2026-07-09): freeze-at-fleet idiom, matches batch-1 _ID*/_MY* and Singapore Coal Subcritical RAS state; blocks endogenous rebuild of the retiring subcritical fleet",Megawatt,,,W1a freeze-at-fleet (Cambodia); RAS-only | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,"Max(Existing Capacity[MW] + Capacity Additions[MW] - Capacity Retirement[MW], 0) ? AEO-9 Power batch-1b W7 safeguard (2026-07-09): inject-team accounting-floor idiom authored on every branch where batch-1b deepens retirement, so exogenous capacity can never go negative",Megawatt,,,W7 self-safeguarding floor (Cambodia) | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Retirement,"Add(2031, 192.51, 2032, 192.51, 2033, 192.51, 2034, 192.51, 2035, 192.51, 2036, 192.51, 2037, 192.51, 2038, 192.51, 2039, 192.51, 2040, 192.51, 2041, 192.51, 2042, 192.51, 2043, 192.51, 2044, 192.51, 2045, 192.51, 2046, 192.51, 2047, 192.51, 2048, 192.51, 2049, 192.51, 2050, 192.51, 2051, 42.78, 2052, 42.78, 2053, 42.78, 2054, 42.78, 2055, 42.78, 2056, 42.78, 2057, 42.78, 2058, 42.78, 2059, 42.78, 2060, 42.78) ? AEO-9 Power batch-1b W1a gate decision (2026-07-09): RAS subcritical phase-down extended beyond Indonesia - aggressive 30-yr life, oldest first, ~10% of fleet left at 2050 and ~0 by 2060, same shape as batch-1 delta_WP-D-coal; fleet base = aeo9 v0.71 RAS Existing Capacity(2024) + committed Capacity Additions = 4278 MW (POWER_RESULTS_v0.71.csv); 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/)",MW,,,"W1a RAS subcritical phase-down (Laos); RAS-only, ATS keeps PDP untouched | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b",delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Maximum Capacity Addition,"0 ? AEO-9 Power batch-1b W1a gate decision (2026-07-09): subcritical additions = 0 in RAS - build-rate zeroed so no new subcritical is ever built; committed exogenous Add() schedule retained, matching the batch-1 _ID* subcritical idiom (MCA=0 with committed additions kept)",Megawatt,,,W1a no-new-subcritical (Laos); RAS-only | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Maximum Capacity,"Exogenous Capacity[MW] ? AEO-9 Power batch-1b W1a (2026-07-09): freeze-at-fleet idiom, matches batch-1 _ID*/_MY* and Singapore Coal Subcritical RAS state; blocks endogenous rebuild of the retiring subcritical fleet",Megawatt,,,W1a freeze-at-fleet (Laos); RAS-only | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,"Max(Existing Capacity[MW] + Capacity Additions[MW] - Capacity Retirement[MW], 0) ? AEO-9 Power batch-1b W7 safeguard (2026-07-09): inject-team accounting-floor idiom authored on every branch where batch-1b deepens retirement, so exogenous capacity can never go negative",Megawatt,,,W7 self-safeguarding floor (Laos) | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Retirement,"Add(2031, 8.55, 2032, 8.55, 2033, 8.55, 2034, 8.55, 2035, 8.55, 2036, 8.55, 2037, 8.55, 2038, 8.55, 2039, 8.55, 2040, 8.55, 2041, 8.55, 2042, 8.55, 2043, 8.55, 2044, 8.55, 2045, 8.55, 2046, 8.55, 2047, 8.55, 2048, 8.55, 2049, 8.55, 2050, 8.55, 2051, 1.9, 2052, 1.9, 2053, 1.9, 2054, 1.9, 2055, 1.9, 2056, 1.9, 2057, 1.9, 2058, 1.9, 2059, 1.9, 2060, 1.9) ? AEO-9 Power batch-1b W1a gate decision (2026-07-09): RAS subcritical phase-down extended beyond Indonesia - aggressive 30-yr life, oldest first, ~10% of fleet left at 2050 and ~0 by 2060, same shape as batch-1 delta_WP-D-coal; fleet base = aeo9 v0.71 RAS Existing Capacity(2024) + committed Capacity Additions = 190 MW (POWER_RESULTS_v0.71.csv); 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/)",MW,,,"W1a RAS subcritical phase-down (Myanmar); RAS-only, ATS keeps PDP untouched | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b",delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Maximum Capacity Addition,"0 ? AEO-9 Power batch-1b W1a gate decision (2026-07-09): subcritical additions = 0 in RAS - build-rate zeroed so no new subcritical is ever built; committed exogenous Add() schedule retained, matching the batch-1 _ID* subcritical idiom (MCA=0 with committed additions kept)",Megawatt,,,W1a no-new-subcritical (Myanmar); RAS-only | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Maximum Capacity,"Exogenous Capacity[MW] ? AEO-9 Power batch-1b W1a (2026-07-09): freeze-at-fleet idiom, matches batch-1 _ID*/_MY* and Singapore Coal Subcritical RAS state; blocks endogenous rebuild of the retiring subcritical fleet",Megawatt,,,W1a freeze-at-fleet (Myanmar); RAS-only | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,"Max(Existing Capacity[MW] + Capacity Additions[MW] - Capacity Retirement[MW], 0) ? AEO-9 Power batch-1b W7 safeguard (2026-07-09): inject-team accounting-floor idiom authored on every branch where batch-1b deepens retirement, so exogenous capacity can never go negative",Megawatt,,,W7 self-safeguarding floor (Myanmar) | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,0 ? AEO-9 Power batch-1b W1c gate decision (2026-07-09): RAS caps new supercritical additions to 0 - RAS stops building the ~24.9 GW PDP8 supercritical pipeline that ATS carries (RAS must diverge from ATS; ATS keeps PDP untouched; RAS Maximum Capacity = Exogenous Capacity[MW] and Maximum Capacity Addition = 0 already stand in the v0.71 canon),MW,,,W1c cap new supercritical (Vietnam); RAS-only; replaces the ATS byte-for-byte inherited PDP8 Add() schedule; batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,0 ? AEO-9 Power batch-1b W1c gate decision (2026-07-09): RAS caps new supercritical additions to 0 - RAS stops building the ~6.3 GW committed supercritical additions (with Vietnam's ~24.9 GW PDP8 pipeline this is the ~35 GW that ATS carries; RAS must diverge from ATS; ATS keeps PDP untouched),MW,,,W1c cap new supercritical (Indonesia); RAS-only; replaces the ATS byte-for-byte inherited Add() schedule; batch-1b,delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Retirement,"Add(2042, 1475, 2046, 1274, 2047, 660) ? AEO-9 Power batch-1b W1c gate decision (2026-07-09): retire the oldest supercritical - the existing 3409 MW Indonesian fleet retired oldest-first at 30-yr technical life from the Current Accounts build history (2012 +1475, 2016 +1274, 2017 +660 MW; v071_baseline_canonical.csv); RAS-only, ATS keeps PDP untouched; 30-yr aggressive technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/)",MW,,,"W1c retire oldest supercritical (Indonesia); RAS Exogenous Capacity already carries the Max(...,0) floor in the v0.71 canon (W7 satisfied, not re-emitted - delta-only) | structural-create (new RAS variable slot on existing branch; slot absent from the send-back canonical baseline - live-LEAP default row); batch-1b",delta_coal-retire.csv,Medium,Regional Aspiration Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: GENEROUS reactivation of USC-CCS; ceiling lifted from 0; N=20000 MW headroom matches the model Base Template MCA idiom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)","structural-create: per-AMS RAS Maximum Capacity row (LEAP-side current value is 0 at ALL-regions level in RAS, which deactivates the branch; no MaxCap key exists in the sendback canon for this branch)",delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: let USC expand; LEAP-side RAS MaxCap=Exogenous Capacity[MW] pins total to exogenous and blocks endogenous additions; N=20000 MW generous headroom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)",structural-create: per-AMS RAS Maximum Capacity row (no MaxCap key in the sendback canon for this branch; replaces ALL-regions MaxCap=Exogenous Capacity[MW] which made the branch non-expandable),delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Maximum Capacity,"Max(Exogenous Capacity[MW], 20000) ? W1b gate 2026-07-09: let USC expand; LEAP-side RAS MaxCap=Exogenous Capacity[MW] pins total to exogenous and blocks endogenous additions; N=20000 MW generous headroom",Megawatt,,"GATE_DECISIONS_batch1b_20260709.md W1b (user gate decision, 2026-07-09)",structural-create: per-AMS RAS Maximum Capacity row (no MaxCap key in the sendback canon for this branch; replaces ALL-regions MaxCap=Exogenous Capacity[MW] which made the branch non-expandable),delta_usc-ccs.csv,Medium,Regional Aspiration Scenario
