ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Cambodia,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 10, 2018, 10, 2019, 105, 2020, 297, 2021, 356.8, 2022, 436.8, 2023, 437, 2024, 966)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Cambodia,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0.102, 2006, 4.512, 2007, 4.602, 2008, 5.092, 2009, 5.776, 2010, 5.776, 2011, 6.5, 2012, 22.5, 2013, 22.5, 2014, 22.64, 2015, 16.57, 2016, 51.27, 2017, 64.77, 2018, 29, 2019, 29, 2020, 29, 2021, 28.57, 2022, 28.57, 2023, 49, 2024, 49)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 50929.84 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 3409.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 0.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 5819.28 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 0.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 4477.66 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 18798.41 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 6047.16 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 1005.31 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 2638.76 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 909.43 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 152.30 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 2906.36 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 0.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 157.25 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 2889.82 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Indonesia,Transformation\Centralized Electricity Generation\Processes\Waste,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 36.47 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 1878, 2016, 1878, 2017, 1878, 2018, 1878, 2019, 1878, 2020, 1878, 2021, 1878, 2022, 1878, 2023, 1878, 2024, 1878)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 639.5, 2006, 639.5, 2007, 639.5, 2008, 639.5, 2009, 755.5, 2010, 1930.5, 2011, 1936.45, 2012, 2680.65, 2013, 2980.95, 2014, 3293.95, 2015, 3736.95, 2016, 4516, 2017, 5172, 2018, 5472, 2019, 7844, 2020, 8456.14, 2021, 8910.14, 2022, 9040, 2023, 10152.64, 2024, 10162.84)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0.3, 2006, 0.3, 2007, 0.3, 2008, 0.3, 2009, 0.41, 2010, 0.47, 2011, 0.45, 2012, 0.5, 2013, 0.59, 2014, 0.59, 2015, 0.81, 2016, 1.05, 2017, 11.03, 2018, 32.442, 2019, 32.442, 2020, 56, 2021, 56, 2022, 56, 2023, 83, 2024, 83)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 1, 2014, 5, 2015, 40, 2016, 25, 2017, 25, 2018, 40, 2019, 42.79, 2020, 42.79, 2021, 43, 2022, 43, 2023, 112, 2024, 112)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 10756.80 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 0.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 3395.30 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 648.67 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 0.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 15018.51 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 6230.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 2310.00 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 828.10 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,0,Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Zero out root per node-only policy. xlsx country total 2024: 81.90 MW. See audit_country_totals.csv for current node sum vs truth.,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 120, 2006, 120, 2007, 120, 2008, 120, 2009, 120, 2010, 120, 2011, 120, 2012, 120, 2013, 120, 2014, 120, 2015, 120, 2016, 120, 2017, 120, 2018, 120, 2019, 120, 2020, 120, 2021, 120, 2022, 138, 2023, 190, 2024, 190)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,"Interp(2005, 68, 2006, 70, 2007, 70, 2008, 57, 2009, 55, 2010, 63.02, 2011, 63.02, 2012, 78, 2013, 85.14, 2014, 89.2, 2015, 94.98, 2016, 94.3, 2017, 91.9, 2018, 25, 2019, 25, 2020, 116, 2021, 116.739, 2022, 180.739, 2023, 180.739, 2024, 180.739)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Existing Capacity,"Interp(2005, 285.3, 2006, 252.3, 2007, 253.3, 2008, 253.3, 2009, 244.3, 2010, 244.2, 2011, 244.2, 2012, 244.3, 2013, 385.27, 2014, 577.99, 2015, 785.44, 2016, 630.25, 2017, 884.65, 2018, 864.270719, 2019, 1045.062043, 2020, 2116.314, 2021, 2429.819, 2022, 2195.304, 2023, 1124.8, 2024, 1124.8)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 470.7, 2006, 470.7, 2007, 470.7, 2008, 470.7, 2009, 470.7, 2010, 470.7, 2011, 470.7, 2012, 470.7, 2013, 470.7, 2014, 700.7, 2015, 700.7, 2016, 700.7, 2017, 700.7, 2018, 807.945675, 2019, 976.954719, 2020, 1174.64, 2021, 1174.64, 2022, 1333.64, 2023, 1033.6, 2024, 1033.6)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 80.23, 2014, 132.23, 2015, 159.23, 2016, 589.55, 2017, 589.55, 2018, 679.783606, 2019, 821.983238, 2021, 0, 2022, 0, 2023, 881.6, 2024, 881.6)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 746, 2006, 771, 2007, 803, 2008, 947, 2009, 1654, 2010, 2559.34, 2011, 2693.34, 2012, 2813.33, 2013, 3004, 2014, 3185.17, 2015, 3215.17, 2016, 3255.17, 2017, 3255.17, 2018, 3304, 2019, 3304, 2020, 3225, 2021, 3225, 2022, 3225, 2023, 3270, 2024, 3270)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 37.374, 2021, 37.374, 2022, 37.374, 2023, 37.374, 2024, 37.374)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 3.7, 2011, 3.7, 2012, 4.68, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 88, 2020, 41, 2021, 70.5, 2022, 181.169, 2023, 180, 2024, 220)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0.02, 2011, 0.02, 2012, 0.02, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
