ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Timor Leste,Resources\Primary\Corn,Production Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",2020 USD/Metric Tonne,,"USDA FAS (2023) Indonesia + Philippines Grain & Feed GAIN ID2023-0012, RP2023-0018",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_production_cost,Low
Timor Leste,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_production_cost,Low
Timor Leste,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_production_cost,Low
Timor Leste,Resources\Primary\Cassava,Import Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_import_cost,Low
Timor Leste,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_import_cost,Low
Timor Leste,Resources\Primary\Corn,Import Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t grain,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_import_cost,Low
Timor Leste,Resources\Primary\Palm Oil,Import Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t FFB,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_import_cost,Low
Timor Leste,Resources\Primary\Sugarcane,Import Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t cane,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,crop_import_cost,Low
Timor Leste,Resources\Primary\Palm Oil Mill Effluent,Maximum Production,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Tonne,,Geospatial pipeline 07_resource_potential.py Tier 2 'pome' — SRR + competing-use-fraction deducted per config.RESIDUE_RATIOS/WASTE_PARAMS,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,residue_resource,Low
Timor Leste,Resources\Primary\Palm Oil Mill Effluent,Production Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",2020 USD/Tonnes of Oil Equivalent,,"POME OIL (recovered triglyceride, ready for biodiesel) — NOT raw POME effluent. Canonical basis per Bioenergy/Analysis/unit_conversion_anchors.md §3 + config.RESIDUE_RATIOS['pome'] note (LHV 36.5 GJ/t; LEAP Fuel-side basis). Author-side cost $225/t POME oil 2025 (collection + dewatering + triglyceride extraction + transport per Pavlenko 2019 ICCT HEFA $200-300/t mid; Loh 2013; Hayyan 2010) converted to LEAP-side TOE basis via × 0.8718 (POME-oil LHV 36.5 / TOE 41.868 — canonical guide §12.1 author-action 2026-04-29; the LEAP team's handoff used 0.86 with placeholder LHV 36 GJ/t — we use 0.8718 with the more authoritative LHV 36.5 from unit_conversion_anchors.md §3). Consumed by POME Biodiesel.",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,residue_resource,Low
Timor Leste,Resources\Primary\Molasses,Maximum Production,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Tonne,,Geospatial pipeline 07_resource_potential.py Tier 2 'sugarcane_molasses' — SRR + competing-use-fraction deducted per config.RESIDUE_RATIOS/WASTE_PARAMS,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,residue_resource,Low
Timor Leste,Resources\Primary\Molasses,Production Cost,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",USD/t molasses,,USDA Sugar & Sweeteners Outlook 2018-2022 mean ~$80/t; RSB 2024 Table 8 competing-use fraction 0.60 context,[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,residue_resource,Low
Timor Leste,Transformation\Biodiesel Production\Processes\CME Biodiesel,Maximum Capacity,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Biodiesel,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,refining_capacity,Low
Timor Leste,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,refining_capacity,Low
Timor Leste,Transformation\Bioethanol Production\Processes\Corn Ethanol,Maximum Capacity,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,refining_capacity,Low
Timor Leste,Transformation\Biodiesel Production\Processes\FAME Biodiesel,Maximum Capacity,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Biodiesel,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,refining_capacity,Low
Timor Leste,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,refining_capacity,Low
Timor Leste,Transformation\Biodiesel Production\Processes\POME Biodiesel,Maximum Capacity,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Biodiesel,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,refining_capacity,Low
Timor Leste,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Interp(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",[Timor Leste supplement seed] zero-supply default; edit if TL actually produces this. Generated 2026-05-18.,bioenergy_leap_input.csv,refining_capacity,Low
