ams,branch,variable,expression,unit,fuel,source,note,src_csv,data_confidence,scenario
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Large_Low,Activity Level,"Interp(2014, 38.97830650804758, 2015, 37.87352328005559, 2016, 36.48275862068965, 2017, 34.74692202462381, 2018, 32.756279701289884, 2019, 30.595759003702454, 2020, 28.6959436808582, 2021, 26.87165775401069, 2022, 25.108225108225106, 2023, 23.47480106100796, 2024, 16.650501131587454, 2025, 16.285069332473395, 2026, 15.970437017994858, 2027, 15.658021133525457, 2028, 15.391969407265776, 2029, 14.778481012658226, 2030, 14.389397286210158, 2031, 13.949104618284638, 2032, 13.57947434292866, 2033, 13.27516360236834, 2034, 13.058312655086848, 2035, 12.909203211859174, 2036, 12.826822516148875, 2037, 12.802450229709034, 2038, 12.80878316559927, 2039, 12.793113683585633, 2040, 12.817483756645009, 2041, 12.819758894442812, 2042, 12.818261633011414, 2043, 12.798833819241985, 2044, 12.797446314567615, 2045, 12.796757382744644, 2046, 12.810155799192154, 2047, 12.798389416163362, 2048, 12.808022922636104, 2049, 12.817584927205253, 2050, 12.802275960170698, 2051, 12.811791383219953, 2052, 12.821236938717878, 2053, 12.802476083286438, 2054, 12.805555555555555, 2055, 12.811289429994465, 2056, 12.809917355371903, 2057, 12.812071330589847, 2058, 12.810707456978967, 2059, 12.809355452814797, 2060, 12.79826464208243)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Large_Mid,Activity Level,"Interp(2014, 45.101469559132255, 2015, 44.40583738707436, 2016, 43.58620689655173, 2017, 42.578659370725035, 2018, 41.44602851323829, 2019, 40.22214742510939, 2020, 39.12168957425411, 2021, 38.06818181818182, 2022, 37.06293706293706, 2023, 36.10742705570292, 2024, 32.13708373747171, 2025, 31.925185424056757, 2026, 31.7159383033419, 2027, 31.54018571886007, 2028, 31.38942001274697, 2029, 31.044303797468352, 2030, 30.798359103818235, 2031, 30.568645931511153, 2032, 30.350438047559447, 2033, 30.165160486132752, 2034, 30.024813895781634, 2035, 29.956763434218654, 2036, 29.898492771454933, 2037, 29.89280245022971, 2038, 29.887160719731625, 2039, 29.890175126150197, 2040, 29.887773183697576, 2041, 29.873566598059398, 2042, 29.880011706175008, 2043, 29.883381924198254, 2044, 29.889727219965177, 2045, 29.878401852924146, 2046, 29.890363531448354, 2047, 29.882082254817377, 2048, 29.88538681948424, 2049, 29.888666856979736, 2050, 29.900426742532005, 2051, 29.875283446712015, 2052, 29.878565377012144, 2053, 29.88182329769274, 2054, 29.888888888888886, 2055, 29.883785279468732, 2056, 29.88980716253444, 2057, 29.876543209876544, 2058, 29.882545752526628, 2059, 29.88849605656786, 2060, 29.88069414316703)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Medium_High,Activity Level,"Interp(2014, 14.114902303878681, 2015, 15.562626554816314, 2016, 17.437517954610744, 2017, 19.66932725199544, 2018, 22.187676653476537, 2019, 24.943946188340806, 2020, 27.32606873428332, 2021, 29.657477025898082, 2022, 31.87239944521498, 2023, 33.940900303783486, 2024, 42.633988688392144, 2025, 43.10669174952969, 2026, 43.53413654618474, 2027, 43.905041344358494, 2028, 44.26447158789166, 2029, 45.03031900870023, 2030, 45.54299237444123, 2031, 46.07329842931937, 2032, 46.54678133958822, 2033, 46.93665628245067, 2034, 47.23371251292658, 2035, 47.41312741312741, 2036, 47.500640861317606, 2037, 47.537637152334774, 2038, 47.547649301143586, 2039, 47.55071746660069, 2040, 47.53815854258986, 2041, 47.53736829208527, 2042, 47.536585365853654, 2043, 47.534612581977164, 2044, 47.546531302876474, 2045, 47.551266586248495, 2046, 47.53546525607117, 2047, 47.54373352504193, 2048, 47.54059216809933, 2049, 47.53747323340471, 2050, 47.54564856533081, 2051, 47.543693906471425, 2052, 47.54059778771475, 2053, 47.54982415005861, 2054, 47.534151423940735, 2055, 47.54438551994466, 2056, 47.55453501722159, 2057, 47.541733363823454, 2058, 47.540983606557376, 2059, 47.541355087242245, 2060, 47.537279710799815)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Medium_Low,Activity Level,"Interp(2014, 57.07203266258385, 2015, 55.45270465721725, 2016, 53.43292157426027, 2017, 51.02622576966933, 2018, 48.24759751271905, 2019, 45.23542600896861, 2020, 42.609667504889636, 2021, 40.07240323029797, 2022, 37.642163661581144, 2023, 35.376967688483845, 2024, 25.855103689738755, 2025, 25.34264982531577, 2026, 24.872824631860773, 2027, 24.459855961589756, 2028, 24.083908656399363, 2029, 23.25336145531242, 2030, 22.692611096502763, 2031, 22.094240837696333, 2032, 21.579358874120405, 2033, 21.15784008307373, 2034, 20.83764219234747, 2035, 20.64350064350064, 2036, 20.53319661625224, 2037, 20.489920898188313, 2038, 20.48284625158831, 2039, 20.48490846115784, 2040, 20.482520925652388, 2041, 20.48517520215633, 2042, 20.48780487804878, 2043, 20.500364342968176, 2044, 20.49794537104182, 2045, 20.48250904704463, 2046, 20.48569367636451, 2047, 20.48885693745507, 2048, 20.487106017191977, 2049, 20.4853675945753, 2050, 20.488498932890682, 2051, 20.500708549834673, 2052, 20.49894092727701, 2053, 20.492379835873386, 2054, 20.490854364436213, 2055, 20.498040119898548, 2056, 20.48220436280138, 2057, 20.489366567573747, 2058, 20.491803278688526, 2059, 20.48493088601858, 2060, 20.492544057840036)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Medium_Mid,Activity Level,"Interp(2014, 28.813065033537477, 2015, 28.984668787966445, 2016, 29.129560471128986, 2017, 29.304446978335235, 2018, 29.564725833804413, 2019, 29.820627802690584, 2020, 30.064263760827046, 2021, 30.270119743803953, 2022, 30.48543689320389, 2023, 30.682132007732672, 2024, 31.510907621869112, 2025, 31.550658425154527, 2026, 31.593038821954483, 2027, 31.635102694051742, 2028, 31.65161975570897, 2029, 31.716319535987342, 2030, 31.76439652905601, 2031, 31.83246073298429, 2032, 31.873859786291376, 2033, 31.905503634475597, 2034, 31.928645294725953, 2035, 31.94337194337194, 2036, 31.966162522430142, 2037, 31.97244194947691, 2038, 31.969504447268104, 2039, 31.964374072241462, 2040, 31.97932053175776, 2041, 31.977456505758393, 2042, 31.975609756097562, 2043, 31.96502307505465, 2044, 31.955523326081696, 2045, 31.966224366706875, 2046, 31.978841067564318, 2047, 31.967409537502995, 2048, 31.972301814708693, 2049, 31.97715917201998, 2050, 31.965852501778514, 2051, 31.95559754369391, 2052, 31.960461285008236, 2053, 31.95779601406799, 2054, 31.974994211623063, 2055, 31.957574360156787, 2056, 31.963260619977042, 2057, 31.96890006860279, 2058, 31.967213114754095, 2059, 31.97371402673918, 2060, 31.97017623136015)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Small_High,Activity Level,"Interp(2014, 10.455402856372945, 2015, 11.541609822646658, 2016, 12.85240464344942, 2017, 14.465937762825904, 2018, 16.26848691695108, 2019, 18.17393816815949, 2020, 19.953461314717863, 2021, 21.679344645991808, 2022, 23.296962547920966, 2023, 24.77691850089232, 2024, 31.34001252348153, 2025, 31.696569090336794, 2026, 32.05453392517438, 2027, 32.331307962903736, 2028, 32.59043927648579, 2029, 33.267716535433074, 2030, 33.74050841862001, 2031, 34.25617078052034, 2032, 34.66981132075471, 2033, 35.00170241743275, 2034, 35.24759284731774, 2035, 35.40653231410701, 2036, 35.49859550561798, 2037, 35.546875, 2038, 35.5475763016158, 2039, 35.54868624420402, 2040, 35.52683117900509, 2041, 35.54408260524225, 2042, 35.547504025764894, 2043, 35.53651570787434, 2044, 35.53992552751345, 2045, 35.541666666666664, 2046, 35.536842105263155, 2047, 35.547041294167734, 2048, 35.52971576227391, 2049, 35.52746294681779, 2050, 35.525154457193295, 2051, 35.52278820375335, 2052, 35.53644182888184, 2053, 35.534158642824394, 2054, 35.54274735830932, 2055, 35.52952659834065, 2056, 35.53349875930522, 2057, 35.53760726905604, 2058, 35.54185927067283, 2059, 35.51597695128339, 2060, 35.54376657824933)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Small_Low,Activity Level,"Interp(2014, 51.953651306925366, 2015, 50.55934515688949, 2016, 48.8391376451078, 2017, 46.761984861227916, 2018, 44.4254835039818, 2019, 41.92429933545218, 2020, 39.61605584642234, 2021, 37.390286717378586, 2022, 35.26983190799174, 2023, 33.343248066627005, 2024, 24.765184721352536, 2025, 24.299653761410134, 2026, 23.8427393785669, 2027, 23.4729772945315, 2028, 23.126614987080103, 2029, 22.244094488188974, 2030, 21.624298448332784, 2031, 20.98065376917945, 2032, 20.417789757412397, 2033, 19.986380660537964, 2034, 19.669876203576344, 2035, 19.457956914523972, 2036, 19.346910112359552, 2037, 19.282670454545453, 2038, 19.281867145421902, 2039, 19.281298299845442, 2040, 19.310614962788875, 2041, 19.301032565528196, 2042, 19.28341384863124, 2043, 19.29824561403509, 2044, 19.280099296648736, 2045, 19.291666666666664, 2046, 19.28421052631579, 2047, 19.284802043422737, 2048, 19.293712316968133, 2049, 19.31124673060157, 2050, 19.285083848190645, 2051, 19.3029490616622, 2052, 19.284744228157535, 2053, 19.303071985327833, 2054, 19.30835734870317, 2055, 19.27769643728648, 2056, 19.305210918114145, 2057, 19.28319030792529, 2058, 19.31176168464304, 2059, 19.277108433734938, 2060, 19.310344827586206)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Cambodia,Key\Residential\Air Conditioning\Efficiency_Share\Small_Mid,Activity Level,"Interp(2014, 37.59094583670169, 2015, 37.899045020463845, 2016, 38.308457711442784, 2017, 38.772077375946175, 2018, 39.30602957906713, 2019, 39.90176249638833, 2020, 40.43048283885981, 2021, 40.93036863662961, 2022, 41.433205544087286, 2023, 41.87983343248066, 2024, 43.89480275516594, 2025, 44.00377714825307, 2026, 44.10272669625872, 2027, 44.19571474256476, 2028, 44.28294573643411, 2029, 44.48818897637795, 2030, 44.63519313304721, 2031, 44.763175450300196, 2032, 44.91239892183289, 2033, 45.011916922029286, 2034, 45.082530949105916, 2035, 45.135510771369006, 2036, 45.15449438202248, 2037, 45.17045454545455, 2038, 45.170556552962296, 2039, 45.17001545595054, 2040, 45.16255385820603, 2041, 45.154884829229545, 2042, 45.169082125603865, 2043, 45.165238678090574, 2044, 45.17997517583781, 2045, 45.166666666666664, 2046, 45.17894736842105, 2047, 45.16815666240954, 2048, 45.176571920757965, 2049, 45.16129032258065, 2050, 45.18976169461607, 2051, 45.174262734584445, 2052, 45.178813942960616, 2053, 45.16276937184778, 2054, 45.14889529298751, 2055, 45.19277696437286, 2056, 45.16129032258064, 2057, 45.17920242301868, 2058, 45.146379044684124, 2059, 45.20691461498166, 2060, 45.145888594164454)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Large_High,Activity Level,"Interp(2014, 11.509591326105088, 2015, 12.293729372937293, 2016, 13.295269168026099, 2017, 14.435483870967742, 2018, 15.776892430278883, 2019, 17.230527143981117, 2020, 18.544600938967136, 2021, 19.844357976653693, 2022, 21.064814814814813, 2023, 22.230710466004584, 2024, 27.84172661870504, 2025, 27.977044476327112, 2026, 28.071428571428577, 2027, 28.216062544420755, 2028, 28.369795342272404, 2029, 28.721174004192875, 2030, 29.025570145127848, 2031, 29.29500342231349, 2032, 29.539295392953928, 2033, 29.711602951039566, 2034, 29.833887043189367, 2035, 29.914529914529915, 2036, 29.92843201040989, 2037, 29.96134020618557, 2038, 29.97448979591837, 2039, 29.92916174734357, 2040, 29.94152046783626, 2041, 29.95365005793743, 2042, 29.96555683122847, 2043, 29.977246871444823, 2044, 29.93809791783906, 2045, 29.933110367892972, 2046, 29.944751381215468, 2047, 29.939792008757525, 2048, 29.9511665762344, 2049, 29.946236559139784, 2050, 29.973333333333336, 2051, 29.94708994708995, 2052, 29.958027282266524, 2053, 29.984383133784487, 2054, 29.9749373433584, 2055, 29.985082048731975, 2056, 29.980276134122285, 2057, 29.975550122249388, 2058, 29.985443959243085, 2059, 29.951923076923077, 2060, 29.961832061068705)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Large_Low,Activity Level,"Interp(2014, 41.784820683903256, 2015, 41.25412541254125, 2016, 40.61990212071778, 2017, 39.91935483870967, 2018, 39.04382470119522, 2019, 38.158929976396536, 2020, 37.32394366197183, 2021, 36.49805447470817, 2022, 35.7253086419753, 2023, 34.988540870893814, 2024, 31.43884892086331, 2025, 31.34863701578192, 2026, 31.285714285714285, 2027, 31.20113717128642, 2028, 31.12208892025406, 2029, 30.887491264849753, 2030, 30.684174153420873, 2031, 30.527036276522928, 2032, 30.35230352303523, 2033, 30.248155600268273, 2034, 30.166112956810633, 2035, 30.111768573307035, 2036, 30.123617436564736, 2037, 30.09020618556701, 2038, 30.102040816326532, 2039, 30.10625737898465, 2040, 30.116959064327485, 2041, 30.12746234067208, 2042, 30.080367393800227, 2043, 30.09101251422071, 2044, 30.106921778277997, 2045, 30.100334448160538, 2046, 30.11049723756906, 2047, 30.103995621237, 2048, 30.113944655453068, 2049, 30.107526881720425, 2050, 30.079999999999995, 2051, 30.105820105820108, 2052, 30.11542497376705, 2053, 30.08849557522124, 2054, 30.075187969924812, 2055, 30.08453505718548, 2056, 30.078895463510847, 2057, 30.07334963325184, 2058, 30.082484230955846, 2059, 30.096153846153843, 2060, 30.10496183206107)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Large_Mid,Activity Level,"Interp(2014, 46.70558798999166, 2015, 46.452145214521444, 2016, 46.084828711256115, 2017, 45.64516129032258, 2018, 45.179282868525895, 2019, 44.61054287962234, 2020, 44.13145539906103, 2021, 43.65758754863813, 2022, 43.209876543209866, 2023, 42.780748663101605, 2024, 40.719424460431654, 2025, 40.67431850789095, 2026, 40.642857142857146, 2027, 40.582800284292816, 2028, 40.50811573747354, 2029, 40.391334730957375, 2030, 40.29025570145128, 2031, 40.17796030116359, 2032, 40.108401084010836, 2033, 40.04024144869215, 2034, 40.0, 2035, 39.97370151216305, 2036, 39.94795055302537, 2037, 39.948453608247426, 2038, 39.9234693877551, 2039, 39.964580873671785, 2040, 39.941520467836256, 2041, 39.9188876013905, 2042, 39.954075774971294, 2043, 39.93174061433447, 2044, 39.95498030388295, 2045, 39.96655518394648, 2046, 39.94475138121547, 2047, 39.956212370005474, 2048, 39.93488876831254, 2049, 39.94623655913978, 2050, 39.94666666666667, 2051, 39.94708994708995, 2052, 39.92654774396642, 2053, 39.92712129099427, 2054, 39.94987468671679, 2055, 39.93038289408254, 2056, 39.94082840236686, 2057, 39.951100244498775, 2058, 39.93207180980107, 2059, 39.95192307692308, 2060, 39.93320610687022)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Medium_High,Activity Level,"Interp(2014, 10.667498440424204, 2015, 11.296296296296298, 2016, 12.141549725442342, 2017, 13.080168776371307, 2018, 14.123957091775925, 2019, 15.303119482048263, 2020, 16.34446397188049, 2021, 17.39383362420012, 2022, 18.36027713625866, 2023, 19.325328759291025, 2024, 23.842841765339077, 2025, 23.92703862660944, 2026, 24.05130946018172, 2027, 24.176408076514345, 2028, 24.247226624405705, 2029, 24.555903866248695, 2030, 24.819027921406413, 2031, 25.038402457757293, 2032, 25.190065889508368, 2033, 25.33868539889614, 2034, 25.434674615002486, 2035, 25.528775209050664, 2036, 25.511197663096404, 2037, 25.542168674698797, 2038, 25.53699284009546, 2039, 25.574204946996463, 2040, 25.54680664916885, 2041, 25.563258232235704, 2042, 25.547445255474454, 2043, 25.56358996171842, 2044, 25.547138047138052, 2045, 25.5629691409508, 2046, 25.537190082644628, 2047, 25.542365943512074, 2048, 25.537961835160374, 2049, 25.553319919517097, 2050, 25.538707102952912, 2051, 25.563909774436087, 2052, 25.549450549450547, 2053, 25.54517133956386, 2054, 25.534308211473565, 2055, 25.54853105243585, 2056, 25.55309734513275, 2057, 25.539699963410172, 2058, 25.553539019963704, 2059, 25.539568345323737, 2060, 25.544059935783086)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Medium_Low,Activity Level,"Interp(2014, 60.885839051777914, 2015, 60.18518518518518, 2016, 59.24344112263575, 2017, 58.22784810126582, 2018, 57.091775923718714, 2019, 55.79752795762213, 2020, 54.65729349736379, 2021, 53.5194880744619, 2022, 52.42494226327945, 2023, 51.40080045740424, 2024, 46.44779332615717, 2025, 46.351931330472105, 2026, 46.231961517904864, 2027, 46.06801275239108, 2028, 46.011621764395144, 2029, 45.66353187042842, 2030, 45.39813857290589, 2031, 45.16129032258064, 2032, 44.95691839837811, 2033, 44.80682388359257, 2034, 44.70938897168405, 2035, 44.61387112641416, 2036, 44.59591041869523, 2037, 44.57831325301205, 2038, 44.582338902147974, 2039, 44.56713780918728, 2040, 44.57567804024497, 2041, 44.5840554592721, 2042, 44.56848432803779, 2043, 44.57677584006806, 2044, 44.57070707070707, 2045, 44.57881567973311, 2046, 44.58677685950413, 2047, 44.57634056487925, 2048, 44.57978075517662, 2049, 44.587525150905435, 2050, 44.5730247406225, 2051, 44.5587653343886, 2052, 44.5839874411303, 2053, 44.587227414330215, 2054, 44.581927259092616, 2055, 44.58906656749721, 2056, 44.57964601769912, 2057, 44.56641053787047, 2058, 44.57350272232305, 2059, 44.56834532374101, 2060, 44.59507670353193)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Medium_Mid,Activity Level,"Interp(2014, 28.446662507797875, 2015, 28.51851851851852, 2016, 28.615009151921907, 2017, 28.691983122362867, 2018, 28.784266984505365, 2019, 28.899352560329604, 2020, 28.998242530755714, 2021, 29.086678301337994, 2022, 29.214780600461893, 2023, 29.27387078330475, 2024, 29.709364908503765, 2025, 29.721030042918457, 2026, 29.716729021913412, 2027, 29.755579171094578, 2028, 29.741151611199157, 2029, 29.780564263322884, 2030, 29.782833505687694, 2031, 29.80030721966206, 2032, 29.853015712113535, 2033, 29.85449071751129, 2034, 29.855936413313454, 2035, 29.857353664535168, 2036, 29.892891918208374, 2037, 29.87951807228916, 2038, 29.880668257756565, 2039, 29.85865724381625, 2040, 29.877515310586176, 2041, 29.852686308492203, 2042, 29.884070416487763, 2043, 29.859634198213524, 2044, 29.882154882154882, 2045, 29.8582151793161, 2046, 29.87603305785124, 2047, 29.88129349160868, 2048, 29.882257409663016, 2049, 29.859154929577464, 2050, 29.88826815642458, 2051, 29.877324891175306, 2052, 29.86656200941915, 2053, 29.867601246105917, 2054, 29.88376452943382, 2055, 29.86240238006694, 2056, 29.867256637168143, 2057, 29.893889498719357, 2058, 29.872958257713258, 2059, 29.892086330935253, 2060, 29.860863360684974)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Small_High,Activity Level,"Interp(2014, 7.862203083761635, 2015, 8.342633928571429, 2016, 8.926569506726457, 2017, 9.617009293156858, 2018, 10.386302532899391, 2019, 11.207509600341345, 2020, 11.988595866001427, 2021, 12.735849056603776, 2022, 13.457675753228122, 2023, 14.116969173148952, 2024, 17.550355450236964, 2025, 17.64793118789856, 2026, 17.744092732946946, 2027, 17.821487110713754, 2028, 17.904648034673443, 2029, 18.16952209197475, 2030, 18.38368580060423, 2031, 18.584877011843304, 2032, 18.742368742368743, 2033, 18.858370415835505, 2034, 18.9447701326751, 2035, 19.004033509152958, 2036, 19.03276131045242, 2037, 19.046124882334485, 2038, 19.0438624171663, 2039, 19.04998344918901, 2040, 19.03730846102598, 2041, 19.03804256745433, 2042, 19.041996964074883, 2043, 19.04600237650654, 2044, 19.03540277065162, 2045, 19.04269972451791, 2046, 19.046793760831886, 2047, 19.04013961605585, 2048, 19.04092745476901, 2049, 19.04172560113154, 2050, 19.042534258764903, 2051, 19.039942683145263, 2052, 19.040750090155065, 2053, 19.038112522686028, 2054, 19.04851095710807, 2055, 19.041328552557086, 2056, 19.042189281641956, 2057, 19.034852546916888, 2058, 19.043025274937296, 2059, 19.04669260700389, 2060, 19.03921568627451)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Small_Low,Activity Level,"Interp(2014, 55.38269204056119, 2015, 54.75725446428571, 2016, 53.9938340807175, 2017, 53.09771895240778, 2018, 52.087165699731145, 2019, 51.01692504622386, 2020, 50.00712758374911, 2021, 49.02801600914808, 2022, 48.09182209469154, 2023, 47.234226447709595, 2024, 42.757701421800945, 2025, 42.6368085421919, 2026, 42.51746173279834, 2027, 42.407986887200124, 2028, 42.3105664325213, 2029, 41.95972347460174, 2030, 41.676737160120844, 2031, 41.421196477376256, 2032, 41.20879120879121, 2033, 41.06183826914224, 2034, 40.94415303918544, 2035, 40.878063915606575, 2036, 40.84243369734789, 2037, 40.82208973956699, 2038, 40.8172925213001, 2039, 40.81429990069513, 2040, 40.822784810126585, 2041, 40.824534942182, 2042, 40.816326530612244, 2043, 40.82498726871499, 2044, 40.824354369762275, 2045, 40.82300275482094, 2046, 40.81455805892548, 2047, 40.82024432809773, 2048, 40.822062181626556, 2049, 40.82390381895332, 2050, 40.8257697099128, 2051, 40.820347483431846, 2052, 40.82221420843851, 2053, 40.81669691470054, 2054, 40.81288630829743, 2055, 40.81902245706737, 2056, 40.82098061573546, 2057, 40.82726924549981, 2058, 40.82577657727185, 2059, 40.81712062256809, 2060, 40.82352941176471)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Indonesia,Key\Residential\Air Conditioning\Efficiency_Share\Small_Mid,Activity Level,"Interp(2014, 36.75510487567718, 2015, 36.900111607142854, 2016, 37.07959641255606, 2017, 37.28527175443537, 2018, 37.52653176736946, 2019, 37.775565353434786, 2020, 38.00427655024947, 2021, 38.23613493424814, 2022, 38.45050215208035, 2023, 38.64880437914146, 2024, 39.691943127962084, 2025, 39.715260269909535, 2026, 39.738445534254716, 2027, 39.77052600208613, 2028, 39.784785532805266, 2029, 39.87075443342351, 2030, 39.93957703927492, 2031, 39.99392651078044, 2032, 40.04884004884005, 2033, 40.07979131502225, 2034, 40.11107682813947, 2035, 40.11790257524046, 2036, 40.12480499219969, 2037, 40.13178537809853, 2038, 40.13884506153361, 2039, 40.13571665011585, 2040, 40.139906728847436, 2041, 40.13742249036367, 2042, 40.14167650531287, 2043, 40.12901035477848, 2044, 40.14024285958611, 2045, 40.13429752066116, 2046, 40.13864818024263, 2047, 40.139616055846425, 2048, 40.13701036360443, 2049, 40.13437057991513, 2050, 40.1316960313223, 2051, 40.13970983342289, 2052, 40.13703570140642, 2053, 40.14519056261343, 2054, 40.13860273459449, 2055, 40.13964899037555, 2056, 40.136830102622575, 2057, 40.137878207583306, 2058, 40.13119814779086, 2059, 40.13618677042802, 2060, 40.13725490196079)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Laos,Key\Residential\Air Conditioning\Efficiency_Share\Large_High,Activity Level,"Interp(2014, 10.23546371936569, 2015, 10.783847980997624, 2016, 11.36150234741784, 2017, 12.105751391465677, 2018, 13.021549747822098, 2019, 13.929219600725954, 2020, 14.806480648064808, 2021, 15.676641357748993, 2022, 16.45232815964523, 2023, 17.1806167400881, 2024, 20.30586236193713, 2025, 20.398642917726885, 2026, 20.473773265651438, 2027, 20.548523206751053, 2028, 20.61421960454354, 2029, 20.876826722338205, 2030, 21.03290295710121, 2031, 21.22719734660033, 2032, 21.402061855670105, 2033, 21.519507186858316, 2034, 21.62714636140638, 2035, 21.693121693121693, 2036, 21.740890688259107, 2037, 21.756647864625304, 2038, 21.75480769230769, 2039, 21.74248265227448, 2040, 21.727447216890596, 2041, 21.742453190676347, 2042, 21.757322175732217, 2043, 21.75558077941733, 2044, 21.73749529898458, 2045, 21.75543885971493, 2046, 21.75373134328358, 2047, 21.735905044510385, 2048, 21.755162241887906, 2049, 21.737536656891493, 2050, 21.748633879781423, 2051, 21.743849493487698, 2052, 21.746944644140907, 2053, 21.742234916101395, 2054, 21.751216122307156, 2055, 21.75414364640884, 2056, 21.749571183533448, 2057, 21.737649063032368, 2058, 21.745011836320593, 2059, 21.752265861027194, 2060, 21.7434869739479)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
Laos,Key\Residential\Air Conditioning\Efficiency_Share\Large_Low,Activity Level,"Interp(2014, 42.62373858721768, 2015, 42.1852731591449, 2016, 41.83098591549296, 2017, 41.37291280148423, 2018, 40.806969280146724, 2019, 40.24500907441016, 2020, 39.6939693969397, 2021, 39.12460920053596, 2022, 38.62527716186253, 2023, 38.193832599118934, 2024, 36.23619371282922, 2025, 36.174724342663275, 2026, 36.12521150592216, 2027, 36.075949367088604, 2028, 36.05384938998738, 2029, 35.86638830897704, 2030, 35.77675968346522, 2031, 35.65505804311774, 2032, 35.546391752577314, 2033, 35.48254620123203, 2034, 35.40474243663123, 2035, 35.368335368335366, 2036, 35.344129554655865, 2037, 35.33440773569701, 2038, 35.33653846153847, 2039, 35.35080956052428, 2040, 35.355086372360844, 2041, 35.345815819640805, 2042, 35.336629897299346, 2043, 35.33863034430571, 2044, 35.35163595336592, 2045, 35.33383345836459, 2046, 35.33582089552239, 2047, 35.34866468842729, 2048, 35.32448377581121, 2049, 35.33724340175953, 2050, 35.33697632058288, 2051, 35.34732272069464, 2052, 35.33429187634795, 2053, 35.34451981435202, 2054, 35.33703961084086, 2055, 35.32458563535912, 2056, 35.334476843910814, 2057, 35.332197614991486, 2058, 35.33987149137639, 2059, 35.34743202416919, 2060, 35.337341349365396)",%,,,sharefix: AC CA base-year mix = Baseline reference (restore sum-100; fridge untouched),residential_leap_inject_20260715,Medium,Current Accounts
