branch_path,variable,units,scale,per
Key\Industry\Intensity\Non Metallic Minerals\Direct Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Intensity\Non Metallic Minerals\Indirect Process Heating\Electricity,Activity Level,GJ/USD,,
Key\Industry\Intensity\Non Metallic Minerals\Indirect Process Heating\Liquid FF,Activity Level,GJ/USD,,
Key\Industry\Intensity\Non Metallic Minerals\Indirect Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Intensity\Other Industry\Direct Process Heating\Electricity,Activity Level,GJ/USD,,
Key\Industry\Intensity\Other Industry\Direct Process Heating\Liquid FF,Activity Level,GJ/USD,,
Key\Industry\Intensity\Other Industry\Direct Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Intensity\Other Industry\Indirect Process Heating\Electricity,Activity Level,GJ/USD,,
Key\Industry\Intensity\Other Industry\Indirect Process Heating\Liquid FF,Activity Level,GJ/USD,,
Key\Industry\Intensity\Other Industry\Indirect Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Intensity\Pulp and Paper\Direct Process Heating\Electricity,Activity Level,GJ/USD,,
Key\Industry\Intensity\Pulp and Paper\Direct Process Heating\Liquid FF,Activity Level,GJ/USD,,
Key\Industry\Intensity\Pulp and Paper\Direct Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Intensity\Pulp and Paper\Indirect Process Heating\Electricity,Activity Level,GJ/USD,,
Key\Industry\Intensity\Pulp and Paper\Indirect Process Heating\Liquid FF,Activity Level,GJ/USD,,
Key\Industry\Intensity\Pulp and Paper\Indirect Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Intensity\Textile and Leather\Direct Process Heating\Electricity,Activity Level,GJ/USD,,
Key\Industry\Intensity\Textile and Leather\Direct Process Heating\Liquid FF,Activity Level,GJ/USD,,
Key\Industry\Intensity\Textile and Leather\Direct Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Intensity\Textile and Leather\Indirect Process Heating\Electricity,Activity Level,GJ/USD,,
Key\Industry\Intensity\Textile and Leather\Indirect Process Heating\Liquid FF,Activity Level,GJ/USD,,
Key\Industry\Intensity\Textile and Leather\Indirect Process Heating\Others,Activity Level,GJ/USD,,
Key\Industry\Steel RAS Measures\BOF\BOF_share,Activity Level,Share,%,
Key\Industry\Steel RAS Measures\BOF\CCS_uptake_share,Activity Level,Share,%,
Key\Industry\Steel RAS Measures\EAF\Hydrogen Adoption Rate,Activity Level,Share,%,
Key\Industry\Steel RAS Measures\EAF\Scrap_share,Activity Level,Share,%,
Key\Industry\Subsector_share\Chemical,Activity Level,Share,%,
Key\Industry\Subsector_share\Construction,Activity Level,Share,%,
Key\Industry\Subsector_share\Food Beverages and Tobacco,Activity Level,Share,%,
Key\Industry\Subsector_share\Iron and Steel,Activity Level,Share,%,
Key\Industry\Subsector_share\Mining,Activity Level,Share,%,
Key\Industry\Subsector_share\Non Metallic Minerals,Activity Level,Share,%,
Key\Industry\Subsector_share\Other Industry,Activity Level,Share,%,
Key\Industry\Subsector_share\Pulp and Paper,Activity Level,Share,%,
Key\Industry\Subsector_share\Textile and Leather,Activity Level,Share,%,
Key\Macroeconomic\Gross Fixed Capital Formation,Activity Level,2021 USD,Million,
Key\Macroeconomic\Manufacturing Fraction in Industry,Activity Level,fraction,,
Key\Macroeconomic\Real GDP Industry,Activity Level,2021 USD,Million,
