ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Cambodia,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0.102, 2006, 4.512, 2007, 4.602, 2008, 5.092, 2009, 5.776, 2010, 5.776, 2011, 6.5, 2012, 22.5, 2013, 22.5, 2014, 22.64, 2015, 16.57, 2016, 51.27, 2017, 64.77, 2018, 29, 2019, 29, 2020, 29, 2021, 28.57, 2022, 28.57, 2023, 49, 2024, 49, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 1878, 2016, 1878, 2017, 1878, 2018, 1878, 2019, 1878, 2020, 1878, 2021, 1878, 2022, 1878, 2023, 1878, 2024, 1878, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 639.5, 2006, 639.5, 2007, 639.5, 2008, 639.5, 2009, 755.5, 2010, 1930.5, 2011, 1936.45, 2012, 2680.65, 2013, 2980.95, 2014, 3293.95, 2015, 3736.95, 2016, 4516, 2017, 5172, 2018, 5472, 2019, 7844, 2020, 8456.14, 2021, 8910.14, 2022, 9040, 2023, 10152.64, 2024, 10162.84, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0.3, 2006, 0.3, 2007, 0.3, 2008, 0.3, 2009, 0.41, 2010, 0.47, 2011, 0.45, 2012, 0.5, 2013, 0.59, 2014, 0.59, 2015, 0.81, 2016, 1.05, 2017, 11.03, 2018, 32.442, 2019, 32.442, 2020, 56, 2021, 56, 2022, 56, 2023, 83, 2024, 83, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Laos,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 1, 2014, 5, 2015, 40, 2016, 25, 2017, 25, 2018, 40, 2019, 42.79, 2020, 42.79, 2021, 43, 2022, 43, 2023, 112, 2024, 112, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 120, 2006, 120, 2007, 120, 2008, 120, 2009, 120, 2010, 120, 2011, 120, 2012, 120, 2013, 120, 2014, 120, 2015, 120, 2016, 120, 2017, 120, 2018, 120, 2019, 120, 2020, 120, 2021, 120, 2022, 138, 2023, 190, 2024, 190, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,"Interp(2005, 68, 2006, 70, 2007, 70, 2008, 57, 2009, 55, 2010, 63.02, 2011, 63.02, 2012, 78, 2013, 85.14, 2014, 89.2, 2015, 94.98, 2016, 94.3, 2017, 91.9, 2018, 25, 2019, 25, 2020, 116, 2021, 116.739, 2022, 180.739, 2023, 180.739, 2024, 180.739, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Existing Capacity,"Interp(2005, 285.3, 2006, 252.3, 2007, 253.3, 2008, 253.3, 2009, 244.3, 2010, 244.2, 2011, 244.2, 2012, 244.3, 2013, 385.27, 2014, 577.99, 2015, 785.44, 2016, 630.25, 2017, 884.65, 2018, 864.270719, 2019, 1045.062043, 2020, 2116.314, 2021, 2429.819, 2022, 2195.304, 2023, 1124.8, 2024, 1124.8, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 80.23, 2014, 132.23, 2015, 159.23, 2016, 589.55, 2017, 589.55, 2018, 679.783606, 2019, 821.983238, 2020, 0, 2021, 0, 2022, 0, 2023, 881.6, 2024, 881.6, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 470.7, 2006, 470.7, 2007, 470.7, 2008, 470.7, 2009, 470.7, 2010, 470.7, 2011, 470.7, 2012, 470.7, 2013, 470.7, 2014, 700.7, 2015, 700.7, 2016, 700.7, 2017, 700.7, 2018, 807.945675, 2019, 976.954719, 2020, 1174.64, 2021, 1174.64, 2022, 1333.64, 2023, 1033.6, 2024, 1033.6, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 746, 2006, 771, 2007, 803, 2008, 947, 2009, 1654, 2010, 2559.34, 2011, 2693.34, 2012, 2813.33, 2013, 3004, 2014, 3185.17, 2015, 3215.17, 2016, 3255.17, 2017, 3255.17, 2018, 3304, 2019, 3304, 2020, 3225, 2021, 3225, 2022, 3225, 2023, 3270, 2024, 3270, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 37.374, 2021, 37.374, 2022, 37.374, 2023, 37.374, 2024, 37.374, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 3.7, 2011, 3.7, 2012, 4.68, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 88, 2020, 41, 2021, 70.5, 2022, 181.169, 2023, 180, 2024, 220, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0.02, 2011, 0.02, 2012, 0.02, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 5, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 3967.1, 2006, 4177.1, 2007, 4213.1, 2008, 4213.1, 2009, 4276.6, 2010, 4866.6, 2011, 4916.6, 2012, 5568.2, 2013, 5568.2, 2014, 5708.2, 2015, 5962.95, 2016, 7418.65, 2017, 8048.95, 2018, 8843.65, 2019, 10417.15, 2020, 10943.9, 2021, 11668.9, 2022, 12428.186, 2023, 12406.336, 2024, 13006.436, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,"Interp(2005, 3662.604, 2006, 3602.004, 2007, 3616.104, 2008, 3353.114, 2009, 3193.334, 2010, 3193.33, 2011, 2994.114, 2012, 3073.584, 2013, 3353.484, 2014, 3476.324, 2015, 3610.29, 2016, 3615.664, 2017, 4153.213, 2018, 4291.9678, 2019, 4262.419, 2020, 4236.562, 2021, 3847.162, 2022, 3834.192, 2023, 3736.512, 2024, 3448.276, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 2763, 2006, 2763, 2007, 2834, 2008, 2831, 2009, 2831, 2010, 2861, 2011, 2861, 2012, 2862, 2013, 2862.02, 2014, 2862.02, 2015, 2862.02, 2016, 3431.12, 2017, 3446.52, 2018, 3452.5, 2019, 3452.54, 2020, 3452.54, 2021, 3452.54, 2022, 3731.588, 2023, 3731.588, 2024, 3731.588, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 3222.12, 2006, 3256.72, 2007, 3292.93, 2008, 3291.47, 2009, 3291.35, 2010, 3399.55, 2011, 3490.734, 2012, 3520.814, 2013, 3520.814, 2014, 3543.262, 2015, 3600.462, 2016, 3617.542, 2017, 3627.245, 2018, 3701.072, 2019, 3759.817, 2020, 3779.306999, 2021, 3752.368, 2022, 3744.845, 2023, 3799.462, 2024, 3836.027, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Existing Capacity,"Interp(2005, 1978.31, 2006, 1978.31, 2007, 1958.38, 2008, 1958.38, 2009, 1953.24, 2010, 1965.83, 2011, 1783.25, 2012, 1847.69, 2013, 1867.69, 2014, 1917.69, 2015, 1917.19, 2016, 1915.56, 2017, 1915.83, 2018, 1943.956, 2019, 1928.07, 2020, 1928.07, 2021, 1928.07, 2022, 1951.739, 2023, 1951.739, 2024, 1951.739, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 1, 2006, 1, 2007, 1, 2008, 1, 2009, 1, 2010, 1, 2011, 1, 2012, 1, 2013, 1, 2014, 23, 2015, 164.67, 2016, 764.89, 2017, 885.402, 2018, 896.155, 2019, 921.115, 2020, 1019.2524, 2021, 1317, 2022, 1529.7134, 2023, 1653.3014, 2024, 2710.166, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Existing Capacity,"Interp(2005, 25, 2006, 25, 2007, 25, 2008, 33, 2009, 33, 2010, 33, 2011, 33, 2012, 33, 2013, 33, 2014, 282.9, 2015, 426.9, 2016, 426.9, 2017, 426.9, 2018, 426.9, 2019, 426.9, 2020, 442.9, 2021, 426.9, 2022, 426.9, 2023, 426.9, 2024, 426.9, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 30, 2006, 30, 2007, 30, 2008, 30, 2009, 30, 2010, 38, 2011, 82.762, 2012, 118.672, 2013, 118.672, 2014, 130.672, 2015, 220.672, 2016, 232.672, 2017, 223.716, 2018, 258.476, 2019, 363.391, 2020, 483.291, 2021, 489.291, 2022, 610.831, 2023, 585.126, 2024, 595.026, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Existing Capacity,"Interp(2005, 4640, 2006, 4405, 2007, 4420, 2008, 4440, 2009, 3950, 2010, 3148, 2011, 3148, 2012, 2555, 2013, 2555, 2014, 2555, 2015, 2555, 2016, 2555, 2017, 2555, 2018, 2554.6, 2019, 1363.6, 2020, 763.6, 2021, 763.6, 2022, 763.6, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Existing Capacity,"Interp(2005, 287, 2006, 305, 2007, 315, 2008, 323, 2009, 408, 2010, 370, 2011, 285, 2012, 180, 2013, 180, 2014, 180, 2015, 180, 2016, 180, 2017, 180, 2018, 180, 2019, 180, 2020, 180, 2021, 180, 2022, 180, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 4534, 2006, 4534, 2007, 5024, 2008, 5035, 2009, 5414, 2010, 6154, 2011, 6223, 2012, 7818, 2013, 9430, 2014, 9892, 2015, 10356, 2016, 10356, 2017, 10508, 2018, 10501.3, 2019, 10491.41, 2020, 10491.41, 2021, 10491.41, 2022, 10491.41, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0.3, 2009, 1.5, 2010, 2.9, 2011, 4.6, 2012, 7.7, 2013, 11.8, 2014, 25.3, 2015, 45.7, 2016, 96.6, 2017, 151.1, 2018, 209.8, 2019, 352.7, 2020, 431.2, 2021, 631.8, 2022, 516, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Waste,Existing Capacity,"Interp(2005, 305.8, 2006, 305.8, 2007, 305.8, 2008, 305.8, 2009, 256.8, 2010, 256.8, 2011, 256.8, 2012, 256.8, 2013, 256.8, 2014, 256.8, 2015, 256.8, 2016, 256.8, 2017, 256.8, 2018, 256.8, 2019, 256.8, 2020, 256.8, 2021, 256.8, 2022, 393, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 3347.28, 2006, 3666.17, 2007, 5332, 2008, 5332, 2009, 5423.05, 2010, 5502.04, 2011, 5502.04, 2012, 4564, 2013, 4564, 2014, 5072, 2015, 5559, 2016, 6060, 2017, 6060, 2018, 6074, 2019, 6114, 2020, 6077, 2021, 6067.5, 2022, 6067.5, 2023, 6140, 2024, 6140, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,"Interp(2005, 1580.71, 2006, 1527.58, 2007, 709.3, 2008, 319.19, 2009, 132.19, 2010, 209.1, 2011, 395.6, 2012, 350, 2013, 350, 2014, 370, 2015, 370, 2016, 370, 2017, 370, 2018, 370, 2019, 369, 2020, 54.66, 2021, 58.84, 2022, 58.84, 2023, 0, 2024, 0, FirstScenarioYear, 0)",Megawatt,,existing_cap_historical_prod.xlsx Input_to_LEAP sheet (round 1.5 anchor patch),Round 1.5 patch B — re-anchor EC with FirstScenarioYear=0 (overrides round 1),existing_cap_historical_prod.xlsx,power_existing_capacity,High
